"teamid","esportsgameid","platformgameid","side"
"106827823550343961","110507407706737096","ESPORTSTMNT01:3387112","100"
"107581212180071788","107598053305078466","ESPORTSTMNT02:2578035","100"
"103935446548920777","108158179540572219","ESPORTSTMNT05:2951665","100"
"99871276356460471","102181142511054435","ESPORTSTMNT01:1133822","100"
"98767991949608898","103495781309458694","ESPORTSTMNT04:1210002","100"
"105550054006182911","107439257588333984","ESPORTSTMNT02:2674554","100"
"99566408221961358","105539760574752822","ESPORTSTMNT03:1683998","100"
"103461966971048042","108471075295484468","ESPORTSTMNT03:2786114","100"
"107565448721890834","109467209706033183","ESPORTSTMNT01:3307124","100"
"99294153828264740","105658534675811020","ESPORTSTMNT01:1894189","100"
"108319669531442279","109698048963566861","ESPORTSTMNT02:3164368","100"
"101383792891050518","108197674527269952","ESPORTSTMNT02:2883818","100"
"107582181197106556","109988859572797801","ESPORTSTMNT06:2773784","100"
"104202382255290736","105539760574818404","ESPORTSTMNT02:1732224","100"
"109698757443650056","109699002332890730","ESPORTSTMNT03:3101070","100"
"103878020539746273","106311748112013526","ESPORTSTMNT02:1934803","100"
"103495716836203404","104248884640266601","ESPORTSTMNT05:1510609","100"
"107581296208168309","108285604036885478","ESPORTSTMNT01:2901284","100"
"107423086908356081","107417432878793621","ESPORTSTMNT03:2569107","100"
"105553684493690219","107468404709576958","ESPORTSTMNT04:2110443","100"
"105548019132871601","106385557633233725","ESPORTSTMNT01:2131143","100"
"99566406334639907","106353129313265912","ESPORTSTMNT03:2073450","100"
"107564167676290839","109467087407753212","ESPORTSTMNT01:3306684","100"
"105594135137147298","110425027634824015","ESPORTSTMNT04:2683971","100"
"98767991916844003","102147203783575659","ESPORTSTMNT01:1141978","100"
"105504044166670507","109539770335738397","ESPORTSTMNT04:2664699","100"
"101383793567806688","109919226378791866","ESPORTSTMNT05:3223144","100"
"102787200129022886","109467357560064323","ESPORTSTMNT03:3121189","100"
"103535282119620510","109710224367691337","ESPORTSTMNT01:3337766","100"
"100725845022060229","104174613333795027","ESPORTSTMNT02:1383963","100"
"105505619546859895","109625152897726699","ESPORTSTMNT03:3116279","100"
"99566405130451785","107424951278581719","ESPORTSTMNT01:2694771","100"
"105537444152141556","106312505038657931","ESPORTSTMNT01:2030807","100"
"99566406069969565","104248884640266613","ESPORTSTMNT05:1520649","100"
"102787200134790084","106883777852977785","ESPORTSTMNT04:1890504","100"
"103935530333072898","108171991244431948","ESPORTSTMNT06:2541067","100"
"100725845018863243","102577408958646621","ESPORTSTMNT03:1133705","100"
"99566408221961358","107405837336966018","ESPORTSTMNT02:2552109","100"
"99566408217116828","105539760574752780","ESPORTSTMNT03:1683949","100"
"106827765448944398","106828136195533627","ESPORTSTMNT01:2250255","100"
"99566406332987990","106353129313331488","ESPORTSTMNT05:2070929","100"
"102787200151698443","108746545968926577","ESPORTSTMNT05:3060401","100"
"99566404585387054","102181142528290536","ESPORTSTMNT01:1152584","100"
"105537149834356301","108746545968861008","ESPORTSTMNT05:3060309","100"
"103535282138043022","107566682549120609","ESPORTSTMNT06:2290161","100"
"105553684493690219","107468404709642560","ESPORTSTMNT06:2210947","100"
"105519846782566525","108172137677959844","ESPORTSTMNT01:2983240","100"
"107467827374313054","110349992510661337","ESPORTSTMNT01:3388819","100"
"105536918475957734","107457033676675682","ESPORTSTMNT01:2694197","100"
"107599040773840060","108290534329286443","ESPORTSTMNT02:2775868","100"
"102747101565183056","108195478958468380","ESPORTSTMNT04:2471388","100"
"100725845018863243","103540364360759359","ESPORTSTMNT02:1323169","100"
"99294153824386385","110060650668050200","ESPORTSTMNT01:3342290","100"
"99566406064558732","109467188126666552","ESPORTSTMNT03:3089717","100"
"105515109012592449","105568157422080750","ESPORTSTMNT04:1480515","100"
"102141671183409133","110138704787892023","ESPORTSTMNT03:3144019","100"
"105521408363571548","106629609018314513","ESPORTSTMNT03:2053666","100"
"107467803833323099","108171648028291402","ESPORTSTMNT01:2905158","100"
"107582181197106556","107682708469908015","ESPORTSTMNT03:2566413","100"
"109783149221216052","109518742313809818","ESPORTSTMNT01:3313314","100"
"105505619546859895","106269654661664648","ESPORTSTMNT01:2137473","100"
"105519846782566525","107417432878727951","ESPORTSTMNT01:2706524","100"
"103461966965149786","103462460609173473","ESPORTSTMNT05:1430382","100"
"102747101565183056","108195478958468440","ESPORTSTMNT05:2980216","100"
"102747101562758215","103540364360759400","ESPORTSTMNT02:1333375","100"
"105550024238752685","107439257587612984","ESPORTSTMNT02:2578121","100"
"105550047979361273","109625578822531963","ESPORTSTMNT01:3307389","100"
"105543843212923183","108171991244497512","ESPORTSTMNT05:2951609","100"
"102747101565183056","108195478958402798","ESPORTSTMNT04:2431101","100"
"99566404585387054","104174613333795076","ESPORTSTMNT01:1414874","100"
"102787200136756173","105844044079004882","ESPORTSTMNT01:1886833","100"
"105549997263803379","107565618488246090","ESPORTSTMNT03:2637710","100"
"105549988405523871","107565607661108965","ESPORTSTMNT01:2782430","100"
"102747101565183056","104174613333860702","ESPORTSTMNT02:1415076","100"
"99294153828264740","103462440151845728","ESPORTSTMNT05:1440492","100"
"99566408221114231","102147202646253678","ESPORTSTMNT03:1125235","100"
"107598805167594304","107728324360456189","ESPORTSTMNT02:2558374","100"
"101383793572656373","107417293272826587","ESPORTSTMNT06:2260336","100"
"105537149834356301","108166853211742454","ESPORTSTMNT03:2930611","100"
"105537621677160078","105562529627228881","ESPORTSTMNT01:1722592","100"
"105521706535388095","106562554878487190","ESPORTSTMNT02:2073689","100"
"101383793567806688","106269680921743374","ESPORTSTMNT05:1971609","100"
"107251245690956393","108176841597230193","ESPORTSTMNT03:2713300","100"
"108361575122450254","110138704787892017","ESPORTSTMNT03:3142944","100"
"103935642731826448","105522922469230158","ESPORTSTMNT03:1755958","100"
"107580483738977500","110428603625878753","ESPORTSTMNT01:3388020","100"
"105709099258505657","106273204410279699","ESPORTSTMNT03:2003868","100"
"99566405124618295","106858019191711420","ESPORTSTMNT02:2210092","100"
"105520819263036609","105826247501280367","ESPORTSTMNT02:1723092","100"
"98767991853197861","103540364360759351","ESPORTSTMNT02:1333728","100"
"99566406338282437","108176841597295775","ESPORTSTMNT03:2712519","100"
"105913238372341488","109518697661991472","ESPORTSTMNT01:3305255","100"
"98926509885559666","103462440145685322","ESPORTSTMNT03:1334671","100"
"99566405129589291","108322950357363357","ESPORTSTMNT01:3083165","100"
"100725845022060229","102181142523702980","ESPORTSTMNT03:1113582","100"
"107456994699991548","108166853211611269","ESPORTSTMNT03:2794361","100"
"105515345386578249","109467129926983443","ESPORTSTMNT06:2775315","100"
"103877675241047720","107468370561192021","ESPORTSTMNT04:2130311","100"
"100285330168091787","108231751507822017","ESPORTSTMNT03:2886009","100"
"107467827374313054","108171648028356942","ESPORTSTMNT01:2906068","100"
"103461966965149786","110429332689390672","ESPORTSTMNT04:2684566","100"
"105549998884468136","109523665504350826","ESPORTSTMNT01:3312690","100"
"98926509885559666","106433075319986081","ESPORTSTMNT03:2130463","100"
"107128093558481418","110424377526038751","ESPORTSTMNT04:2683289","100"
"107416483509696259","108158210395838730","ESPORTSTMNT02:2914518","100"
"105550047979361273","109625523804970576","ESPORTSTMNT03:3088138","100"
"104202382255290736","107405837336966006","ESPORTSTMNT02:2552740","100"
"107258254469504696","109749565998839703","ESPORTSTMNT03:3130295","100"
"98767991926151025","108176672286598163","ESPORTSTMNT06:2470599","100"
"105913232697120493","105913088925085298","ESPORTSTMNT03:1827175","100"
"103535282151674574","104253013264701022","ESPORTSTMNT05:1530262","100"
"101383793569248484","109919226378726229","ESPORTSTMNT06:2775522","100"
"99566408562477641","107530579845868220","ESPORTSTMNT03:2651815","100"
"106269859169658575","107693721183063523","ESPORTSTMNT01:2770428","100"
"100205573495116443","104174613333860631","ESPORTSTMNT02:1403220","100"
"99566408561605102","103540420528951014","ESPORTSTMNT02:1284967","100"
"100205573495116443","105522984812850495","ESPORTSTMNT02:1736496","100"
"101428372600307248","106269757537700311","ESPORTSTMNT01:2147699","100"
"99322214684939974","102844235747982779","ESPORTSTMNT06:1071000","100"
"102747101565183056","107418445248214152","ESPORTSTMNT02:2551235","100"
"99566406065437842","107566458490383606","ESPORTSTMNT05:2530853","100"
"100725845018863243","106032946468677822","ESPORTSTMNT06:1720675","100"
"103877891572305836","103936903255278076","ESPORTSTMNT06:1180914","100"
"101428372603715124","108231751507887563","ESPORTSTMNT01:3082943","100"
"101428372600307248","108231751507887576","ESPORTSTMNT02:2972520","100"
"105521637552587612","106562554878487204","ESPORTSTMNT02:2064277","100"
"105553606349477427","109539822193683355","ESPORTSTMNT04:2665423","100"
"107581761958954646","108286049960172436","ESPORTSTMNT02:2789820","100"
"107599112065439311","108290534329286449","ESPORTSTMNT02:2789828","100"
"103535282151674574","104253013262866002","ESPORTSTMNT04:1240382","100"
"101428372598668846","102147204163150512","ESPORTSTMNT01:1165367","100"
"98926509884398584","110042243747687265","ESPORTSTMNT01:3324890","100"
"99322214695067838","108176672286532617","ESPORTSTMNT05:2952701","100"
"105550054006182911","105562431507872124","ESPORTSTMNT01:1721548","100"
"105559480124455983","110343648528693217","ESPORTSTMNT06:2817896","100"
"99566406065437842","106620499030833669","ESPORTSTMNT06:1860945","100"
"99566406064558732","109467188126732190","ESPORTSTMNT06:2773398","100"
"98767991853197861","109625152897726723","ESPORTSTMNT02:3154050","100"
"99566405130451785","104174601840512774","ESPORTSTMNT03:1431949","100"
"103535282158162659","105562790519126658","ESPORTSTMNT04:1520353","100"
"99566406332987990","107439320898325013","ESPORTSTMNT02:2661228","100"
"98767991877340524","104174992730350817","ESPORTSTMNT03:1432114","100"
"99566406064558732","104248884640266625","ESPORTSTMNT05:1520648","100"
"101383793567806688","105522958534552511","ESPORTSTMNT05:1830623","100"
"99566405126602853","105913088925019706","ESPORTSTMNT03:1825130","100"
"102787200129022886","110133799731929658","ESPORTSTMNT05:3220124","100"
"99566406338282437","108197674527204328","ESPORTSTMNT03:2797803","100"
"105593278887024877","105596516632316067","ESPORTSTMNT03:1751026","100"
"105709099258505657","106737608043824820","ESPORTSTMNT03:2093060","100"
"110418022381234710","110418013824099311","ESPORTSTMNT04:2686379","100"
"100205573495116443","108195478958468396","ESPORTSTMNT06:2531151","100"
"98767991853197861","103540364360693607","ESPORTSTMNT01:1293899","100"
"106857761435870473","110138704787891981","ESPORTSTMNT03:3143390","100"
"107582181197106556","107682708469645849","ESPORTSTMNT02:2573874","100"
"108203173414485265","108256075287950201","ESPORTSTMNT05:2680424","100"
"105515219038427019","106313258183587001","ESPORTSTMNT06:1840310","100"
"99566404853854212","110428848767875177","LPL_A:335146","100"
"102787200136756173","105562556576287736","ESPORTSTMNT01:1882812","100"
"99566406493155041","106269875363826268","ESPORTSTMNT02:2075577","100"
"105549993449477104","109523665504547540","ESPORTSTMNT02:3159351","100"
"105519746234964687","105562790072929538","ESPORTSTMNT05:1832055","100"
"107700204561086446","107693721182735729","ESPORTSTMNT03:2569854","100"
"109696126554266494","110422923165247356","ESPORTSTMNT01:3372464","100"
"105397404796640412","107405837336966082","ESPORTSTMNT03:2651501","100"
"109485342651298305","109523665504481972","ESPORTSTMNT03:3121410","100"
"109672446077514083","109659890856073507","ESPORTSTMNT03:3092535","100"
"106371141659311452","108155414585630263","ESPORTSTMNT06:2532127","100"
"103495716886587312","103495781305067715","ESPORTSTMNT05:1430413","100"
"103495716886587312","104248884640266493","ESPORTSTMNT04:1220934","100"
"102787200132955066","108746545968926574","ESPORTSTMNT05:3090456","100"
"99566408221114231","104202471517814596","ESPORTSTMNT01:1432410","100"
"106371141659311452","109467260900109150","ESPORTSTMNT06:2768714","100"
"102787200145472495","103936903251214733","ESPORTSTMNT06:1190347","100"
"101428372598668846","102147204135625313","ESPORTSTMNT02:1104379","100"
"108573042084687884","109749565998774111","ESPORTSTMNT03:3129506","100"
"105520796734358045","106306810681939635","ESPORTSTMNT02:2070536","100"
"107597870621708485","109467260900174692","ESPORTSTMNT06:2769812","100"
"102787200155434012","105990084005182097","ESPORTSTMNT04:1670510","100"
"99566408356697119","109676354720577869","ESPORTSTMNT03:3103174","100"
"100205573495116443","109625510279844690","ESPORTSTMNT01:3336831","100"
"102787200129022886","107893136890999274","ESPORTSTMNT06:2290518","100"
"98767991940181526","107417059263365726","ESPORTSTMNT02:2575790","100"
"103535282140533402","107566682549054984","ESPORTSTMNT04:2170090","100"
"101428372600307248","107455808283000792","ESPORTSTMNT03:2547450","100"
"101383793569248484","107417059263300126","ESPORTSTMNT04:2090354","100"
"105519562229907355","105818405529769470","ESPORTSTMNT04:1570264","100"
"109671193729027761","109518697662188362","ESPORTSTMNT02:3165680","100"
"100205573496804586","109625152897726735","ESPORTSTMNT01:3325832","100"
"105550047979361273","106308351108063426","ESPORTSTMNT02:1938347","100"
"105549991104165282","108211948457062900","ESPORTSTMNT02:2789813","100"
"103877891572305836","106618692723745856","ESPORTSTMNT06:1860101","100"
"105549991104165282","109523665504350820","ESPORTSTMNT03:3096183","100"
"105550059790656435","109625523805036242","ESPORTSTMNT03:3113208","100"
"107582618156093368","109699002332890799","ESPORTSTMNT06:2774497","100"
"105521674055625312","108171529105027279","ESPORTSTMNT02:2911406","100"
"103535282113853330","108197636731419510","ESPORTSTMNT06:2531379","100"
"98767991926151025","108176672286794938","ESPORTSTMNT05:3090907","100"
"107581287168722290","108285604036951126","ESPORTSTMNT03:2799579","100"
"99566408222831088","103478355179226701","ESPORTSTMNT03:1301284","100"
"107179722233063345","108155621258911321","ESPORTSTMNT03:2795141","100"
"98767991860392497","107458367241281250","ESPORTSTMNT03:2653635","100"
"100725845022060229","109625152897595381","ESPORTSTMNT01:3311011","100"
"103461966971048042","106858019191645775","ESPORTSTMNT02:2140688","100"
"98926509892121852","105658534675811090","ESPORTSTMNT01:1881217","100"
"98767991954244555","109749565998970919","ESPORTSTMNT02:3190811","100"
"98767991926151025","109919226378726231","ESPORTSTMNT06:2775460","100"
"107423109717243380","107417432878793647","ESPORTSTMNT02:2557908","100"
"101428372602011186","109710208773793163","ESPORTSTMNT02:3160998","100"
"107467794614674479","108171648028422550","ESPORTSTMNT02:2913637","100"
"109485335453835911","109523665504481976","ESPORTSTMNT03:3127987","100"
"101383793574360315","105753930894486993","ESPORTSTMNT03:1811914","100"
"106371141659311452","108155414585564625","ESPORTSTMNT05:2760342","100"
"107760667929003738","108166997302554592","ESPORTSTMNT03:2894732","100"
"100285330168091787","105788450738353429","ESPORTSTMNT02:1770134","100"
"107599156601411192","108290534329352072","ESPORTSTMNT01:2965025","100"
"101383793569248484","102147201832479591","ESPORTSTMNT04:970478","100"
"103935468920814040","109467129927049050","ESPORTSTMNT04:2670442","100"
