"platformgameid","winningteam"
"ESPORTSTMNT05:3219368","100"
"ESPORTSTMNT05:3060708","100"
"ESPORTSTMNT05:2060537","100"
"ESPORTSTMNT05:1971096","200"
"ESPORTSTMNT06:1020629","200"
"ESPORTSTMNT06:1180922","200"
"ESPORTSTMNT05:2580212","200"
"ESPORTSTMNT05:2530549","200"
"ESPORTSTMNT05:1970700","200"
"ESPORTSTMNT04:2684346","200"
"ESPORTSTMNT04:2683408","100"
"ESPORTSTMNT05:2943106","100"
"ESPORTSTMNT06:1300338","100"
"ESPORTSTMNT05:3222228","100"
"ESPORTSTMNT05:1510540","200"
"ESPORTSTMNT05:2952274","200"
"ESPORTSTMNT06:1072193","200"
"ESPORTSTMNT05:2980705","100"
"ESPORTSTMNT05:2942543","100"
"ESPORTSTMNT04:2685469","100"
"ESPORTSTMNT05:2942160","100"
"ESPORTSTMNT05:2750191","200"
"ESPORTSTMNT05:2520619","200"
"ESPORTSTMNT05:2953212","100"
"ESPORTSTMNT04:2290444","100"
"ESPORTSTMNT05:3090060","100"
"ESPORTSTMNT05:1831596","100"
"ESPORTSTMNT04:2687160","200"
"ESPORTSTMNT05:2531054","100"
"ESPORTSTMNT05:2680416","200"
"ESPORTSTMNT06:1061026","100"
"ESPORTSTMNT05:2980537","100"
"ESPORTSTMNT05:3220701","200"
"ESPORTSTMNT05:2060811","200"
"ESPORTSTMNT05:2942670","200"
"ESPORTSTMNT05:3222302","200"
"ESPORTSTMNT05:2952042","200"
"ESPORTSTMNT06:1020973","200"
"ESPORTSTMNT05:2560086","100"
"ESPORTSTMNT05:3223046","200"
"ESPORTSTMNT05:3090676","200"
"ESPORTSTMNT05:2560489","100"
"ESPORTSTMNT05:2060100","100"
"ESPORTSTMNT05:2530261","100"
"ESPORTSTMNT05:1981049","100"
"ESPORTSTMNT05:2060117","100"
"ESPORTSTMNT06:1041163","100"
"ESPORTSTMNT05:2520616","100"
"ESPORTSTMNT05:1430747","100"
"ESPORTSTMNT06:1020345","100"
"ESPORTSTMNT05:2940701","100"
"ESPORTSTMNT06:1170847","100"
"ESPORTSTMNT06:1021183","100"
"ESPORTSTMNT05:1510549","200"
"ESPORTSTMNT05:2952354","100"
"ESPORTSTMNT05:3240513","100"
"ESPORTSTMNT05:2943118","200"
"ESPORTSTMNT05:2060395","100"
"ESPORTSTMNT05:2951649","200"
"ESPORTSTMNT05:3217374","200"
"ESPORTSTMNT05:3219448","100"
"ESPORTSTMNT05:3090747","200"
"ESPORTSTMNT05:2952381","100"
"ESPORTSTMNT05:3218251","100"
"ESPORTSTMNT05:2520343","200"
"ESPORTSTMNT05:1831831","200"
"ESPORTSTMNT05:2990023","100"
"ESPORTSTMNT05:2530853","100"
"ESPORTSTMNT05:2941748","100"
"ESPORTSTMNT05:3221192","100"
"ESPORTSTMNT06:1020964","100"
"ESPORTSTMNT05:2760587","200"
"ESPORTSTMNT05:2060823","100"
"ESPORTSTMNT06:1071731","100"
"ESPORTSTMNT05:2953224","100"
"ESPORTSTMNT05:2980712","100"
"ESPORTSTMNT05:3221191","200"
"ESPORTSTMNT05:2070323","200"
"ESPORTSTMNT05:3217490","100"
"ESPORTSTMNT05:2520747","100"
"ESPORTSTMNT05:2980801","100"
"ESPORTSTMNT06:1041087","200"
"ESPORTSTMNT06:1060784","100"
"ESPORTSTMNT05:3219321","100"
"ESPORTSTMNT05:2942037","200"
"ESPORTSTMNT06:1051240","100"
"ESPORTSTMNT05:3090387","200"
"ESPORTSTMNT05:2580439","100"
"ESPORTSTMNT05:2951513","100"
"ESPORTSTMNT05:2941485","200"
"ESPORTSTMNT06:1071514","100"
"ESPORTSTMNT05:2530756","100"
"ESPORTSTMNT05:2952973","100"
"ESPORTSTMNT05:3241469","100"
"ESPORTSTMNT05:2940990","100"
"ESPORTSTMNT06:1031228","100"
"ESPORTSTMNT05:2952304","100"
"ESPORTSTMNT05:1970702","200"
"ESPORTSTMNT06:1310568","100"
"ESPORTSTMNT05:2942258","200"
"ESPORTSTMNT05:3090755","200"
"ESPORTSTMNT05:3219319","100"
"ESPORTSTMNT05:2941073","100"
"ESPORTSTMNT05:2980455","100"
"ESPORTSTMNT05:2521088","100"
"ESPORTSTMNT05:2990164","100"
"ESPORTSTMNT05:3220107","100"
"ESPORTSTMNT05:2980404","200"
"ESPORTSTMNT06:1070420","200"
"ESPORTSTMNT05:2750315","100"
"ESPORTSTMNT05:3218515","100"
"ESPORTSTMNT05:3060448","200"
"ESPORTSTMNT05:1870405","100"
"ESPORTSTMNT05:2521000","100"
"ESPORTSTMNT05:2990303","200"
"ESPORTSTMNT05:2941518","100"
"ESPORTSTMNT04:2668132","200"
"ESPORTSTMNT05:3219533","200"
"ESPORTSTMNT05:3218309","100"
"ESPORTSTMNT06:1031204","100"
"ESPORTSTMNT05:3221122","100"
"ESPORTSTMNT05:2070328","200"
"ESPORTSTMNT05:3219537","200"
"ESPORTSTMNT05:3090309","200"
"ESPORTSTMNT06:1051069","100"
"ESPORTSTMNT06:1861064","100"
"ESPORTSTMNT05:2951728","100"
"ESPORTSTMNT05:2941270","100"
"ESPORTSTMNT05:3222690","100"
"ESPORTSTMNT05:2060404","200"
"ESPORTSTMNT06:1071272","200"
"ESPORTSTMNT05:1832061","200"
"ESPORTSTMNT06:1050744","200"
"ESPORTSTMNT04:2240328","100"
"ESPORTSTMNT05:2520273","100"
"ESPORTSTMNT06:1190478","200"
"ESPORTSTMNT05:3239416","100"
"ESPORTSTMNT05:1870989","200"
"ESPORTSTMNT05:2990266","100"
"ESPORTSTMNT05:2990553","100"
"ESPORTSTMNT04:2410944","100"
"ESPORTSTMNT05:2580484","200"
"ESPORTSTMNT05:2680303","200"
"ESPORTSTMNT06:1050653","200"
"ESPORTSTMNT05:3241507","100"
"ESPORTSTMNT05:1821811","200"
"ESPORTSTMNT05:2530150","200"
"ESPORTSTMNT05:3223031","100"
"ESPORTSTMNT05:3060588","100"
"ESPORTSTMNT06:1071575","200"
"ESPORTSTMNT05:2952637","100"
"ESPORTSTMNT05:2580193","100"
"ESPORTSTMNT06:1071627","200"
"ESPORTSTMNT05:1970551","100"
"ESPORTSTMNT05:2520105","200"
"ESPORTSTMNT05:1971219","100"
"ESPORTSTMNT05:3090458","100"
"ESPORTSTMNT05:2670237","100"
"ESPORTSTMNT05:3220086","200"
"ESPORTSTMNT05:2790076","200"
"ESPORTSTMNT05:3217428","100"
"ESPORTSTMNT05:3221278","200"
"ESPORTSTMNT05:2952826","200"
"ESPORTSTMNT05:2060903","100"
"ESPORTSTMNT05:2750325","100"
"ESPORTSTMNT05:1870639","200"
"ESPORTSTMNT05:2980212","100"
"ESPORTSTMNT05:2940678","200"
"ESPORTSTMNT05:3090401","200"
"ESPORTSTMNT05:2530886","200"
"ESPORTSTMNT05:1540167","200"
"ESPORTSTMNT05:2060473","100"
"ESPORTSTMNT05:1820616","200"
"ESPORTSTMNT06:1031337","200"
"ESPORTSTMNT05:3221123","200"
"ESPORTSTMNT05:2980572","100"
"ESPORTSTMNT05:3217460","200"
"ESPORTSTMNT05:3218283","100"
"ESPORTSTMNT05:2952473","100"
"ESPORTSTMNT05:3222119","100"
"ESPORTSTMNT05:2980509","200"
"ESPORTSTMNT05:1831362","200"
"ESPORTSTMNT05:1981189","100"
"ESPORTSTMNT05:3222115","100"
"ESPORTSTMNT05:3239459","200"
"ESPORTSTMNT05:3090659","100"
"ESPORTSTMNT05:2952193","200"
"ESPORTSTMNT05:2560129","100"
"ESPORTSTMNT05:2990418","200"
"ESPORTSTMNT05:1822036","200"
"ESPORTSTMNT05:2610019","200"
"ESPORTSTMNT05:2980096","100"
"ESPORTSTMNT06:1510250","100"
"ESPORTSTMNT05:2520525","200"
"ESPORTSTMNT06:1570424","100"
"ESPORTSTMNT05:3060339","200"
"ESPORTSTMNT05:2580477","200"
"ESPORTSTMNT06:1720315","100"
"ESPORTSTMNT05:3060709","100"
"ESPORTSTMNT04:2689259","100"
"ESPORTSTMNT05:3060686","200"
"ESPORTSTMNT06:1310110","100"
"ESPORTSTMNT05:3090459","100"
"ESPORTSTMNT05:3240457","200"
"ESPORTSTMNT06:1070359","200"
"ESPORTSTMNT05:1860722","200"
"ESPORTSTMNT05:2580303","200"
"ESPORTSTMNT05:2951104","100"
"ESPORTSTMNT05:3090346","200"
"ESPORTSTMNT06:1020291","100"
"ESPORTSTMNT05:3090471","200"
"ESPORTSTMNT05:3220639","100"
"ESPORTSTMNT05:3090350","100"
"ESPORTSTMNT05:2941999","100"
"ESPORTSTMNT05:3060449","200"
"ESPORTSTMNT05:1970746","100"
"ESPORTSTMNT05:3218236","200"
"ESPORTSTMNT05:3219311","200"
"ESPORTSTMNT05:2980774","200"
"ESPORTSTMNT05:3223281","200"
"ESPORTSTMNT05:2520450","200"
"ESPORTSTMNT05:2951551","100"
"ESPORTSTMNT05:3218337","100"
"ESPORTSTMNT05:2530361","200"
"ESPORTSTMNT05:2980571","200"
"ESPORTSTMNT05:2520825","200"
"ESPORTSTMNT06:1571195","200"
"ESPORTSTMNT05:3239541","200"
"ESPORTSTMNT05:1971370","200"
"ESPORTSTMNT05:1830686","200"
"ESPORTSTMNT06:1680343","200"
"ESPORTSTMNT05:2530159","100"
"ESPORTSTMNT06:1071286","200"
"ESPORTSTMNT06:1300416","200"
"ESPORTSTMNT05:3218226","200"
"ESPORTSTMNT05:2990684","200"
"ESPORTSTMNT05:2941199","200"
"ESPORTSTMNT05:1860832","200"
"ESPORTSTMNT05:3219296","100"
"ESPORTSTMNT05:2760310","100"
"ESPORTSTMNT06:1580758","100"
"ESPORTSTMNT05:2521097","100"
"ESPORTSTMNT05:2760138","200"
"ESPORTSTMNT05:2530847","200"
"ESPORTSTMNT05:2943180","200"
"ESPORTSTMNT05:3223210","100"
"ESPORTSTMNT06:1070445","100"
"ESPORTSTMNT05:3218452","200"
"ESPORTSTMNT05:1830074","200"
"ESPORTSTMNT05:3219558","100"
"ESPORTSTMNT06:1840302","100"
"ESPORTSTMNT05:3222361","200"
"ESPORTSTMNT06:1061031","200"
"ESPORTSTMNT06:1020718","200"
"ESPORTSTMNT06:1051006","200"
"ESPORTSTMNT05:2990858","200"
"ESPORTSTMNT06:1200066","100"
"ESPORTSTMNT05:3060787","200"
"ESPORTSTMNT05:3239450","200"
"ESPORTSTMNT06:1690250","100"
"ESPORTSTMNT05:2951988","200"
"ESPORTSTMNT05:2070951","200"
"ESPORTSTMNT05:2942187","200"
"ESPORTSTMNT05:1870318","200"
"ESPORTSTMNT05:3221199","100"
"ESPORTSTMNT06:1021333","200"
"ESPORTSTMNT06:1020635","100"
"ESPORTSTMNT05:3060302","100"
"ESPORTSTMNT06:1230034","100"
"ESPORTSTMNT05:2952661","100"
"ESPORTSTMNT05:3222595","100"
"ESPORTSTMNT05:2942299","200"
"ESPORTSTMNT05:1860328","200"
"ESPORTSTMNT06:1060790","100"
"ESPORTSTMNT05:2760120","100"
"ESPORTSTMNT05:2070944","100"
"ESPORTSTMNT05:2940846","200"
"ESPORTSTMNT05:2780049","100"
"ESPORTSTMNT05:2951627","100"
"ESPORTSTMNT06:1730643","200"
"ESPORTSTMNT05:2600078","100"
"ESPORTSTMNT04:2220405","200"
"ESPORTSTMNT06:1072304","100"
"ESPORTSTMNT04:2430110","200"
"ESPORTSTMNT05:3090411","100"
"ESPORTSTMNT06:1071615","200"
"ESPORTSTMNT05:3222611","100"
"ESPORTSTMNT06:1070971","100"
"ESPORTSTMNT06:1071486","200"
"ESPORTSTMNT06:1020310","100"
"ESPORTSTMNT06:1230025","200"
"ESPORTSTMNT05:2941753","200"
"ESPORTSTMNT05:2941803","100"
"ESPORTSTMNT05:2941165","200"
"ESPORTSTMNT05:1971609","200"
"ESPORTSTMNT05:3090395","100"
"ESPORTSTMNT05:3220282","100"
"ESPORTSTMNT05:1860165","100"
"ESPORTSTMNT05:3060382","200"
"ESPORTSTMNT05:2941955","200"
"ESPORTSTMNT06:1061189","100"
"ESPORTSTMNT05:3090511","200"
"ESPORTSTMNT06:1300694","100"
"ESPORTSTMNT05:1830412","100"
"ESPORTSTMNT05:3220556","200"
"ESPORTSTMNT05:2990554","200"
"ESPORTSTMNT06:1170675","100"
"ESPORTSTMNT05:3241516","200"
"ESPORTSTMNT05:3219213","200"
"ESPORTSTMNT06:1061950","200"
"ESPORTSTMNT06:1570822","200"
"ESPORTSTMNT05:2952056","100"
"ESPORTSTMNT05:2600089","200"
"ESPORTSTMNT05:2610020","100"
"ESPORTSTMNT06:1020226","100"
"ESPORTSTMNT06:1170627","100"
"ESPORTSTMNT06:1020741","100"
"ESPORTSTMNT06:1300363","100"
"ESPORTSTMNT05:3060445","200"
"ESPORTSTMNT06:1720682","200"
"ESPORTSTMNT06:1580588","100"
"ESPORTSTMNT06:1320635","100"
"ESPORTSTMNT05:2952303","100"
"ESPORTSTMNT05:2990548","200"
"ESPORTSTMNT06:1071479","200"
"ESPORTSTMNT06:1070463","200"
"ESPORTSTMNT05:2600075","200"
"ESPORTSTMNT05:2942491","200"
"ESPORTSTMNT05:2940856","200"
"ESPORTSTMNT05:2990701","200"
"ESPORTSTMNT05:2530725","200"
"ESPORTSTMNT05:2530839","200"
"ESPORTSTMNT05:2531061","100"
"ESPORTSTMNT06:1031189","100"
"ESPORTSTMNT05:2941886","100"
"ESPORTSTMNT05:2980721","100"
"ESPORTSTMNT06:2260174","100"
"ESPORTSTMNT06:1071696","200"
"ESPORTSTMNT05:2670500","200"
"ESPORTSTMNT05:3217525","200"
"ESPORTSTMNT05:3060176","100"
"ESPORTSTMNT04:2685939","200"
"ESPORTSTMNT05:1821507","200"
"ESPORTSTMNT06:1310728","100"
"ESPORTSTMNT05:3219500","100"
"ESPORTSTMNT05:3090345","200"
"ESPORTSTMNT06:1051066","100"
"ESPORTSTMNT05:2990853","200"
"ESPORTSTMNT06:1072511","100"
"ESPORTSTMNT05:2530478","100"
"ESPORTSTMNT06:1180361","200"
"ESPORTSTMNT05:2750332","200"
"ESPORTSTMNT06:1070393","200"
"ESPORTSTMNT05:2952343","100"
"ESPORTSTMNT05:2680483","100"
"ESPORTSTMNT06:1020393","200"
"ESPORTSTMNT05:2943077","100"
"ESPORTSTMNT05:2060895","100"
"ESPORTSTMNT05:2942241","100"
"ESPORTSTMNT06:1021379","200"
"ESPORTSTMNT06:1571116","200"
"ESPORTSTMNT05:3220263","200"
"ESPORTSTMNT06:1180336","200"
"ESPORTSTMNT06:1880508","100"
"ESPORTSTMNT05:2952943","200"
"ESPORTSTMNT05:2521082","200"
"ESPORTSTMNT05:2952682","100"
"ESPORTSTMNT05:3219540","100"
"ESPORTSTMNT06:1320517","200"
"ESPORTSTMNT05:2760218","100"
"ESPORTSTMNT05:1830391","200"
"ESPORTSTMNT05:3222079","200"
"ESPORTSTMNT05:2680422","100"
"ESPORTSTMNT05:3220707","200"
"ESPORTSTMNT06:1071415","200"
"ESPORTSTMNT06:1880144","200"
"ESPORTSTMNT05:2980240","200"
"ESPORTSTMNT06:1721087","100"
"ESPORTSTMNT05:2941998","200"
"ESPORTSTMNT06:1031345","200"
"ESPORTSTMNT05:2760226","100"
"ESPORTSTMNT05:3090753","100"
"ESPORTSTMNT05:2942528","100"
"ESPORTSTMNT05:2942710","100"
"ESPORTSTMNT05:2760301","100"
"ESPORTSTMNT05:3090857","100"
"ESPORTSTMNT05:2941719","200"
"ESPORTSTMNT05:3219551","100"
"ESPORTSTMNT05:3220700","100"
"ESPORTSTMNT04:2210359","200"
"ESPORTSTMNT05:2980261","200"
"ESPORTSTMNT05:3060318","100"
"ESPORTSTMNT05:2580171","100"
"ESPORTSTMNT06:1070668","100"
"ESPORTSTMNT06:1180411","100"
"ESPORTSTMNT06:1170154","100"
"ESPORTSTMNT05:2952275","200"
"ESPORTSTMNT05:3220312","200"
"ESPORTSTMNT05:3240572","100"
"ESPORTSTMNT05:2790060","200"
"ESPORTSTMNT06:1230039","100"
"ESPORTSTMNT04:2170322","100"
"ESPORTSTMNT06:1580755","200"
"ESPORTSTMNT05:2610098","100"
"ESPORTSTMNT05:3060429","200"
"ESPORTSTMNT05:2070731","100"
"ESPORTSTMNT06:1680361","200"
"ESPORTSTMNT05:2940830","100"
"ESPORTSTMNT06:1060543","100"
"ESPORTSTMNT05:2560123","200"
"ESPORTSTMNT05:2560466","200"
"ESPORTSTMNT05:3223069","100"
"ESPORTSTMNT05:2750563","100"
"ESPORTSTMNT05:2941579","100"
"ESPORTSTMNT05:2780027","100"
"ESPORTSTMNT05:2070713","200"
"ESPORTSTMNT06:1720393","100"
"ESPORTSTMNT05:3060381","100"
"ESPORTSTMNT05:3090374","200"
"ESPORTSTMNT05:2951000","200"
"ESPORTSTMNT06:1190961","200"
"ESPORTSTMNT06:1071491","100"
"ESPORTSTMNT05:2942519","200"
"ESPORTSTMNT05:2952329","100"
"ESPORTSTMNT06:1580424","100"
"ESPORTSTMNT05:2943220","100"
"ESPORTSTMNT04:980503","200"
"ESPORTSTMNT06:1061934","200"
"ESPORTSTMNT06:1680146","200"
"ESPORTSTMNT04:2471603","200"
"ESPORTSTMNT05:2941277","100"
"ESPORTSTMNT06:1060775","100"
"ESPORTSTMNT05:3241525","100"
"ESPORTSTMNT05:2952770","200"
"ESPORTSTMNT06:1580779","200"
"ESPORTSTMNT05:3090870","200"
"ESPORTSTMNT05:3218471","100"
"ESPORTSTMNT05:3060428","100"
"ESPORTSTMNT05:2943217","100"
"ESPORTSTMNT06:1070330","200"
"ESPORTSTMNT06:1880138","100"
"ESPORTSTMNT05:2750574","100"
"ESPORTSTMNT05:3220425","100"
"ESPORTSTMNT05:3060412","200"
"ESPORTSTMNT06:1062262","200"
"ESPORTSTMNT05:2940471","100"
"ESPORTSTMNT05:3060511","200"
"ESPORTSTMNT06:1320472","200"
"ESPORTSTMNT06:1160553","200"
"ESPORTSTMNT06:1581141","100"
"ESPORTSTMNT06:1830895","100"
"ESPORTSTMNT05:2951965","100"
"ESPORTSTMNT06:1031363","200"
"ESPORTSTMNT06:1220007","100"
"ESPORTSTMNT06:1041066","100"
"ESPORTSTMNT05:2952960","200"
"ESPORTSTMNT05:3090122","100"
"ESPORTSTMNT06:1071461","200"
"ESPORTSTMNT05:2060116","200"
"ESPORTSTMNT06:1170080","200"
"ESPORTSTMNT05:2952701","100"
"ESPORTSTMNT05:3218481","100"
"ESPORTSTMNT06:1061019","100"
"ESPORTSTMNT06:1320892","200"
"ESPORTSTMNT05:2521100","200"
"ESPORTSTMNT06:1690108","200"
"ESPORTSTMNT05:2520587","200"
"ESPORTSTMNT06:1041136","100"
"ESPORTSTMNT06:1050054","100"
"ESPORTSTMNT05:3060718","100"
"ESPORTSTMNT05:3090349","100"
"ESPORTSTMNT05:3239367","100"
"ESPORTSTMNT06:1170665","200"
"ESPORTSTMNT05:3219477","100"
"ESPORTSTMNT05:2980201","100"
"ESPORTSTMNT06:2260137","200"
"ESPORTSTMNT05:3090334","200"
"ESPORTSTMNT06:1860849","200"
"ESPORTSTMNT05:3217482","100"
"ESPORTSTMNT05:2600088","200"
"ESPORTSTMNT05:2060549","200"
"ESPORTSTMNT05:2780040","200"
"ESPORTSTMNT06:1300254","100"
"ESPORTSTMNT06:1581154","100"
"ESPORTSTMNT05:3090448","200"
"ESPORTSTMNT05:2951991","100"
"ESPORTSTMNT05:1860580","200"
"ESPORTSTMNT05:2941456","200"
"ESPORTSTMNT05:3222670","100"
"ESPORTSTMNT06:1550181","100"
"ESPORTSTMNT05:1822010","200"
"ESPORTSTMNT05:2990289","100"
"ESPORTSTMNT06:1300753","100"
"ESPORTSTMNT06:2190855","100"
"ESPORTSTMNT06:1570281","100"
"ESPORTSTMNT05:2070686","100"
"ESPORTSTMNT06:1180325","100"
"ESPORTSTMNT05:2980423","100"
"ESPORTSTMNT06:1072194","100"
"ESPORTSTMNT05:3220228","200"
"ESPORTSTMNT05:2520507","100"
"ESPORTSTMNT05:3240542","200"
"ESPORTSTMNT05:2940871","100"
"ESPORTSTMNT05:2951259","100"
"ESPORTSTMNT05:2060409","200"
"ESPORTSTMNT05:2941905","200"
"ESPORTSTMNT06:1310113","100"
"ESPORTSTMNT05:2750539","100"
"ESPORTSTMNT05:2520930","100"
"ESPORTSTMNT06:1560052","100"
"ESPORTSTMNT06:1190823","100"
"ESPORTSTMNT05:3239472","100"
"ESPORTSTMNT06:1570290","100"
"ESPORTSTMNT05:2951542","100"
"ESPORTSTMNT05:2580222","200"
"ESPORTSTMNT06:1170263","200"
"ESPORTSTMNT05:2990765","200"
"ESPORTSTMNT05:3217246","200"
"ESPORTSTMNT06:1071409","200"
"ESPORTSTMNT06:1210010","200"
"ESPORTSTMNT05:2950952","100"
"ESPORTSTMNT05:2980187","100"
"ESPORTSTMNT05:3217497","100"
"ESPORTSTMNT06:1860874","200"
"ESPORTSTMNT06:1310562","100"
"ESPORTSTMNT05:3090543","100"
"ESPORTSTMNT06:1571179","200"
"ESPORTSTMNT05:3060699","200"
"ESPORTSTMNT05:2790038","200"
"ESPORTSTMNT05:2951751","100"
"ESPORTSTMNT05:3240512","100"
"ESPORTSTMNT06:1071024","100"
"ESPORTSTMNT05:3060559","100"
"ESPORTSTMNT05:3219243","200"
"ESPORTSTMNT04:2451580","100"
"ESPORTSTMNT06:1180760","100"
"ESPORTSTMNT05:2990059","200"
"ESPORTSTMNT05:3241518","100"
"ESPORTSTMNT05:2951534","100"
"ESPORTSTMNT05:2953261","100"
"ESPORTSTMNT05:3240458","100"
"ESPORTSTMNT05:2941739","100"
"ESPORTSTMNT05:2940915","200"
"ESPORTSTMNT06:1180337","100"
"ESPORTSTMNT06:1200068","100"
"ESPORTSTMNT06:1560261","100"
"ESPORTSTMNT04:2411371","100"
"ESPORTSTMNT05:2942372","200"
"ESPORTSTMNT06:1070920","100"
"ESPORTSTMNT05:2952730","200"
"ESPORTSTMNT06:1070624","100"
"ESPORTSTMNT05:2520335","200"
"ESPORTSTMNT06:1300369","100"
"ESPORTSTMNT05:2760550","100"
"ESPORTSTMNT05:3218465","100"
"ESPORTSTMNT06:1270216","100"
"ESPORTSTMNT05:2520235","100"
"ESPORTSTMNT05:3223049","200"
"ESPORTSTMNT06:1180350","100"
"ESPORTSTMNT06:1690307","100"
"ESPORTSTMNT05:3090455","100"
"ESPORTSTMNT05:2760348","200"
"ESPORTSTMNT06:1580574","200"
"ESPORTSTMNT05:3219366","100"
"ESPORTSTMNT05:3217486","100"
"ESPORTSTMNT06:1200112","200"
"ESPORTSTMNT05:3090130","200"
"ESPORTSTMNT06:1200043","100"
"ESPORTSTMNT06:1840149","100"
"ESPORTSTMNT06:1860068","200"
"ESPORTSTMNT05:3090063","100"
"ESPORTSTMNT06:1200058","200"
"ESPORTSTMNT05:2951399","100"
"ESPORTSTMNT06:1190924","100"
"ESPORTSTMNT05:2990157","200"
"ESPORTSTMNT06:1571165","100"
"ESPORTSTMNT06:1071297","100"
"ESPORTSTMNT05:2610096","100"
"ESPORTSTMNT05:2952182","200"
"ESPORTSTMNT05:3220129","100"
"ESPORTSTMNT06:1560275","100"
"ESPORTSTMNT06:1320606","100"
"ESPORTSTMNT05:3217368","100"
"ESPORTSTMNT05:3090891","200"
"ESPORTSTMNT06:1861102","200"
"ESPORTSTMNT04:2430789","100"
"ESPORTSTMNT05:2680477","100"
"ESPORTSTMNT05:3240470","100"
"ESPORTSTMNT06:1190347","100"
"ESPORTSTMNT05:2980358","200"
"ESPORTSTMNT05:2520923","100"
"ESPORTSTMNT06:1072179","100"
"ESPORTSTMNT05:3220099","100"
"ESPORTSTMNT05:2953291","100"
"ESPORTSTMNT05:2980314","100"
"ESPORTSTMNT06:1170201","200"
"ESPORTSTMNT05:2060440","200"
"ESPORTSTMNT06:1020774","100"
"ESPORTSTMNT06:1881335","100"
"ESPORTSTMNT05:3060319","200"
"ESPORTSTMNT06:1320890","100"
"ESPORTSTMNT05:2980763","100"
"ESPORTSTMNT05:2780070","200"
"ESPORTSTMNT05:2760173","200"
"ESPORTSTMNT05:3090821","200"
"ESPORTSTMNT06:1320738","100"
"ESPORTSTMNT05:3060401","100"
"ESPORTSTMNT06:1170600","200"
"ESPORTSTMNT06:1072121","100"
"ESPORTSTMNT05:3218523","100"
"ESPORTSTMNT06:1881252","200"
"ESPORTSTMNT05:3220130","200"
"ESPORTSTMNT05:3220094","100"
"ESPORTSTMNT06:1680347","100"
"ESPORTSTMNT05:3090874","200"
"ESPORTSTMNT05:2951713","200"
"ESPORTSTMNT05:3220601","100"
"ESPORTSTMNT06:1031097","200"
"ESPORTSTMNT05:3218312","100"
"ESPORTSTMNT05:2952952","200"
"ESPORTSTMNT05:2951398","200"
"ESPORTSTMNT06:1881515","200"
"ESPORTSTMNT06:1320072","200"
"ESPORTSTMNT05:3222495","200"
"ESPORTSTMNT06:1051246","200"
"ESPORTSTMNT06:1050055","200"
"ESPORTSTMNT06:1730615","100"
"ESPORTSTMNT06:1020643","100"
"ESPORTSTMNT05:3060173","200"
"ESPORTSTMNT06:1051004","200"
"ESPORTSTMNT05:2560508","200"
"ESPORTSTMNT06:1160548","100"
"ESPORTSTMNT06:1860933","100"
"ESPORTSTMNT06:1160117","200"
"ESPORTSTMNT05:3060788","100"
"ESPORTSTMNT05:3217251","100"
"ESPORTSTMNT06:1050866","200"
"ESPORTSTMNT05:2951227","200"
"ESPORTSTMNT06:1041086","100"
"ESPORTSTMNT06:1680348","100"
"ESPORTSTMNT05:3218488","100"
"ESPORTSTMNT05:2670449","100"
"ESPORTSTMNT06:1040799","200"
"ESPORTSTMNT06:1170273","200"
"ESPORTSTMNT05:2990003","100"
"ESPORTSTMNT06:1840617","100"
"ESPORTSTMNT06:1580852","100"
"ESPORTSTMNT05:3240465","200"
"ESPORTSTMNT05:3223181","200"
"ESPORTSTMNT06:1031434","200"
"ESPORTSTMNT05:3219422","200"
"ESPORTSTMNT06:1190368","200"
"ESPORTSTMNT06:1180363","200"
"ESPORTSTMNT05:2760411","100"
"ESPORTSTMNT05:3239485","200"
"ESPORTSTMNT05:3223083","100"
"ESPORTSTMNT06:1571180","100"
"ESPORTSTMNT06:1062065","200"
"ESPORTSTMNT05:2941256","200"
"ESPORTSTMNT05:2941764","100"
"ESPORTSTMNT06:1580788","200"
"ESPORTSTMNT06:1270251","100"
"ESPORTSTMNT05:3090770","200"
"ESPORTSTMNT05:2942806","100"
"ESPORTSTMNT06:1070378","100"
"ESPORTSTMNT05:2942917","200"
"ESPORTSTMNT05:3217373","100"
"ESPORTSTMNT05:3220607","100"
"ESPORTSTMNT05:3090328","100"
"ESPORTSTMNT06:1210074","200"
"ESPORTSTMNT05:2600036","100"
"ESPORTSTMNT06:1072195","100"
"ESPORTSTMNT05:3217561","200"
"ESPORTSTMNT06:1170574","200"
"ESPORTSTMNT05:2600072","200"
"ESPORTSTMNT05:2942358","100"
"ESPORTSTMNT05:2941103","100"
"ESPORTSTMNT05:2953277","100"
"ESPORTSTMNT05:2580483","100"
"ESPORTSTMNT06:1510267","200"
"ESPORTSTMNT04:2210503","100"
"ESPORTSTMNT05:3222225","100"
"ESPORTSTMNT05:3217488","200"
"ESPORTSTMNT06:1690324","100"
"ESPORTSTMNT06:1300745","100"
"ESPORTSTMNT05:3090335","100"
"ESPORTSTMNT05:2943212","200"
"ESPORTSTMNT05:3220331","100"
"ESPORTSTMNT05:3241517","100"
"ESPORTSTMNT06:1690317","100"
"ESPORTSTMNT05:2760128","200"
"ESPORTSTMNT05:3221089","100"
"ESPORTSTMNT06:2350476","100"
"ESPORTSTMNT06:1570513","100"
"ESPORTSTMNT05:2990766","200"
"ESPORTSTMNT05:2942508","200"
"ESPORTSTMNT05:3060589","100"
"ESPORTSTMNT06:1190345","200"
"ESPORTSTMNT06:1720931","100"
