"gametime","platformgameid","teamid"
"1036503","ESPORTSTMNT01:3297964","200"
"892080","ESPORTSTMNT03:3086700","200"
"1407769","ESPORTSTMNT06:2815711","100"
"816295","ESPORTSTMNT02:1685357","100"
"920166","ESPORTSTMNT06:1180365","200"
"962532","ESPORTSTMNT01:3383132","200"
"690595","ESPORTSTMNT05:3060410","200"
"1082973","ESPORTSTMNT05:3060429","100"
"1275026","ESPORTSTMNT03:3096229","200"
"982204","ESPORTSTMNT06:2510243","200"
"858304","ESPORTSTMNT03:2653100","200"
"961914","ESPORTSTMNT05:2560514","100"
"1225987","LPL_B:329133","200"
"1212085","ESPORTSTMNT02:3045416","100"
"930300","ESPORTSTMNT01:2906314","100"
"1052957","ESPORTSTMNT06:2817810","200"
"1054435","ESPORTSTMNT01:1895800","200"
"1261585","ESPORTSTMNT06:1730824","200"
"916435","ESPORTSTMNT02:3047802","200"
"919723","ESPORTSTMNT05:3222650","100"
"1077389","ESPORTSTMNT01:2743603","100"
"902680","ESPORTSTMNT02:3169150","200"
"860200","ESPORTSTMNT06:2816445","200"
"1213903","ESPORTSTMNT02:1722636","100"
"1140377","ESPORTSTMNT03:2799451","200"
"1008621","ESPORTSTMNT01:2783435","100"
"961646","ESPORTSTMNT04:2663669","200"
"1304320","ESPORTSTMNT05:1440596","100"
"997329","ESPORTSTMNT02:2062800","200"
"953856","ESPORTSTMNT04:2690211","200"
"1019025","ESPORTSTMNT03:2541745","200"
"761057","ESPORTSTMNT01:2781745","200"
"963332","ESPORTSTMNT02:1681353","100"
"982223","ESPORTSTMNT01:1895318","200"
"1085568","LPL_A:335744","200"
"1007772","ESPORTSTMNT05:2990023","200"
"766027","ESPORTSTMNT05:3239535","200"
"822029","ESPORTSTMNT01:2913830","100"
"948701","ESPORTSTMNT01:3337944","100"
"1020710","ESPORTSTMNT03:1342201","200"
"867954","ESPORTSTMNT04:970789","100"
"1853409","ESPORTSTMNT06:1690457","200"
"738763","ESPORTSTMNT02:3219293","200"
"851045","ESPORTSTMNT01:3382634","200"
"1037911","ESPORTSTMNT01:3302641","100"
"1106771","ESPORTSTMNT03:2050748","100"
"703849","ESPORTSTMNT04:2410361","200"
"1691191","ESPORTSTMNT02:3164910","200"
"560522","ESPORTSTMNT01:2731935","200"
"973932","ESPORTSTMNT02:3148829","200"
"644826","ESPORTSTMNT03:2654256","200"
"888287","ESPORTSTMNT06:1580591","100"
"742033","ESPORTSTMNT02:3186649","100"
"902392","ESPORTSTMNT04:2210382","200"
"1465026","ESPORTSTMNT02:1413453","100"
"920528","ESPORTSTMNT06:2820224","200"
"917881","ESPORTSTMNT02:3163681","100"
"890971","ESPORTSTMNT03:2092484","100"
"1086253","ESPORTSTMNT01:2732953","200"
"903478","ESPORTSTMNT01:3381011","200"
"916543","ESPORTSTMNT03:3167959","200"
"1304905","ESPORTSTMNT03:1114365","100"
"832971","ESPORTSTMNT05:1970551","200"
"1139963","ESPORTSTMNT02:2210063","200"
"957734","ESPORTSTMNT06:1580577","200"
"731681","ESPORTSTMNT03:2052455","100"
"986351","ESPORTSTMNT05:2070656","100"
"894150","ESPORTSTMNT06:2774830","200"
"955416","ESPORTSTMNT03:1997190","200"
"736121","ESPORTSTMNT06:2818742","200"
"1085006","ESPORTSTMNT02:3220950","200"
"1392686","ESPORTSTMNT03:2796225","100"
"975487","ESPORTSTMNT01:1691411","100"
"798319","ESPORTSTMNT01:2030609","100"
"590486","ESPORTSTMNT04:1970668","100"
"1439560","ESPORTSTMNT05:2060817","200"
"654725","ESPORTSTMNT03:2093879","200"
"864604","ESPORTSTMNT02:2775541","100"
"1040539","ESPORTSTMNT05:2780012","100"
"1289119","ESPORTSTMNT06:1300305","100"
"682001","ESPORTSTMNT02:1693420","200"
"999633","ESPORTSTMNT03:1767493","100"
"1008694","ESPORTSTMNT04:2691789","200"
"1186990","ESPORTSTMNT03:1991949","100"
"941266","ESPORTSTMNT02:1403848","100"
"893405","ESPORTSTMNT02:2650757","100"
"609105","ESPORTSTMNT05:1430620","100"
"974552","ESPORTSTMNT01:2735529","100"
"845462","ESPORTSTMNT03:2548593","100"
"1277968","ESPORTSTMNT02:2775782","100"
"1085169","ESPORTSTMNT02:3213495","200"
"985450","ESPORTSTMNT02:3151939","200"
"893150","ESPORTSTMNT06:2776059","100"
"735599","ESPORTSTMNT02:1735340","100"
"805401","ESPORTSTMNT03:3182244","200"
"482918","ESPORTSTMNT02:1210784","100"
"390410","ESPORTSTMNT03:2544713","200"
"963505","ESPORTSTMNT05:3223058","200"
"940365","ESPORTSTMNT06:2815912","200"
"935663","ESPORTSTMNT02:2557390","200"
"944700","ESPORTSTMNT05:2531026","200"
"667283","ESPORTSTMNT01:2731711","200"
"1064097","ESPORTSTMNT05:2521037","100"
"594839","ESPORTSTMNT02:3212243","200"
"960143","ESPORTSTMNT06:1840929","200"
"893114","ESPORTSTMNT01:3403138","100"
"869660","ESPORTSTMNT03:2921427","200"
"662865","ESPORTSTMNT03:1352098","100"
"739310","ESPORTSTMNT03:1324357","200"
"933499","ESPORTSTMNT01:1896205","100"
"895179","ESPORTSTMNT05:2990289","100"
"832690","ESPORTSTMNT02:1385913","100"
"878165","ESPORTSTMNT03:2547501","100"
"888682","ESPORTSTMNT03:2704282","100"
"598911","ESPORTSTMNT03:1392262","200"
"902008","ESPORTSTMNT03:3178195","200"
"605007","ESPORTSTMNT04:1971157","200"
"870880","ESPORTSTMNT01:2698259","100"
"891173","ESPORTSTMNT03:1404084","200"
"987253","ESPORTSTMNT01:3378902","200"
"850487","ESPORTSTMNT01:2733107","100"
"724673","ESPORTSTMNT03:1124683","100"
"832007","ESPORTSTMNT06:2531305","200"
"929584","ESPORTSTMNT01:3316869","200"
"763013","ESPORTSTMNT03:2657811","200"
"1303631","ESPORTSTMNT01:3334433","200"
"657201","ESPORTSTMNT01:1315379","200"
"1288395","ESPORTSTMNT01:2250350","200"
"1000923","ESPORTSTMNT05:2060823","100"
"721621","ESPORTSTMNT03:3092535","100"
"869970","ESPORTSTMNT05:1822078","100"
"777254","ESPORTSTMNT06:2819359","200"
"1242122","ESPORTSTMNT03:1121320","200"
"966447","ESPORTSTMNT01:1895167","200"
"1604462","ESPORTSTMNT02:1688174","200"
"920580","ESPORTSTMNT03:3142799","100"
"1390978","ESPORTSTMNT05:3060663","200"
"974312","ESPORTSTMNT02:1101610","200"
"871314","ESPORTSTMNT01:2141250","200"
"863763","ESPORTSTMNT02:3149281","200"
"1402180","ESPORTSTMNT02:2776487","200"
"988621","ESPORTSTMNT03:2798889","200"
"870939","ESPORTSTMNT06:2210714","200"
"643295","ESPORTSTMNT01:3338902","100"
"931105","ESPORTSTMNT06:1690252","100"
"1261330","LPL_B:322324","100"
"977798","ESPORTSTMNT02:1295891","100"
"864739","ESPORTSTMNT06:1880787","100"
"976669","LPL_B:328892","100"
"924904","ESPORTSTMNT01:2964973","200"
"855241","ESPORTSTMNT02:3168156","100"
"1434659","ESPORTSTMNT01:2706524","100"
"676818","ESPORTSTMNT05:3241497","200"
"1615016","ESPORTSTMNT01:2700815","100"
"953067","ESPORTSTMNT03:2102010","200"
"873350","ESPORTSTMNT02:1687878","200"
"1034183","ESPORTSTMNT03:2569151","200"
"1395405","ESPORTSTMNT02:2787334","200"
"799559","ESPORTSTMNT03:2566614","200"
"1022406","ESPORTSTMNT02:3158472","200"
"946786","ESPORTSTMNT01:1302635","100"
"1162186","ESPORTSTMNT02:2064802","200"
"977730","ESPORTSTMNT03:2071498","100"
"739689","ESPORTSTMNT01:1121464","100"
"709028","LPL_B:323272","200"
"924689","ESPORTSTMNT03:2547421","100"
"1310526","ESPORTSTMNT04:2472227","100"
"949003","ESPORTSTMNT03:3083357","200"
"681224","ESPORTSTMNT02:2960827","200"
"725129","ESPORTSTMNT03:3095654","100"
"898438","ESPORTSTMNT02:3052761","200"
"743543","ESPORTSTMNT02:2150530","100"
"599013","ESPORTSTMNT02:2660115","100"
"723117","ESPORTSTMNT03:3167229","200"
"721118","ESPORTSTMNT03:2714589","100"
"608500","ESPORTSTMNT04:1600205","200"
"952515","ESPORTSTMNT02:2781212","100"
"810962","ESPORTSTMNT02:3169417","200"
"739768","ESPORTSTMNT01:3337609","200"
"1053255","ESPORTSTMNT03:3190620","100"
"1328647","ESPORTSTMNT01:3298902","100"
"946996","ESPORTSTMNT03:2075100","100"
"1279017","ESPORTSTMNT01:1155325","100"
"908948","ESPORTSTMNT03:2051029","100"
"964622","ESPORTSTMNT04:1220808","200"
"903972","ESPORTSTMNT03:1995368","100"
"954316","ESPORTSTMNT02:2620595","100"
"859649","ESPORTSTMNT03:2561397","200"
"556293","ESPORTSTMNT05:1870358","100"
"1517865","ESPORTSTMNT02:1722566","100"
"923769","ESPORTSTMNT05:2980719","200"
"915401","ESPORTSTMNT02:3220937","200"
"1054428","ESPORTSTMNT05:2941277","100"
"899839","ESPORTSTMNT03:3130529","100"
"778010","ESPORTSTMNT06:2818303","200"
"862972","ESPORTSTMNT03:3190866","100"
"946068","ESPORTSTMNT03:2895431","100"
"1245745","ESPORTSTMNT06:2210266","100"
"1155653","ESPORTSTMNT02:3218417","100"
"1057226","ESPORTSTMNT02:3216703","100"
"952786","ESPORTSTMNT01:1720684","200"
"980535","ESPORTSTMNT02:2781556","200"
"1610757","ESPORTSTMNT03:2714443","100"
"1277425","ESPORTSTMNT06:1881366","100"
"989705","ESPORTSTMNT06:2541643","200"
"1074602","ESPORTSTMNT01:1895968","100"
"755227","ESPORTSTMNT01:2733304","100"
"868917","ESPORTSTMNT03:1762347","200"
"664901","ESPORTSTMNT05:2060237","100"
"1006185","ESPORTSTMNT05:3220281","200"
"804983","ESPORTSTMNT01:3379552","200"
"1101202","ESPORTSTMNT02:2572311","100"
"634021","ESPORTSTMNT03:2635424","200"
"979274","ESPORTSTMNT01:2964920","100"
"951772","ESPORTSTMNT02:3170165","200"
"1215254","ESPORTSTMNT03:3134331","100"
"889987","LPL_B:329385","200"
"1041964","ESPORTSTMNT01:2705859","200"
"959874","ESPORTSTMNT02:2554335","100"
"1330438","ESPORTSTMNT03:2103899","100"
"956745","ESPORTSTMNT04:2693173","200"
"1074113","ESPORTSTMNT06:2541799","100"
"985100","ESPORTSTMNT04:2683322","200"
"940805","ESPORTSTMNT03:2054737","100"
"599011","ESPORTSTMNT03:1353486","100"
"766431","ESPORTSTMNT01:2905176","100"
"671825","ESPORTSTMNT03:2568656","100"
"1016071","ESPORTSTMNT02:2062092","200"
"1048277","ESPORTSTMNT01:1130786","100"
"1100878","ESPORTSTMNT01:1144617","200"
"808498","ESPORTSTMNT02:3215249","200"
"756451","ESPORTSTMNT01:1896054","100"
"678478","ESPORTSTMNT02:1293792","200"
"696627","ESPORTSTMNT04:2210230","100"
"947432","ESPORTSTMNT01:2210365","100"
"821368","ESPORTSTMNT02:3227576","100"
"858930","ESPORTSTMNT02:1938031","200"
"1006063","ESPORTSTMNT03:2781567","200"
"862873","ESPORTSTMNT04:2170372","100"
"900255","ESPORTSTMNT02:2912441","200"
"910630","ESPORTSTMNT06:2340392","200"
"797858","ESPORTSTMNT02:1323067","100"
"1143373","ESPORTSTMNT04:1610185","100"
"237041","ESPORTSTMNT02:1210368","200"
"1016927","ESPORTSTMNT01:3414084","100"
"774759","ESPORTSTMNT06:1190961","100"
"903867","ESPORTSTMNT02:1933162","200"
"959546","ESPORTSTMNT06:1860076","200"
"859946","ESPORTSTMNT02:3152343","200"
"1050502","ESPORTSTMNT01:3404886","200"
"1081675","ESPORTSTMNT03:1441045","100"
"915808","ESPORTSTMNT03:3100422","100"
"926722","ESPORTSTMNT01:2147549","100"
"722417","ESPORTSTMNT04:2672469","100"
"1259290","ESPORTSTMNT01:2740876","200"
"1091973","ESPORTSTMNT03:1111862","100"
"1085260","ESPORTSTMNT03:1761928","200"
"831197","ESPORTSTMNT04:1240399","200"
"666615","ESPORTSTMNT02:1694163","200"
"1120252","ESPORTSTMNT03:1750137","200"
"1026257","ESPORTSTMNT01:3316551","200"
"1402411","ESPORTSTMNT06:1070531","200"
"669668","ESPORTSTMNT01:3325855","100"
"716711","ESPORTSTMNT04:1660187","200"
"951322","ESPORTSTMNT03:1443670","100"
"847692","ESPORTSTMNT03:3194810","200"
"900567","ESPORTSTMNT03:3200454","200"
"959257","ESPORTSTMNT01:2800573","100"
"994342","ESPORTSTMNT05:2060449","200"
"1126124","ESPORTSTMNT03:1673134","100"
"956314","ESPORTSTMNT06:1020310","100"
"825963","ESPORTSTMNT01:2030818","100"
"1007304","ESPORTSTMNT03:1765183","200"
"1100639","ESPORTSTMNT01:2744626","100"
"1193589","ESPORTSTMNT02:1086951","100"
"827902","ESPORTSTMNT03:3175554","200"
"982068","ESPORTSTMNT02:2553742","100"
"863149","ESPORTSTMNT03:3175625","100"
"951955","ESPORTSTMNT06:1070569","200"
"858812","ESPORTSTMNT05:3060379","200"
"1332219","ESPORTSTMNT02:3210560","200"
"1169717","ESPORTSTMNT01:3370344","200"
"940713","ESPORTSTMNT01:3342624","200"
"866629","ESPORTSTMNT02:2881545","100"
"890234","ESPORTSTMNT02:3208818","100"
"901429","ESPORTSTMNT03:2797065","200"
"1105542","ESPORTSTMNT03:3134334","200"
"599328","ESPORTSTMNT06:1690253","200"
"984131","ESPORTSTMNT03:2543387","200"
"1080373","ESPORTSTMNT01:2146762","200"
"1331301","ESPORTSTMNT06:2260543","100"
"1045723","ESPORTSTMNT03:1767412","200"
"1254216","ESPORTSTMNT05:1821041","200"
"1189809","ESPORTSTMNT02:3166049","100"
"919917","ESPORTSTMNT06:1880614","100"
"1071238","ESPORTSTMNT03:3165335","200"
"956358","ESPORTSTMNT04:2689608","200"
"717530","ESPORTSTMNT02:2066199","100"
"1298521","ESPORTSTMNT02:3171365","100"
"587600","ESPORTSTMNT02:2555507","200"
"1134300","ESPORTSTMNT01:3308783","100"
"833817","ESPORTSTMNT06:2420060","200"
"721208","ESPORTSTMNT01:1144206","100"
"949546","ESPORTSTMNT02:1321214","200"
"1042182","ESPORTSTMNT03:3098983","100"
"920065","ESPORTSTMNT01:3409822","100"
"905336","ESPORTSTMNT06:2822475","200"
"749931","ESPORTSTMNT03:1412995","100"
"836940","ESPORTSTMNT05:1440708","200"
"886272","ESPORTSTMNT03:3100742","100"
"825243","ESPORTSTMNT03:2544491","100"
"851572","ESPORTSTMNT01:3381038","100"
"1030699","ESPORTSTMNT06:2260400","200"
"1070451","ESPORTSTMNT01:2708032","100"
"761047","ESPORTSTMNT03:3133375","200"
"1048165","ESPORTSTMNT03:2799834","200"
"1025110","ESPORTSTMNT05:2980435","100"
"895890","ESPORTSTMNT02:2776806","100"
"924687","ESPORTSTMNT06:2768092","200"
"718814","ESPORTSTMNT02:1732224","200"
"965726","ESPORTSTMNT03:3199241","200"
"691209","ESPORTSTMNT01:2691491","100"
"736179","ESPORTSTMNT02:2067489","200"
"887755","ESPORTSTMNT01:3412789","100"
"917309","ESPORTSTMNT04:1140068","200"
"834671","ESPORTSTMNT06:2769596","200"
"726560","ESPORTSTMNT03:1551775","100"
"925623","ESPORTSTMNT01:2697798","100"
"721333","ESPORTSTMNT06:1860795","100"
"600259","ESPORTSTMNT02:2662874","100"
"1145358","ESPORTSTMNT06:1880450","100"
"945319","ESPORTSTMNT03:3141782","200"
"1225627","ESPORTSTMNT02:2066214","100"
"914698","ESPORTSTMNT05:1870232","200"
"784824","ESPORTSTMNT06:2530555","100"
"961386","ESPORTSTMNT02:2912517","100"
"1007544","ESPORTSTMNT01:1891020","200"
"845855","LPL_A:335192","200"
"1021052","ESPORTSTMNT02:2971265","100"
"760869","ESPORTSTMNT05:1520560","200"
"852741","ESPORTSTMNT02:2071397","200"
"954705","ESPORTSTMNT04:2665186","200"
"608526","ESPORTSTMNT01:1156653","100"
"969026","ESPORTSTMNT04:1480456","100"
"797236","ESPORTSTMNT01:3331791","100"
"658710","ESPORTSTMNT06:1840945","200"
"667926","ESPORTSTMNT02:1405142","100"
"1061309","ESPORTSTMNT01:3301406","100"
"798607","ESPORTSTMNT05:1831364","200"
"1105138","ESPORTSTMNT01:2772557","200"
"909167","ESPORTSTMNT01:3418180","100"
"862337","ESPORTSTMNT01:3341050","100"
"909090","ESPORTSTMNT03:2702268","100"
"990758","ESPORTSTMNT04:2674421","200"
"1002441","ESPORTSTMNT03:1341527","200"
"1440930","ESPORTSTMNT03:3166510","100"
"802001","ESPORTSTMNT02:1092569","200"
"1162513","ESPORTSTMNT03:1341953","200"
"1067581","ESPORTSTMNT04:1730194","200"
"877691","ESPORTSTMNT06:1580642","100"
"913438","ESPORTSTMNT01:3406478","200"
"1019556","ESPORTSTMNT06:1072121","100"
"772074","ESPORTSTMNT01:3407963","200"
"1011671","ESPORTSTMNT03:1132632","100"
"870478","ESPORTSTMNT03:2102021","200"
"922141","ESPORTSTMNT01:3385667","200"
"801436","ESPORTSTMNT05:1520564","100"
"626206","ESPORTSTMNT01:1690820","200"
"933785","ESPORTSTMNT01:2904334","200"
"978276","ESPORTSTMNT01:3417102","200"
"901875","ESPORTSTMNT01:3311412","100"
"756070","ESPORTSTMNT05:2680424","100"
"906125","ESPORTSTMNT01:3340324","200"
"1115235","ESPORTSTMNT03:3188769","100"
"1052843","ESPORTSTMNT02:2073615","100"
"649118","ESPORTSTMNT05:2060867","200"
"619527","ESPORTSTMNT02:3220540","200"
"1039388","ESPORTSTMNT01:1141515","100"
"924031","ESPORTSTMNT02:2884903","100"
"1313187","ESPORTSTMNT03:1128569","100"
"1075532","ESPORTSTMNT04:2411537","100"
"737432","ESPORTSTMNT02:2558562","100"
"858633","LPL_B:329320","100"
"1041785","ESPORTSTMNT03:2051879","100"
"819981","ESPORTSTMNT02:1333569","100"
"635505","ESPORTSTMNT01:1141907","200"
"984235","ESPORTSTMNT02:2662373","200"
"1073555","LPL_A:334041","200"
"820075","ESPORTSTMNT02:2671488","200"
"915131","ESPORTSTMNT05:1430436","100"
"868338","ESPORTSTMNT06:1180363","100"
"980175","ESPORTSTMNT02:2150515","200"
"1196863","ESPORTSTMNT03:2792832","200"
"919634","ESPORTSTMNT03:3089753","200"
"1016610","ESPORTSTMNT03:2799657","100"
"810771","ESPORTSTMNT03:2545531","100"
"548420","ESPORTSTMNT04:1320069","200"
"798533","ESPORTSTMNT01:2148022","100"
"992132","ESPORTSTMNT02:3165671","100"
"838865","ESPORTSTMNT02:1723504","200"
"1513308","ESPORTSTMNT06:2542336","100"
"945005","ESPORTSTMNT02:3220280","100"
"917739","ESPORTSTMNT04:2692257","100"
"1498182","ESPORTSTMNT03:3100287","100"
"1136225","ESPORTSTMNT04:1250352","200"
"1010495","ESPORTSTMNT06:1860118","200"
"1249112","ESPORTSTMNT02:2962099","100"
"1234055","ESPORTSTMNT04:2689267","100"
"1158246","ESPORTSTMNT03:2093993","100"
"962662","ESPORTSTMNT01:1722491","200"
"922109","ESPORTSTMNT02:2556732","100"
"1338435","ESPORTSTMNT03:1442070","200"
"748300","ESPORTSTMNT03:1825550","100"
"2004246","ESPORTSTMNT03:1997587","100"
"1097970","ESPORTSTMNT02:3227902","100"
"939593","ESPORTSTMNT03:1952079","100"
"720949","ESPORTSTMNT01:2133471","100"
"672804","ESPORTSTMNT03:2130440","200"
"963831","ESPORTSTMNT01:1891386","100"
"711809","ESPORTSTMNT02:3170756","200"
"951491","ESPORTSTMNT03:2654245","200"
"752061","ESPORTSTMNT03:1821638","100"
"760918","ESPORTSTMNT01:2702921","200"
"807870","ESPORTSTMNT06:2775658","200"
"922483","ESPORTSTMNT02:3211054","200"
"916564","ESPORTSTMNT03:2102277","200"
"1166135","ESPORTSTMNT06:1031395","100"
"890670","ESPORTSTMNT05:3090307","200"
"832688","ESPORTSTMNT03:2050533","100"
"1250101","ESPORTSTMNT03:3166873","200"
"804832","ESPORTSTMNT01:1370246","200"
"992143","ESPORTSTMNT03:3097500","200"
"858344","ESPORTSTMNT01:2906106","200"
"961859","ESPORTSTMNT05:1430523","200"
"934454","ESPORTSTMNT06:2531770","200"
"1430476","ESPORTSTMNT01:1722547","100"
"1070824","ESPORTSTMNT05:2750336","200"
"1036395","ESPORTSTMNT01:3328186","200"
"1071450","ESPORTSTMNT04:2670380","200"
"717173","ESPORTSTMNT05:2943202","200"
"1049704","ESPORTSTMNT02:3053295","100"
"857712","ESPORTSTMNT03:3092995","200"
"742892","ESPORTSTMNT02:1685926","100"
"653339","ESPORTSTMNT01:2916900","200"
"865478","ESPORTSTMNT03:1441746","100"
"1027138","ESPORTSTMNT02:2776383","100"
"900016","ESPORTSTMNT03:1123727","200"
"1092895","ESPORTSTMNT01:3338876","200"
"945901","ESPORTSTMNT04:1150486","100"
"1162769","ESPORTSTMNT03:2895368","100"
"656220","ESPORTSTMNT03:1401986","100"
"926431","ESPORTSTMNT05:2530150","100"
"897941","ESPORTSTMNT04:2692237","200"
"1223731","ESPORTSTMNT05:2060160","100"
"1060930","ESPORTSTMNT04:2692233","200"
"832812","ESPORTSTMNT01:3337783","200"
"1068950","ESPORTSTMNT01:2695435","200"
"1243317","ESPORTSTMNT01:2704920","200"
"865939","ESPORTSTMNT03:3196988","200"
"1005324","ESPORTSTMNT03:3186009","100"
"1440851","ESPORTSTMNT03:1404035","100"
"1046220","ESPORTSTMNT01:2905618","100"
"800043","ESPORTSTMNT02:2554861","100"
"1049251","ESPORTSTMNT01:3413200","100"
"1146603","ESPORTSTMNT02:3222073","200"
"1402402","ESPORTSTMNT06:2820648","200"
"1370656","ESPORTSTMNT01:1161889","200"
"922457","ESPORTSTMNT03:1683785","200"
"863487","ESPORTSTMNT03:2791916","100"
"832720","ESPORTSTMNT06:1062262","200"
"1051489","ESPORTSTMNT02:2556500","200"
"1161018","ESPORTSTMNT04:2684964","200"
"1169347","ESPORTSTMNT03:3091051","200"
"864053","ESPORTSTMNT04:970789","200"
"1252552","ESPORTSTMNT03:3191630","100"
"950822","LPL_A:343544","100"
"1089604","ESPORTSTMNT01:2697749","100"
"1033525","ESPORTSTMNT04:1130306","200"
"604891","ESPORTSTMNT06:1180349","100"
"902210","ESPORTSTMNT01:1415210","200"
"739964","ESPORTSTMNT06:1840460","200"
"906678","ESPORTSTMNT01:1370167","100"
"981581","ESPORTSTMNT02:3217355","100"
"887675","ESPORTSTMNT03:3132204","200"
"1045422","ESPORTSTMNT02:1936302","100"
"828115","ESPORTSTMNT02:1104022","100"
"1013220","ESPORTSTMNT05:1870983","200"
"1297195","ESPORTSTMNT03:2788207","100"
"952597","ESPORTSTMNT05:1390263","100"
"856384","ESPORTSTMNT02:1693121","200"
"876567","ESPORTSTMNT06:2769386","100"
"910862","ESPORTSTMNT01:2872135","100"
"750420","ESPORTSTMNT03:2543117","200"
"984169","ESPORTSTMNT02:1411737","100"
"1091270","ESPORTSTMNT03:3183280","100"
"766282","ESPORTSTMNT06:2210314","100"
"1092514","ESPORTSTMNT01:2210761","100"
"978135","ESPORTSTMNT04:2668055","200"
"580276","ESPORTSTMNT03:2003522","200"
"948226","ESPORTSTMNT03:2794600","100"
"902571","ESPORTSTMNT02:2572341","100"
"827458","ESPORTSTMNT05:1430160","100"
"814614","ESPORTSTMNT04:2687421","100"
"849136","ESPORTSTMNT05:3240457","100"
"1466042","ESPORTSTMNT01:3328668","100"
"985706","ESPORTSTMNT02:2661689","100"
"687182","ESPORTSTMNT04:1010575","100"
"1367236","ESPORTSTMNT03:2563470","100"
"955076","ESPORTSTMNT04:2090130","200"
"804717","ESPORTSTMNT01:3312742","100"
"896913","ESPORTSTMNT02:2062025","100"
"855908","ESPORTSTMNT04:2684100","200"
"1188028","ESPORTSTMNT02:2973559","200"
"731452","ESPORTSTMNT03:3117980","100"
"991642","ESPORTSTMNT01:1131722","200"
"1024054","ESPORTSTMNT01:2982950","200"
"923903","ESPORTSTMNT03:3099418","100"
"757609","ESPORTSTMNT04:2693144","200"
"834012","ESPORTSTMNT05:3239473","200"
"840368","ESPORTSTMNT03:1551661","200"
"1146633","ESPORTSTMNT01:3333149","100"
"954472","ESPORTSTMNT06:1320490","200"
"1106688","ESPORTSTMNT02:3144380","100"
"867886","ESPORTSTMNT03:1321204","100"
"889106","ESPORTSTMNT04:2664673","100"
"1115184","ESPORTSTMNT01:1436451","200"
"1150106","ESPORTSTMNT01:3418246","100"
"734183","ESPORTSTMNT03:1673670","100"
"1310441","ESPORTSTMNT04:1491149","200"
"1178933","ESPORTSTMNT04:2230374","100"
"1162388","ESPORTSTMNT02:3161067","200"
"852631","ESPORTSTMNT02:2575790","200"
"951226","ESPORTSTMNT02:1929210","200"
"628618","ESPORTSTMNT01:2706287","200"
"811129","ESPORTSTMNT04:970340","100"
"1022044","ESPORTSTMNT04:2667175","200"
"1037053","ESPORTSTMNT02:3170853","100"
"1019227","ESPORTSTMNT02:3207756","100"
"1130043","ESPORTSTMNT01:2905087","100"
"966631","ESPORTSTMNT02:2960368","200"
"978050","ESPORTSTMNT03:1762228","200"
"1473657","ESPORTSTMNT03:2071213","200"
"908945","ESPORTSTMNT03:2547515","200"
"929821","ESPORTSTMNT04:1220603","100"
"668554","ESPORTSTMNT05:1180788","200"
"1045314","ESPORTSTMNT06:1840929","100"
"912166","ESPORTSTMNT04:1660395","100"
