"platformgameid","teamid","side","shutdown_collected","blue_max_shutdown","red_max_shutdown"
"ESPORTSTMNT04:2679169","99566404853854212","200","250","450.0","300.0"
"ESPORTSTMNT04:2679169","98767991853197861","100","0","450.0","300.0"
"ESPORTSTMNT05:3223389","102235771678061291","200","1400","1050.0","700.0"
"ESPORTSTMNT05:3223389","105559480124455983","100","1200","1050.0","700.0"
"ESPORTSTMNT01:2694425","99566404585387054","200",,"1250.0","100.0"
"ESPORTSTMNT01:2694425","98767991853197861","100",,"1250.0","100.0"
"ESPORTSTMNT02:2661987","107582173169864040","100","500","150.0","250.0"
"ESPORTSTMNT02:2661987","107582178455767077","200","100","150.0","250.0"
"ESPORTSTMNT06:2470491","105553684493690219","200","950","2050.0","0.0"
"ESPORTSTMNT06:2470491","106371141659311452","100","0","2050.0","0.0"
"ESPORTSTMNT04:1140532","99566404585387054","100",,"1800.0","0.0"
"ESPORTSTMNT04:1140532","99871276356460471","200",,"1800.0","0.0"
"ESPORTSTMNT04:1520460","103495716886587312","100",,"100.0","500.0"
"ESPORTSTMNT04:1520460","105536643047197642","200",,"100.0","500.0"
"ESPORTSTMNT04:1600307","103935446548920777","200",,"1750.0","0.0"
"ESPORTSTMNT04:1600307","105515219038427019","100",,"1750.0","0.0"
"ESPORTSTMNT03:2893387","107456994699991548","100","300","600.0","600.0"
"ESPORTSTMNT03:2893387","105537149834356301","200","900","600.0","600.0"
"ESPORTSTMNT01:2146762","105536773074826367","200",,"1350.0","300.0"
"ESPORTSTMNT01:2146762","104710359142494900","100",,"1350.0","300.0"
"ESPORTSTMNT01:2810446","102787200129022886","100","1100","450.0","1000.0"
"ESPORTSTMNT01:2810446","106382545123328648","200","600","450.0","1000.0"
"ESPORTSTMNT05:1821394","105554088239949229","200",,"200.0","650.0"
"ESPORTSTMNT05:1821394","104710373370426042","100",,"200.0","650.0"
"ESPORTSTMNT06:2500151","105550054006182911","100","50","850.0","150.0"
"ESPORTSTMNT06:2500151","105550049871017396","200","1000","850.0","150.0"
"ESPORTSTMNT01:2780175","107582157086477662","100","100","850.0","150.0"
"ESPORTSTMNT01:2780175","107582181197106556","200","700","850.0","150.0"
"ESPORTSTMNT03:2546121","105550054006182911","100","0","1200.0","0.0"
"ESPORTSTMNT03:2546121","105550026570060790","200","1050","1200.0","0.0"
"ESPORTSTMNT04:1890237","105521408363571548","200",,"1900.0","0.0"
"ESPORTSTMNT04:1890237","102787200136756173","100",,"1900.0","0.0"
"ESPORTSTMNT02:2062800","104202382255290736","200",,"1150.0","100.0"
"ESPORTSTMNT02:2062800","99566408217955692","100",,"1150.0","100.0"
"ESPORTSTMNT02:1725984","103935523328473675","100",,"700.0","250.0"
"ESPORTSTMNT02:1725984","105521408363571548","200",,"700.0","250.0"
"ESPORTSTMNT05:1821596","99566404579461230","200",,"1500.0","150.0"
"ESPORTSTMNT05:1821596","99566404581868574","100",,"1500.0","150.0"
"ESPORTSTMNT05:2942162","105550047979361273","200","1350","950.0","750.0"
"ESPORTSTMNT05:2942162","105550054006182911","100","1300","950.0","750.0"
"ESPORTSTMNT03:2714202","107251245690956393","100","650","200.0","200.0"
"ESPORTSTMNT03:2714202","103461966951059521","200","250","200.0","200.0"
"ESPORTSTMNT01:2965349","106250729133367861","100","700","950.0","50.0"
"ESPORTSTMNT01:2965349","105521637552587612","200","1000","950.0","50.0"
"ESPORTSTMNT03:2103692","103461966951059521","100",,"400.0","100.0"
"ESPORTSTMNT03:2103692","98767991877340524","200",,"400.0","100.0"
"ESPORTSTMNT04:2451657","100725845018863243","100","1050","400.0","450.0"
"ESPORTSTMNT04:2451657","99566404579461230","200","1150","400.0","450.0"
"ESPORTSTMNT03:3113386","105550036134585264","100","800","1500.0","300.0"
"ESPORTSTMNT03:3113386","105550026570060790","200","850","1500.0","300.0"
"ESPORTSTMNT03:1552288","100725845018863243","100",,"1100.0","400.0"
"ESPORTSTMNT03:1552288","99566404585387054","200",,"1100.0","400.0"
"ESPORTSTMNT04:1810945","103461966965149786","100",,"1750.0","0.0"
"ESPORTSTMNT04:1810945","99322214689444546","200",,"1750.0","0.0"
"ESPORTSTMNT01:3309925","108131965235538611","100","50","1200.0","50.0"
"ESPORTSTMNT01:3309925","109699042809864069","200","1300","1200.0","50.0"
"ESPORTSTMNT03:1762985","103461966975897718","200",,"400.0","1150.0"
"ESPORTSTMNT03:1762985","99566405126602853","100",,"400.0","1150.0"
"ESPORTSTMNT02:2554861","103461966971048042","200",,"150.0","100.0"
"ESPORTSTMNT02:2554861","99566405127798575","100",,"150.0","100.0"
"ESPORTSTMNT04:2240154","107456994699991548","200","400","1750.0","250.0"
"ESPORTSTMNT04:2240154","105504044166670507","100","350","1750.0","250.0"
"ESPORTSTMNT02:2558507","103535282119620510","100",,"300.0","1450.0"
"ESPORTSTMNT02:2558507","101428372607057464","200",,"300.0","1450.0"
"ESPORTSTMNT03:3130701","109783149221216052","100","100","950.0","0.0"
"ESPORTSTMNT03:3130701","109783170393931575","200","1000","950.0","0.0"
"ESPORTSTMNT01:3417104","106972778172351142","100","350","1350.0","300.0"
"ESPORTSTMNT01:3417104","98926509885559666","200","650","1350.0","300.0"
"ESPORTSTMNT03:3117167","105505619546859895","200","50","150.0","0.0"
"ESPORTSTMNT03:3117167","100205573495116443","100","50","150.0","0.0"
"ESPORTSTMNT02:3161995","108517492697602721","200","500","800.0","250.0"
"ESPORTSTMNT02:3161995","106269804045322803","100","50","800.0","250.0"
"ESPORTSTMNT04:2270075","107423109717243380","100","150","1250.0","100.0"
"ESPORTSTMNT04:2270075","103935530333072898","200","200","1250.0","100.0"
"ESPORTSTMNT01:3307082","109642680932009857","100","1100","1950.0","400.0"
"ESPORTSTMNT01:3307082","107423083507599175","200","450","1950.0","400.0"
"ESPORTSTMNT01:2702921","107179722233063345","200",,"1150.0","150.0"
"ESPORTSTMNT01:2702921","106382545123328648","100",,"1150.0","150.0"
"ESPORTSTMNT01:1887346","100725845022060229","100",,"500.0","1000.0"
"ESPORTSTMNT01:1887346","100205573496804586","200",,"500.0","1000.0"
"ESPORTSTMNT03:1997145","101383792891050518","200",,"850.0","750.0"
"ESPORTSTMNT03:1997145","101383792887446028","100",,"850.0","750.0"
"ESPORTSTMNT01:1693191","105520713962793016","100",,"100.0","1250.0"
"ESPORTSTMNT01:1693191","102787200155434012","200",,"100.0","1250.0"
"ESPORTSTMNT01:2697798","99322214689444546","100",,"1400.0","150.0"
"ESPORTSTMNT01:2697798","102787200136756173","200",,"1400.0","150.0"
"ESPORTSTMNT01:2744573","105550003470349739","100","600","150.0","900.0"
"ESPORTSTMNT01:2744573","105549995617170853","200","200","150.0","900.0"
"ESPORTSTMNT05:1820657","98767991853197861","200",,"1450.0","700.0"
"ESPORTSTMNT05:1820657","99566404581868574","100",,"1450.0","700.0"
"ESPORTSTMNT01:1692586","104710343016706538","200",,"450.0","850.0"
"ESPORTSTMNT01:1692586","105521412995449549","100",,"450.0","850.0"
"ESPORTSTMNT02:2662619","107582178455767077","100","0","500.0","500.0"
"ESPORTSTMNT02:2662619","107582169874155554","200","700","500.0","500.0"
"ESPORTSTMNT03:3089753","99566406066182955","200","550","650.0","150.0"
"ESPORTSTMNT03:3089753","103495716836203404","100","0","650.0","150.0"
"ESPORTSTMNT01:3412948","109695910533747910","100","1650","550.0","700.0"
"ESPORTSTMNT01:3412948","109696092218588987","200","750","550.0","700.0"
"ESPORTSTMNT05:1820775","105593182576105603","200",,"2400.0","0.0"
"ESPORTSTMNT05:1820775","102787200129022886","100",,"2400.0","0.0"
"ESPORTSTMNT02:3142056","99566405123587075","100","0","1900.0","0.0"
"ESPORTSTMNT02:3142056","103461966971048042","200","200","1900.0","0.0"
"ESPORTSTMNT03:2564077","105537226118106446","200","950","1400.0","50.0"
"ESPORTSTMNT03:2564077","107110686951738484","100","0","1400.0","50.0"
"ESPORTSTMNT03:3101070","109698855806033734","200","2200","600.0","400.0"
"ESPORTSTMNT03:3101070","109698757443650056","100","1800","600.0","400.0"
"ESPORTSTMNT01:1886654","105549997263803379","200",,"1250.0","50.0"
"ESPORTSTMNT01:1886654","105550001032913831","100",,"1250.0","50.0"
"ESPORTSTMNT02:2551178","100725845022060229","100",,"600.0","750.0"
"ESPORTSTMNT02:2551178","99566404579461230","200",,"600.0","750.0"
"ESPORTSTMNT04:1800197","105515109012592449","200",,"1150.0","150.0"
"ESPORTSTMNT04:1800197","102787200151698443","100",,"1150.0","150.0"
"ESPORTSTMNT01:2200812","105550024238752685","200",,"1800.0","200.0"
"ESPORTSTMNT01:2200812","105550049871017396","100",,"1800.0","200.0"
"ESPORTSTMNT01:2131078","102787200120306562","100",,"1850.0","0.0"
"ESPORTSTMNT01:2131078","103877554248683116","200",,"1850.0","0.0"
"ESPORTSTMNT03:2543173","105550047979361273","200","450","450.0","1100.0"
"ESPORTSTMNT03:2543173","105550054006182911","100","2000","450.0","1100.0"
"ESPORTSTMNT01:3382882","106827827857159558","200","50","2100.0","0.0"
"ESPORTSTMNT01:3382882","110506938087991033","100","100","2100.0","0.0"
"ESPORTSTMNT03:3159847","105532791598779236","200","1250","1800.0","50.0"
"ESPORTSTMNT03:3159847","103877625775457850","100","50","1800.0","50.0"
"ESPORTSTMNT04:2690613","103935468920814040","100","150","1550.0","250.0"
"ESPORTSTMNT04:2690613","109523293035238887","200","950","1550.0","250.0"
"ESPORTSTMNT02:2578803","101428372602011186","200",,"1500.0","250.0"
"ESPORTSTMNT02:2578803","101428372607057464","100",,"1500.0","250.0"
"ESPORTSTMNT03:3121502","99566404581868574","100","400","1100.0","300.0"
"ESPORTSTMNT03:3121502","102747101565183056","200","550","1100.0","300.0"
"ESPORTSTMNT03:3185137","107564135791716115","200","2200","1450.0","350.0"
"ESPORTSTMNT03:3185137","107467834753797729","100","1050","1450.0","350.0"
"ESPORTSTMNT06:2819124","105520822049210915","200","1750","1100.0","900.0"
"ESPORTSTMNT06:2819124","110424397251619481","100","1650","1100.0","900.0"
"ESPORTSTMNT06:1300859","99566406064558732","100",,"50.0","300.0"
"ESPORTSTMNT06:1300859","98767991949608898","200",,"50.0","300.0"
"ESPORTSTMNT02:2663120","103877589042434434","200","2850","1350.0","1200.0"
"ESPORTSTMNT02:2663120","107416483509696259","100","2100","1350.0","1200.0"
"ESPORTSTMNT03:2549006","107456994699991548","200","350","500.0","400.0"
"ESPORTSTMNT03:2549006","104710359142494900","100","700","500.0","400.0"
"ESPORTSTMNT03:3127560","109981644490281844","100","600","750.0","150.0"
"ESPORTSTMNT03:3127560","107580483738977500","200","1600","750.0","150.0"
"ESPORTSTMNT02:1684408","104710343016706538","100",,"1250.0","400.0"
"ESPORTSTMNT02:1684408","105521419784127190","200",,"1250.0","400.0"
"ESPORTSTMNT03:3188009","98926509885559666","100","100","900.0","850.0"
"ESPORTSTMNT03:3188009","98767991860392497","200","1800","900.0","850.0"
"LPL_A:335309","101388912911039804","100","1600","100.0","950.0"
"LPL_A:335309","101388912914513220","200","100","100.0","950.0"
"ESPORTSTMNT01:3416359","105550026570060790","200","200","1550.0","500.0"
"ESPORTSTMNT01:3416359","105550054006182911","100","300","1550.0","500.0"
"ESPORTSTMNT02:3222449","106269859169658575","200","850","1800.0","100.0"
"ESPORTSTMNT02:3222449","106269804045322803","100","0","1800.0","100.0"
"ESPORTSTMNT01:3337796","107251245690956393","100","950","1400.0","300.0"
"ESPORTSTMNT01:3337796","107258254469504696","200","1950","1400.0","300.0"
"ESPORTSTMNT03:3199427","106269804045322803","100","250","850.0","100.0"
"ESPORTSTMNT03:3199427","107700204561086446","200","250","850.0","100.0"
"ESPORTSTMNT05:3090748","105514967858969605","100","0","1550.0","0.0"
"ESPORTSTMNT05:3090748","99322214689444546","200","650","1550.0","0.0"
"ESPORTSTMNT04:2411342","105550059790656435","100","100","1200.0","100.0"
"ESPORTSTMNT04:2411342","105550026570060790","200","150","1200.0","100.0"
"ESPORTSTMNT03:2102070","101978171843206569","200",,"250.0","200.0"
"ESPORTSTMNT03:2102070","106421708401759879","100",,"250.0","200.0"
"ESPORTSTMNT03:3086775","99566406332987990","200","600","250.0","200.0"
"ESPORTSTMNT03:3086775","109675484017801229","100","600","250.0","200.0"
"ESPORTSTMNT03:1825805","105957640798249312","200",,"1700.0","650.0"
"ESPORTSTMNT03:1825805","105913221137618666","100",,"1700.0","650.0"
"ESPORTSTMNT06:2776003","107597870621708485","100","0","1400.0","0.0"
"ESPORTSTMNT06:2776003","107597875833524424","200","1100","1400.0","0.0"
"ESPORTSTMNT04:2691634","109523293035238887","100","100","1750.0","150.0"
"ESPORTSTMNT04:2691634","103935468920814040","200","50","1750.0","150.0"
"ESPORTSTMNT01:3339762","104367068120825486","100","1000","550.0","250.0"
"ESPORTSTMNT01:3339762","107700199633958891","200","600","550.0","250.0"
"ESPORTSTMNT06:2470749","99566408561605102","100","1350","1450.0","900.0"
"ESPORTSTMNT06:2470749","101383792559569368","200","350","1450.0","900.0"
"ESPORTSTMNT03:2781702","99294153828264740","200","800","1400.0","100.0"
"ESPORTSTMNT03:2781702","103461966951059521","100","300","1400.0","100.0"
"ESPORTSTMNT02:3224027","99566406490127625","100","700","1050.0","50.0"
"ESPORTSTMNT02:3224027","107700199633958891","200","750","1050.0","50.0"
"ESPORTSTMNT02:2650488","99566405129589291","200","300","1900.0","250.0"
"ESPORTSTMNT02:2650488","99566405128626825","100","550","1900.0","250.0"
"ESPORTSTMNT03:1763858","103935421249833954","200",,"1550.0","0.0"
"ESPORTSTMNT03:1763858","102787200126663579","100",,"1550.0","0.0"
"ESPORTSTMNT05:2060867","98767991866488695","100",,"850.0","1250.0"
"ESPORTSTMNT05:2060867","101383793567806688","200",,"850.0","1250.0"
"ESPORTSTMNT03:2787942","105519846782566525","200","250","1700.0","0.0"
"ESPORTSTMNT03:2787942","102787200155434012","100","0","1700.0","0.0"
"ESPORTSTMNT03:3199211","102747101565183056","200","700","650.0","200.0"
"ESPORTSTMNT03:3199211","105505619546859895","100","200","650.0","200.0"
"ESPORTSTMNT01:3094401","106806773698472633","200","100","200.0","1050.0"
"ESPORTSTMNT01:3094401","99566408562477641","100","450","200.0","1050.0"
"ESPORTSTMNT03:3199703","107580497041999074","100","650","400.0","750.0"
"ESPORTSTMNT03:3199703","109981650516317055","200","550","400.0","750.0"
"ESPORTSTMNT03:2786395","99566404579461230","200","350","850.0","0.0"
"ESPORTSTMNT03:2786395","100725845022060229","100","1300","850.0","0.0"
"ESPORTSTMNT02:2914465","107422385694193066","100","1150","1300.0","1150.0"
"ESPORTSTMNT02:2914465","103877625775457850","200","1450","1300.0","1150.0"
"ESPORTSTMNT01:2772666","105519846782566525","200","1200","1150.0","200.0"
"ESPORTSTMNT01:2772666","105519746234964687","100","250","1150.0","200.0"
"ESPORTSTMNT01:3404485","108352305932141947","200","1300","650.0","50.0"
"ESPORTSTMNT01:3404485","107456994699991548","100","50","650.0","50.0"
"ESPORTSTMNT01:2770433","105505619546859895","100","300","1000.0","750.0"
"ESPORTSTMNT01:2770433","102747101565183056","200","700","1000.0","750.0"
"ESPORTSTMNT05:2060777","98767991926151025","100",,"1500.0","250.0"
"ESPORTSTMNT05:2060777","101383793567806688","200",,"1500.0","250.0"
"ESPORTSTMNT06:2542334","106371141659311452","200","2600","1100.0","850.0"
"ESPORTSTMNT06:2542334","102787200124959636","100","2700","1100.0","850.0"
"ESPORTSTMNT06:2822255","105514907449611976","200","550","1150.0","600.0"
"ESPORTSTMNT06:2822255","105515109012592449","100","2000","1150.0","600.0"
"ESPORTSTMNT05:3222127","107565477822627354","200","1750","950.0","200.0"
"ESPORTSTMNT05:3222127","109695910533747910","100","400","950.0","200.0"
"ESPORTSTMNT01:2906035","102787200136756173","200","1050","550.0","900.0"
"ESPORTSTMNT01:2906035","105503848339138647","100","3050","550.0","900.0"
"ESPORTSTMNT03:2797853","101383792891050518","100","0","500.0","300.0"
"ESPORTSTMNT03:2797853","105709099258505657","200","100","500.0","300.0"
"ESPORTSTMNT05:2980587","102747101565183056","200","500","1150.0","50.0"
"ESPORTSTMNT05:2980587","99566404579461230","100","50","1150.0","50.0"
"ESPORTSTMNT02:3045259","98767991892579754","200","100","50.0","450.0"
"ESPORTSTMNT02:3045259","100205573495116443","100","200","50.0","450.0"
"ESPORTSTMNT05:1971416","99566406064558732","100",,"1400.0","300.0"
"ESPORTSTMNT05:1971416","103495716836203404","200",,"1400.0","300.0"
"ESPORTSTMNT01:3303652","103877625775457850","200","450","300.0","550.0"
"ESPORTSTMNT01:3303652","107564135791716115","100","2100","300.0","550.0"
"ESPORTSTMNT01:1886793","100205573496804586","100",,"1750.0","0.0"
"ESPORTSTMNT01:1886793","99566404581868574","200",,"1750.0","0.0"
"ESPORTSTMNT06:2822410","109485342651298305","200","1300","1300.0","50.0"
"ESPORTSTMNT06:2822410","105550005698683818","100","300","1300.0","50.0"
"ESPORTSTMNT01:2914132","107581206998502078","100","250","1600.0","0.0"
"ESPORTSTMNT01:2914132","107581209070519555","200","550","1600.0","0.0"
"ESPORTSTMNT01:2916275","107582641798795198","100","0","1600.0","50.0"
"ESPORTSTMNT01:2916275","107582638341246907","200","100","1600.0","50.0"
"ESPORTSTMNT03:2007131","105550026570060790","100",,"1750.0","0.0"
"ESPORTSTMNT03:2007131","105550042327365041","200",,"1750.0","0.0"
"ESPORTSTMNT02:2558573","104843437139220481","200",,"1250.0","450.0"
"ESPORTSTMNT02:2558573","107598785733448849","100",,"1250.0","450.0"
"ESPORTSTMNT02:2781558","108361550364038935","200","600","1550.0","0.0"
"ESPORTSTMNT02:2781558","105913232697120493","100","0","1550.0","0.0"
"ESPORTSTMNT05:2600078","104710682193583854","200","500","1350.0","0.0"
"ESPORTSTMNT05:2600078","105521412995449549","100","0","1350.0","0.0"
"ESPORTSTMNT03:1352079","99566408217955692","100",,"100.0","0.0"
"ESPORTSTMNT03:1352079","99566408217116828","200",,"100.0","0.0"
"ESPORTSTMNT02:2664797","107582609836036013","100","1400","900.0","750.0"
"ESPORTSTMNT02:2664797","107582638341246907","200","1050","900.0","750.0"
"ESPORTSTMNT04:1530564","101422616509070746","100",,"2100.0","450.0"
"ESPORTSTMNT04:1530564","99566406064558732","200",,"2100.0","450.0"
"ESPORTSTMNT02:1640127","105520824521753126","200",,"1150.0","50.0"
"ESPORTSTMNT02:1640127","105520819263036609","100",,"1150.0","50.0"
"ESPORTSTMNT03:3124114","107258254469504696","100","1100","950.0","250.0"
"ESPORTSTMNT03:3124114","107251245690956393","200","1250","950.0","250.0"
"ESPORTSTMNT03:3181480","107581689894520368","100","200","1600.0","50.0"
"ESPORTSTMNT03:3181480","108319257932089006","200","700","1600.0","50.0"
"ESPORTSTMNT03:2799787","103935421249833954","200","1350","500.0","800.0"
"ESPORTSTMNT03:2799787","104710316579222193","100","250","500.0","800.0"
"ESPORTSTMNT03:2637829","99566405128626825","100","0","550.0","200.0"
"ESPORTSTMNT03:2637829","103461966975897718","200","600","550.0","200.0"
"ESPORTSTMNT05:2990164","106857761435870473","200","1900","1700.0","50.0"
"ESPORTSTMNT05:2990164","108361565719424734","100","200","1700.0","50.0"
"ESPORTSTMNT02:2661502","105550003470349739","200","250","1700.0","550.0"
"ESPORTSTMNT02:2661502","105549988405523871","100","350","1700.0","550.0"
"ESPORTSTMNT02:3225802","99566408217955692","100","800","800.0","100.0"
"ESPORTSTMNT02:3225802","99566408217116828","200","1450","800.0","100.0"
"ESPORTSTMNT02:2065371","104710359142494900","100",,"700.0","700.0"
"ESPORTSTMNT02:2065371","105536773074826367","200",,"700.0","700.0"
"ESPORTSTMNT01:3383283","105550054006182911","200","400","200.0","200.0"
"ESPORTSTMNT01:3383283","105550024238752685","100","700","200.0","200.0"
"ESPORTSTMNT01:2905411","105503948999800557","200","1250","1200.0","100.0"
"ESPORTSTMNT01:2905411","102787200120306562","100","250","1200.0","100.0"
"ESPORTSTMNT05:1430701","101383793569248484","100",,"1350.0","1000.0"
