"gametime","platformgameid","killerteamid"
"725411","ESPORTSTMNT03:1757109","200"
"474226","ESPORTSTMNT01:3309869","200"
"308649","ESPORTSTMNT04:2663405","200"
"605426","ESPORTSTMNT06:1320072","100"
"221250","ESPORTSTMNT06:1020989","100"
"193560","ESPORTSTMNT01:3380050","100"
"335897","ESPORTSTMNT03:2054042","100"
"561564","ESPORTSTMNT04:2674408","100"
"346934","ESPORTSTMNT03:2795396","100"
"589760","ESPORTSTMNT02:3217080","100"
"274068","ESPORTSTMNT03:3120021","100"
"853942","ESPORTSTMNT01:3315349","200"
"196640","ESPORTSTMNT02:2882259","200"
"268406","ESPORTSTMNT06:1041086","200"
"249378","ESPORTSTMNT03:3083561","200"
"700485","ESPORTSTMNT03:2713153","200"
"223543","ESPORTSTMNT06:1581154","200"
"472419","ESPORTSTMNT03:2545188","200"
"507633","ESPORTSTMNT03:1134384","200"
"476073","ESPORTSTMNT04:2471897","100"
"261134","ESPORTSTMNT03:2798774","200"
"401923","ESPORTSTMNT02:3161348","100"
"158158","ESPORTSTMNT04:2410351","200"
"490189","ESPORTSTMNT06:1170829","200"
"777089","ESPORTSTMNT02:1936302","200"
"314781","ESPORTSTMNT03:2638150","100"
"956966","ESPORTSTMNT06:1570822","200"
"417353","ESPORTSTMNT03:1405461","100"
"636085","ESPORTSTMNT03:2830555","200"
"642410","ESPORTSTMNT03:3093837","100"
"1436419","ESPORTSTMNT05:2060127","100"
"644321","ESPORTSTMNT05:3090891","100"
"190893","ESPORTSTMNT05:1540396","200"
"513596","ESPORTSTMNT02:3043656","200"
"272983","ESPORTSTMNT06:2542243","200"
"258740","ESPORTSTMNT01:1120779","200"
"379065","ESPORTSTMNT01:2697508","200"
"259081","ESPORTSTMNT06:1880108","100"
"385655","ESPORTSTMNT03:2562163","100"
"638068","ESPORTSTMNT06:2820279","200"
"228507","ESPORTSTMNT03:2781622","100"
"151127","ESPORTSTMNT01:1155992","100"
"402487","ESPORTSTMNT03:2794573","200"
"125888","ESPORTSTMNT01:3326454","100"
"508293","ESPORTSTMNT02:1092074","200"
"558241","ESPORTSTMNT03:2546611","200"
"596154","ESPORTSTMNT06:1160552","200"
"448230","ESPORTSTMNT04:1120578","100"
"782979","ESPORTSTMNT06:2210375","100"
"828092","ESPORTSTMNT01:2571567","100"
"1077115","ESPORTSTMNT04:2410982","200"
"417646","ESPORTSTMNT03:3130557","100"
"657447","ESPORTSTMNT03:1951178","200"
"518319","ESPORTSTMNT02:3162846","200"
"393245","ESPORTSTMNT03:2568597","100"
"545684","ESPORTSTMNT06:2340473","100"
"120928","ESPORTSTMNT02:1094190","100"
"478710","ESPORTSTMNT03:3099501","200"
"210002","ESPORTSTMNT01:3339153","100"
"186412","ESPORTSTMNT02:2672759","100"
"98498","ESPORTSTMNT03:1990264","100"
"185472","ESPORTSTMNT06:1070910","100"
"346520","ESPORTSTMNT01:2903611","200"
"223232","ESPORTSTMNT02:1932708","200"
"908758","ESPORTSTMNT03:3123174","200"
"128040","ESPORTSTMNT01:2984715","100"
"367817","ESPORTSTMNT02:3170401","200"
"194776","ESPORTSTMNT04:2431079","100"
"304103","ESPORTSTMNT02:1271058","100"
"256879","ESPORTSTMNT03:1824848","200"
"854463","ESPORTSTMNT01:2901300","100"
"383303","ESPORTSTMNT02:2776806","200"
"673645","ESPORTSTMNT06:1840349","100"
"464048","ESPORTSTMNT04:1130793","200"
"705626","ESPORTSTMNT02:2915214","100"
"188680","ESPORTSTMNT05:1820909","100"
"777383","ESPORTSTMNT03:2547455","200"
"615494","ESPORTSTMNT01:3387063","100"
"209274","ESPORTSTMNT02:1640816","100"
"196341","ESPORTSTMNT03:1533026","200"
"584588","ESPORTSTMNT03:3199241","200"
"401666","ESPORTSTMNT02:2775156","200"
"397070","ESPORTSTMNT04:2692183","100"
"776996","ESPORTSTMNT06:2532062","100"
"1318015","ESPORTSTMNT03:2566823","100"
"540815","ESPORTSTMNT05:3090546","200"
"249316","ESPORTSTMNT01:1881565","100"
"774735","ESPORTSTMNT04:2300428","200"
"402468","ESPORTSTMNT06:2541699","200"
"346690","ESPORTSTMNT03:3196275","100"
"269576","ESPORTSTMNT01:1892871","100"
"463937","ESPORTSTMNT06:1060784","200"
"198053","ESPORTSTMNT04:1240401","100"
"166294","ESPORTSTMNT03:3192062","200"
"201492","ESPORTSTMNT06:1061227","100"
"218626","ESPORTSTMNT03:2565561","100"
"776794","ESPORTSTMNT01:3411062","200"
"297322","ESPORTSTMNT02:1412971","100"
"535071","ESPORTSTMNT04:2140200","200"
"841554","ESPORTSTMNT01:3329658","200"
"196245","ESPORTSTMNT02:1103784","100"
"495540","ESPORTSTMNT05:3090908","100"
"201921","ESPORTSTMNT03:3163249","100"
"498260","ESPORTSTMNT05:3060519","100"
"225831","ESPORTSTMNT02:1731066","100"
"768850","ESPORTSTMNT01:3329143","200"
"256715","ESPORTSTMNT01:2696852","100"
"179852","ESPORTSTMNT01:3321528","200"
"582243","ESPORTSTMNT03:1127370","100"
"227312","ESPORTSTMNT03:3092417","100"
"1069952","ESPORTSTMNT01:2144839","100"
"309998","ESPORTSTMNT03:2001617","200"
"293860","ESPORTSTMNT06:1571199","200"
"321353","LPL_A:330592","100"
"402038","ESPORTSTMNT04:2691177","200"
"50063","ESPORTSTMNT01:2913856","200"
"512193","ESPORTSTMNT02:1937717","100"
"304804","ESPORTSTMNT03:3100083","100"
"362559","ESPORTSTMNT01:1153341","100"
"371838","ESPORTSTMNT02:1401346","200"
"202927","ESPORTSTMNT03:1433070","200"
"217101","ESPORTSTMNT02:3151521","200"
"576860","ESPORTSTMNT02:3213439","200"
"928264","ESPORTSTMNT01:2143721","200"
"522974","ESPORTSTMNT06:2774305","200"
"207290","ESPORTSTMNT02:2673508","200"
"808789","ESPORTSTMNT02:2884306","200"
"682712","ESPORTSTMNT02:3221061","200"
"694378","ESPORTSTMNT02:1385182","100"
"190765","ESPORTSTMNT06:1180350","100"
"199965","ESPORTSTMNT03:1992674","100"
"226074","ESPORTSTMNT05:1821744","200"
"916373","ESPORTSTMNT06:1270261","100"
"275496","ESPORTSTMNT01:1880949","100"
"229015","ESPORTSTMNT03:2590136","200"
"111456","ESPORTSTMNT06:1860501","100"
"178017","ESPORTSTMNT01:3367620","200"
"315643","ESPORTSTMNT06:1830712","100"
"478199","ESPORTSTMNT03:1994938","100"
"228957","ESPORTSTMNT03:2783491","100"
"260369","ESPORTSTMNT01:1693003","200"
"376213","ESPORTSTMNT02:2551116","100"
"546200","ESPORTSTMNT03:3181488","100"
"238199","ESPORTSTMNT03:1332642","100"
"388983","ESPORTSTMNT03:2882359","100"
"525373","ESPORTSTMNT02:2972450","200"
"235243","ESPORTSTMNT03:1115212","100"
"247886","ESPORTSTMNT01:1682441","100"
"135586","ESPORTSTMNT06:1720308","100"
"473433","ESPORTSTMNT05:1440751","100"
"319740","LPL_A:342673","200"
"513764","ESPORTSTMNT04:2665751","100"
"727305","ESPORTSTMNT02:2776321","200"
"801725","ESPORTSTMNT01:3415800","100"
"676196","ESPORTSTMNT05:1870353","200"
"304192","ESPORTSTMNT03:2071132","100"
"255772","ESPORTSTMNT03:3122705","100"
"322962","ESPORTSTMNT01:3295103","200"
"378486","ESPORTSTMNT04:1220913","100"
"260685","ESPORTSTMNT02:3220330","100"
"189230","ESPORTSTMNT03:1817305","200"
"329361","ESPORTSTMNT03:3178669","200"
"394159","ESPORTSTMNT06:2210373","100"
"687490","ESPORTSTMNT02:2789825","100"
"57349","ESPORTSTMNT03:3193448","200"
"372250","ESPORTSTMNT03:2882350","100"
"576829","ESPORTSTMNT06:2500207","100"
"339885","ESPORTSTMNT02:1936828","100"
"1965441","ESPORTSTMNT06:2470564","300"
"491761","ESPORTSTMNT01:2132296","200"
"179949","ESPORTSTMNT03:3190711","200"
"184071","ESPORTSTMNT03:3129569","100"
"315692","ESPORTSTMNT04:1130560","100"
"739264","ESPORTSTMNT01:2771623","200"
"163183","ESPORTSTMNT02:2911470","200"
"321500","ESPORTSTMNT03:2883825","100"
"349979","ESPORTSTMNT01:1435224","100"
"482292","ESPORTSTMNT01:2705978","200"
"586909","ESPORTSTMNT02:2671488","200"
"228597","ESPORTSTMNT06:1071527","100"
"932987","ESPORTSTMNT03:3194842","200"
"233823","ESPORTSTMNT01:3333523","200"
"497074","ESPORTSTMNT05:2020009","200"
"533088","ESPORTSTMNT02:3187940","200"
"274085","ESPORTSTMNT05:2060473","200"
"387839","ESPORTSTMNT03:3087133","100"
"647471","ESPORTSTMNT01:3370396","200"
"184803","ESPORTSTMNT04:2690847","100"
"978752","ESPORTSTMNT01:1435118","100"
"430557","ESPORTSTMNT01:1895857","200"
"190239","ESPORTSTMNT01:3328186","200"
"195646","ESPORTSTMNT06:1170791","200"
"143844","ESPORTSTMNT03:3183190","100"
"298241","ESPORTSTMNT02:3219180","200"
"277433","ESPORTSTMNT03:2885942","100"
"633197","ESPORTSTMNT02:2810125","100"
"196034","ESPORTSTMNT01:3385675","200"
"285462","ESPORTSTMNT03:1995959","200"
"305526","ESPORTSTMNT02:2260157","100"
"331226","ESPORTSTMNT03:2005145","200"
"360522","ESPORTSTMNT01:2240344","200"
"125259","ESPORTSTMNT05:3220121","200"
"723071","ESPORTSTMNT02:3142232","200"
"325229","ESPORTSTMNT03:2092513","200"
"566568","ESPORTSTMNT03:3091241","200"
"171878","ESPORTSTMNT01:2040484","100"
"390909","ESPORTSTMNT01:1891386","100"
"380895","ESPORTSTMNT04:1240378","200"
"546318","ESPORTSTMNT03:1414550","100"
"372592","ESPORTSTMNT03:2054561","200"
"684643","ESPORTSTMNT03:3092912","100"
"604745","ESPORTSTMNT02:2075442","100"
"172374","ESPORTSTMNT06:2460363","100"
"217846","ESPORTSTMNT01:3316995","100"
"595853","ESPORTSTMNT03:3131788","100"
"409289","ESPORTSTMNT01:3305499","100"
"232133","ESPORTSTMNT01:1134013","100"
"667229","ESPORTSTMNT01:3390584","100"
"520759","ESPORTSTMNT03:3132204","100"
"481482","ESPORTSTMNT06:1690257","200"
"246747","ESPORTSTMNT05:2070713","100"
"171491","ESPORTSTMNT02:1933304","100"
"336428","ESPORTSTMNT01:1722491","100"
"545546","ESPORTSTMNT05:3220585","200"
"278838","ESPORTSTMNT03:3118326","200"
"520317","ESPORTSTMNT01:3415025","100"
"545209","ESPORTSTMNT05:1830686","100"
"167334","LPL_B:328988","200"
"353047","ESPORTSTMNT01:2697897","100"
"959744","ESPORTSTMNT03:1763434","100"
"756970","ESPORTSTMNT03:2789788","200"
"413815","ESPORTSTMNT03:3130435","100"
"309507","ESPORTSTMNT03:3188860","200"
"342980","ESPORTSTMNT02:3170395","200"
"177904","ESPORTSTMNT02:3217234","200"
"785462","ESPORTSTMNT03:2780091","100"
"660626","ESPORTSTMNT03:2886003","200"
"47569","ESPORTSTMNT01:3314849","100"
"897707","ESPORTSTMNT05:2942217","100"
"401640","ESPORTSTMNT01:3385497","200"
"1347047","ESPORTSTMNT06:1560252","100"
"254372","ESPORTSTMNT01:1891709","200"
"400318","ESPORTSTMNT05:1821490","200"
"242884","ESPORTSTMNT03:3126911","100"
"239789","ESPORTSTMNT01:3329659","100"
"997916","ESPORTSTMNT02:3222357","200"
"413801","ESPORTSTMNT02:3156575","100"
"1218323","ESPORTSTMNT02:2914630","200"
"293088","ESPORTSTMNT03:2545843","100"
"166730","ESPORTSTMNT03:2655459","200"
"200245","ESPORTSTMNT02:2076053","100"
"1432119","ESPORTSTMNT02:2830808","100"
"293435","ESPORTSTMNT06:1880465","200"
"369946","ESPORTSTMNT02:2781539","200"
"206745","ESPORTSTMNT01:2701375","200"
"648725","ESPORTSTMNT02:3220940","100"
"555611","ESPORTSTMNT06:1690423","200"
"516648","ESPORTSTMNT03:3111401","200"
"177926","LPL_B:329320","200"
"163024","ESPORTSTMNT02:1211102","100"
"696442","ESPORTSTMNT02:3214687","100"
"265192","ESPORTSTMNT01:1431811","200"
"348217","ESPORTSTMNT02:3233212","200"
"721318","ESPORTSTMNT01:1885059","100"
"319005","ESPORTSTMNT01:2983247","200"
"393805","ESPORTSTMNT04:2666114","200"
"382960","ESPORTSTMNT02:1736130","200"
"582412","ESPORTSTMNT01:1721876","200"
"388315","ESPORTSTMNT02:3191039","200"
"279030","ESPORTSTMNT03:2713259","100"
"372001","ESPORTSTMNT01:1886615","200"
"687243","ESPORTSTMNT05:1530143","100"
"227325","ESPORTSTMNT01:2691557","100"
"329014","ESPORTSTMNT05:2951713","100"
"376090","ESPORTSTMNT06:1680687","100"
"1014857","ESPORTSTMNT03:2893412","200"
"815556","ESPORTSTMNT02:1926957","100"
"161714","ESPORTSTMNT02:1682189","200"
"171855","ESPORTSTMNT01:3330875","200"
"389861","ESPORTSTMNT04:2450986","200"
"131524","ESPORTSTMNT02:1210368","100"
"384654","ESPORTSTMNT03:1756464","100"
"295990","ESPORTSTMNT03:2002898","100"
"188960","ESPORTSTMNT03:2788108","100"
"205094","ESPORTSTMNT01:3304287","200"
"212913","ESPORTSTMNT03:2580310","200"
"495445","ESPORTSTMNT01:1325619","200"
"177956","ESPORTSTMNT01:3328668","200"
"460370","ESPORTSTMNT01:3330530","100"
"271257","ESPORTSTMNT01:3408852","200"
"690713","ESPORTSTMNT02:2775187","100"
"607179","ESPORTSTMNT01:1165805","200"
"340432","ESPORTSTMNT04:2669246","100"
"660476","ESPORTSTMNT03:3165048","200"
"660775","ESPORTSTMNT02:3160653","100"
"385411","ESPORTSTMNT06:2541919","100"
"743985","ESPORTSTMNT04:2330085","100"
"537228","ESPORTSTMNT02:2077856","200"
"227552","ESPORTSTMNT06:2531329","200"
"452463","ESPORTSTMNT05:2943118","100"
"180991","ESPORTSTMNT05:2530905","200"
"815284","ESPORTSTMNT02:1960150","200"
"248729","ESPORTSTMNT02:3208850","200"
"489191","ESPORTSTMNT03:2568029","100"
"779571","ESPORTSTMNT01:2706386","200"
"232073","ESPORTSTMNT06:1880994","100"
"408956","ESPORTSTMNT01:3343549","200"
"226565","ESPORTSTMNT03:3115179","200"
"416858","ESPORTSTMNT01:1414048","200"
"293663","ESPORTSTMNT03:2782716","200"
"448625","ESPORTSTMNT04:2690161","100"
"962269","ESPORTSTMNT03:3092597","100"
"337185","ESPORTSTMNT03:1995888","100"
"579625","ESPORTSTMNT06:1570484","100"
"225970","ESPORTSTMNT02:2067619","200"
"176386","ESPORTSTMNT02:2063803","200"
"403541","ESPORTSTMNT05:1821403","200"
"399655","ESPORTSTMNT05:1870346","100"
"214326","ESPORTSTMNT04:2220380","100"
"383278","ESPORTSTMNT02:2430728","100"
"386625","ESPORTSTMNT03:1414469","100"
"320086","ESPORTSTMNT05:1400086","200"
"464009","ESPORTSTMNT04:2110434","100"
"337511","ESPORTSTMNT01:1415378","100"
"254957","ESPORTSTMNT01:1304075","200"
"268893","ESPORTSTMNT03:3103490","200"
"791432","ESPORTSTMNT01:2572398","200"
"266112","ESPORTSTMNT01:1304282","100"
"289400","ESPORTSTMNT01:3338759","100"
"731103","ESPORTSTMNT03:3093593","100"
"274966","ESPORTSTMNT01:3308320","100"
"237597","ESPORTSTMNT04:2692269","200"
"571075","ESPORTSTMNT02:2071279","200"
"960130","ESPORTSTMNT02:3217904","200"
"206684","ESPORTSTMNT01:1152514","100"
"246700","ESPORTSTMNT01:2904337","100"
"50934","ESPORTSTMNT05:2520328","100"
"866939","ESPORTSTMNT01:2773157","200"
"210177","ESPORTSTMNT02:2551017","100"
"484200","ESPORTSTMNT01:3368414","100"
"374104","ESPORTSTMNT02:2779044","200"
"219828","ESPORTSTMNT06:1570663","200"
"377169","ESPORTSTMNT02:3140502","100"
"259663","ESPORTSTMNT06:2260507","100"
"249452","ESPORTSTMNT03:1995010","100"
"170875","ESPORTSTMNT02:1735586","200"
"126748","ESPORTSTMNT03:1993401","100"
"1342304","ESPORTSTMNT02:2912471","200"
"618890","ESPORTSTMNT03:3192029","100"
"471795","ESPORTSTMNT01:1141907","100"
"271395","ESPORTSTMNT04:1240495","100"
"148444","ESPORTSTMNT04:2669389","200"
"298594","ESPORTSTMNT03:2566376","100"
"165200","ESPORTSTMNT04:2431462","100"
"445583","ESPORTSTMNT05:3090778","100"
"390026","ESPORTSTMNT04:2679070","200"
"275962","ESPORTSTMNT02:1693111","100"
"492191","ESPORTSTMNT02:2064994","200"
"788105","ESPORTSTMNT03:3090153","200"
"240536","ESPORTSTMNT05:1860732","200"
"1362083","ESPORTSTMNT05:2980106","100"
"285461","ESPORTSTMNT03:2881568","200"
"503665","ESPORTSTMNT03:2637334","100"
"358899","ESPORTSTMNT06:1570360","100"
"195925","ESPORTSTMNT01:2917001","100"
"457506","ESPORTSTMNT04:1240457","100"
"352802","ESPORTSTMNT04:1971143","100"
"330349","LPL_A:332026","100"
"1304918","ESPORTSTMNT03:1331071","200"
"730718","ESPORTSTMNT01:3415121","100"
"638444","ESPORTSTMNT01:3294369","100"
"801655","ESPORTSTMNT01:1294174","200"
"624824","ESPORTSTMNT04:1530554","100"
"831005","ESPORTSTMNT02:3163792","200"
"1902813","ESPORTSTMNT03:1321158","200"
"715020","ESPORTSTMNT04:2684964","100"
"546438","ESPORTSTMNT02:1331769","100"
"536914","ESPORTSTMNT04:2689217","200"
"574784","ESPORTSTMNT01:1165430","100"
"218085","ESPORTSTMNT04:2130020","100"
"708056","ESPORTSTMNT04:2410250","100"
"573536","ESPORTSTMNT01:2706768","100"
"229929","ESPORTSTMNT01:3317824","100"
"1132309","ESPORTSTMNT01:2136679","200"
"205511","ESPORTSTMNT01:2143590","100"
"510664","ESPORTSTMNT02:3225802","100"
"58335","ESPORTSTMNT02:1770134","100"
"340719","ESPORTSTMNT04:2471645","100"
"232068","ESPORTSTMNT01:1303509","100"
"980377","ESPORTSTMNT06:2530440","100"
"276882","ESPORTSTMNT03:2566573","200"
"576792","ESPORTSTMNT02:3159876","200"
"438059","ESPORTSTMNT06:1860931","200"
"898318","ESPORTSTMNT04:1250118","200"
"264084","ESPORTSTMNT06:1840311","200"
"417991","ESPORTSTMNT05:1390196","100"
"126060","ESPORTSTMNT06:2260113","100"
"217228","ESPORTSTMNT01:3405880","100"
"117781","ESPORTSTMNT04:1490859","200"
"467223","ESPORTSTMNT01:2917391","200"
"278680","ESPORTSTMNT02:1092532","200"
"1046451","ESPORTSTMNT06:1720693","200"
"165037","ESPORTSTMNT05:1831587","200"
"822643","ESPORTSTMNT01:3399660","200"
"722134","ESPORTSTMNT06:2510261","100"
"723556","ESPORTSTMNT03:2789302","200"
"284238","ESPORTSTMNT01:3401232","200"
"314943","ESPORTSTMNT02:2884735","100"
"188160","ESPORTSTMNT04:2683466","200"
"362712","ESPORTSTMNT05:1860759","200"
"529692","ESPORTSTMNT02:2553190","100"
"545420","ESPORTSTMNT03:2638245","200"
"247637","ESPORTSTMNT04:1600290","100"
"391273","ESPORTSTMNT04:1800540","200"
"742242","ESPORTSTMNT05:1830704","200"
"587536","ESPORTSTMNT02:2672307","100"
"371937","ESPORTSTMNT04:2340029","200"
"547080","ESPORTSTMNT01:1683165","200"
"545650","ESPORTSTMNT03:1751571","100"
"786244","ESPORTSTMNT02:3162480","200"
"181976","ESPORTSTMNT03:3090237","100"
"759564","ESPORTSTMNT01:1415535","100"
"1094352","ESPORTSTMNT05:1970756","200"
"180632","ESPORTSTMNT01:3409436","100"
"394128","ESPORTSTMNT02:1723129","200"
"630228","ESPORTSTMNT03:2580341","200"
"187362","ESPORTSTMNT01:1415419","100"
"246047","ESPORTSTMNT03:2101345","200"
"175699","ESPORTSTMNT02:2781601","200"
"304899","ESPORTSTMNT06:1200118","100"
"419685","ESPORTSTMNT01:1153105","200"
"211903","ESPORTSTMNT01:2132363","200"
"386402","ESPORTSTMNT02:2558507","200"
"335852","ESPORTSTMNT03:1760800","100"
"202380","ESPORTSTMNT03:3125238","100"
"902502","ESPORTSTMNT01:2697277","200"
"221214","ESPORTSTMNT02:1294559","200"
"1012459","LPL_A:330739","200"
"332473","ESPORTSTMNT02:1101880","200"
"406412","ESPORTSTMNT02:2914465","100"
"219580","ESPORTSTMNT02:3214408","200"
"240020","ESPORTSTMNT05:2760282","100"
"364009","ESPORTSTMNT05:2750270","100"
"208241","ESPORTSTMNT01:3366890","100"
"915092","ESPORTSTMNT03:3088304","200"
"696458","ESPORTSTMNT06:2775338","200"
"661040","ESPORTSTMNT04:1290199","100"
"864039","ESPORTSTMNT02:1395032","200"
"548594","ESPORTSTMNT01:1884759","100"
"187806","ESPORTSTMNT03:3132206","200"
"644471","ESPORTSTMNT02:2576641","200"
"575367","ESPORTSTMNT01:1424232","100"
"366175","ESPORTSTMNT02:1682743","100"
"200636","ESPORTSTMNT03:2562433","100"
"384309","ESPORTSTMNT05:2580477","200"
"52190","ESPORTSTMNT03:3096427","100"
"171855","ESPORTSTMNT01:2146762","100"
"302049","ESPORTSTMNT01:2773051","100"
"348914","ESPORTSTMNT02:2620595","200"
"483264","ESPORTSTMNT03:2004879","200"
"258485","ESPORTSTMNT01:1895995","100"
"921150","ESPORTSTMNT04:2692233","200"
"330737","ESPORTSTMNT06:1861231","100"
"354986","ESPORTSTMNT01:2916146","200"
"413963","ESPORTSTMNT02:1405195","100"
"184545","ESPORTSTMNT05:2980314","100"
"416451","ESPORTSTMNT01:2745302","200"
"574467","ESPORTSTMNT03:3098980","100"
"385255","ESPORTSTMNT05:2940841","200"
"847136","ESPORTSTMNT03:2071153","200"
"478740","ESPORTSTMNT03:3119955","100"
"210319","ESPORTSTMNT03:2545552","200"
"63452","ESPORTSTMNT03:3193148","100"
"171177","ESPORTSTMNT06:1060585","100"
"379362","ESPORTSTMNT04:1670393","200"
"333977","ESPORTSTMNT04:1810258","200"
"901614","ESPORTSTMNT01:3336865","200"
"399563","ESPORTSTMNT01:2694932","200"
"267617","ESPORTSTMNT02:2881545","200"
"467241","ESPORTSTMNT02:2962995","100"
"183565","ESPORTSTMNT02:2774877","100"
"618687","ESPORTSTMNT06:1300815","200"
"365240","ESPORTSTMNT06:2768330","200"
"279793","ESPORTSTMNT05:3090336","100"
"183906","ESPORTSTMNT01:3399485","100"
"530985","ESPORTSTMNT02:3219313","200"
"1161081","ESPORTSTMNT05:1831267","200"
"400710","ESPORTSTMNT02:2972890","200"
"177637","ESPORTSTMNT05:3218341","200"
"261346","ESPORTSTMNT02:1103762","100"
"370093","ESPORTSTMNT03:1762980","200"
"241907","ESPORTSTMNT01:3408781","100"
"229896","ESPORTSTMNT06:1571054","100"
"183482","ESPORTSTMNT03:2569677","200"
"876780","ESPORTSTMNT03:2072747","200"
"205563","ESPORTSTMNT01:2201151","200"
"156684","ESPORTSTMNT03:1996307","100"
"509870","ESPORTSTMNT02:3220413","100"
"218898","ESPORTSTMNT02:3080872","200"
"232917","ESPORTSTMNT06:1051068","200"
"179153","ESPORTSTMNT02:3153939","100"
"164469","ESPORTSTMNT03:2652958","100"
"268416","ESPORTSTMNT04:1230703","200"
"322944","ESPORTSTMNT06:1690261","200"
"471117","ESPORTSTMNT03:3131671","200"
"451906","ESPORTSTMNT03:2796184","100"
"61690","ESPORTSTMNT01:3405009","100"
"434097","ESPORTSTMNT02:3216715","200"
"900248","ESPORTSTMNT03:3115173","100"
"234534","ESPORTSTMNT06:1690316","200"
"855216","ESPORTSTMNT03:3113908","200"
"696056","ESPORTSTMNT01:1896620","200"
"47878","ESPORTSTMNT01:3416614","200"
"900393","ESPORTSTMNT06:2570463","100"
"372508","ESPORTSTMNT02:2810101","100"
"234935","ESPORTSTMNT03:3127215","100"
"1037714","ESPORTSTMNT04:2670224","200"
"819587","ESPORTSTMNT03:1951097","200"
"1115468","ESPORTSTMNT06:1730837","100"
"1206811","ESPORTSTMNT03:2548583","200"
"387288","ESPORTSTMNT03:3196290","100"
"267815","LPL_A:331301","100"
"243617","ESPORTSTMNT01:2983620","100"
"600351","ESPORTSTMNT02:3045853","200"
"457304","ESPORTSTMNT04:1520522","200"
"200180","ESPORTSTMNT04:2666227","200"
"47888","ESPORTSTMNT02:2883767","200"
"202450","ESPORTSTMNT02:3171835","100"
"314855","ESPORTSTMNT02:3148927","100"
"257760","ESPORTSTMNT02:3161695","200"
"1674236","ESPORTSTMNT01:2702297","200"
"538149","ESPORTSTMNT01:2913830","100"
"65710","ESPORTSTMNT01:3339115","100"
"185216","ESPORTSTMNT02:3171822","200"
"167513","ESPORTSTMNT03:1991079","200"
"197559","ESPORTSTMNT01:3331878","100"
"398766","ESPORTSTMNT03:2794424","100"
"248255","ESPORTSTMNT02:3216173","200"
"194542","ESPORTSTMNT01:2982968","100"
"614183","ESPORTSTMNT01:1884446","100"
"537838","ESPORTSTMNT01:2780165","100"
"1020210","ESPORTSTMNT02:2151555","100"
"636964","ESPORTSTMNT06:1200112","200"
"82206","ESPORTSTMNT06:1860435","100"
"356476","ESPORTSTMNT03:3197182","100"
"903164","LPL_A:330863","200"
"190408","ESPORTSTMNT02:1413993","100"
"476163","ESPORTSTMNT01:3415035","200"
