"eventtime","platformgameid"
"2023-02-18T02:01:35.923Z","ESPORTSTMNT01:3315880"
"2021-08-05T17:32:46.876Z","ESPORTSTMNT03:2054066"
"2022-07-10T12:10:05.609Z","ESPORTSTMNT03:2820816"
"2019-07-28T23:12:00.179Z","ESPORTSTMNT01:1153401"
"2022-02-18T00:58:55.498Z","ESPORTSTMNT03:2546019"
"2020-05-04T12:12:52.073Z","ESPORTSTMNT04:1190133"
"2022-03-23T23:38:23.197Z","ESPORTSTMNT03:2632679"
"2023-04-08T11:00:22.754Z","ESPORTSTMNT01:3343025"
"2022-08-12T16:26:51.947Z","ESPORTSTMNT04:2451020"
"2022-08-11T09:08:44.340Z","ESPORTSTMNT01:3093490"
"2021-07-01T22:50:20.302Z","ESPORTSTMNT01:2132389"
"2023-04-09T09:20:10.597Z","ESPORTSTMNT01:3344159"
"2022-03-17T12:10:09.367Z","ESPORTSTMNT03:2630768"
"2023-08-12T21:06:37.238Z","ESPORTSTMNT01:3414314"
"2020-07-25T11:55:54.835Z","ESPORTSTMNT04:1240424"
"2022-02-08T12:18:01.951Z","ESPORTSTMNT02:2577219"
"2022-07-12T18:06:38.708Z","ESPORTSTMNT02:2881956"
"2023-01-20T09:55:31.918Z","ESPORTSTMNT04:2663131"
"2021-05-06T15:12:24.154Z","ESPORTSTMNT06:1720293"
"2021-02-07T18:59:18.262Z","ESPORTSTMNT05:1821868"
"2021-06-09T12:05:17.031Z","ESPORTSTMNT02:1926050"
"2022-09-10T19:41:39.050Z","ESPORTSTMNT05:3090874"
"2021-03-09T23:29:48.952Z","ESPORTSTMNT01:1896010"
"2022-03-16T02:11:03.289Z","ESPORTSTMNT02:2671501"
"2023-02-15T18:03:38.076Z","ESPORTSTMNT01:3316155"
"2021-06-15T09:08:20.389Z","ESPORTSTMNT02:1929156"
"2022-04-16T00:13:14.173Z","ESPORTSTMNT03:2657832"
"2023-06-20T20:54:21.844Z","ESPORTSTMNT01:3383554"
"2021-08-27T10:04:25.789Z","ESPORTSTMNT03:2130182"
"2022-02-02T19:02:53.302Z","ESPORTSTMNT05:2520616"
"2023-07-05T08:59:28.691Z","ESPORTSTMNT02:3217733"
"2021-06-27T16:21:40.260Z","ESPORTSTMNT03:1996433"
"2023-03-24T10:15:39.900Z","ESPORTSTMNT01:3331595"
"2021-06-24T21:13:33.553Z","ESPORTSTMNT03:2005064"
"2022-05-07T07:49:21.099Z","ESPORTSTMNT05:2670467"
"2023-03-12T02:54:16.853Z","ESPORTSTMNT06:2774509"
"2020-07-23T16:02:42.097Z","ESPORTSTMNT04:1250352"
"2023-06-14T19:42:56.193Z","ESPORTSTMNT01:3374383"
"2023-02-03T06:04:30.681Z","ESPORTSTMNT03:3098578"
"2023-02-12T23:47:05.764Z","ESPORTSTMNT01:3313350"
"2022-06-23T02:08:36.634Z","ESPORTSTMNT03:2784607"
"2020-02-07T18:54:34.389Z","ESPORTSTMNT04:1120629"
"2023-06-02T12:42:18.004Z","LPL_A:331061"
"2021-03-04T17:38:26.820Z","ESPORTSTMNT04:1570226"
"2022-06-17T16:58:08.485Z","ESPORTSTMNT06:2420130"
"2022-06-25T12:06:23.333Z","ESPORTSTMNT06:2470621"
"2023-06-13T12:19:47.459Z","ESPORTSTMNT01:3371532"
"2020-02-09T11:56:52.145Z","ESPORTSTMNT01:1294750"
"2022-05-25T01:06:07.486Z","ESPORTSTMNT01:2903282"
"2023-07-22T17:00:52.865Z","ESPORTSTMNT06:2823367"
"2019-10-15T15:04:50.981Z","ESPORTSTMNT06:1061227"
"2019-06-09T01:30:12.464Z","ESPORTSTMNT01:1142007"
"2022-07-30T12:12:02.708Z","ESPORTSTMNT06:2541458"
"2020-06-20T04:16:48.370Z","ESPORTSTMNT01:1415419"
"2023-08-12T09:13:29.731Z","ESPORTSTMNT01:3414244"
"2023-08-14T15:02:03.910Z","ESPORTSTMNT04:2694179"
"2022-01-31T19:05:13.284Z","ESPORTSTMNT02:2553151"
"2023-01-28T16:19:28.523Z","ESPORTSTMNT03:3092417"
"2021-06-11T16:57:05.736Z","ESPORTSTMNT05:1971294"
"2019-08-10T21:05:55.840Z","ESPORTSTMNT02:1112232"
"2022-05-28T04:46:45.369Z","ESPORTSTMNT04:2300250"
"2022-08-27T23:32:48.615Z","ESPORTSTMNT02:2972778"
"2023-02-09T23:13:52.805Z","ESPORTSTMNT01:3306853"
"2023-04-07T15:55:48.764Z","ESPORTSTMNT05:3221192"
"2022-09-02T10:05:44.699Z","ESPORTSTMNT02:2973774"
"2023-07-25T16:04:10.117Z","ESPORTSTMNT01:3399644"
"2023-02-04T00:33:22.829Z","ESPORTSTMNT03:3100801"
"2020-04-10T10:00:15.539Z","ESPORTSTMNT02:1324690"
"2021-07-30T14:14:13.594Z","ESPORTSTMNT03:2051658"
"2021-02-28T20:42:31.635Z","ESPORTSTMNT01:1890980"
"2019-06-30T09:06:35.659Z","ESPORTSTMNT02:1095293"
"2023-02-26T18:25:51.623Z","ESPORTSTMNT02:3167106"
"2022-06-21T18:05:07.030Z","ESPORTSTMNT03:2793542"
"2021-03-30T18:10:10.877Z","ESPORTSTMNT06:1680363"
"2023-02-05T19:13:22.814Z","ESPORTSTMNT01:3300803"
"2023-08-16T21:03:02.473Z","ESPORTSTMNT02:3230306"
"2022-02-28T08:12:25.578Z","ESPORTSTMNT01:2732725"
"2022-02-09T13:56:47.572Z","ESPORTSTMNT02:2557772"
"2022-06-07T23:05:18.673Z","ESPORTSTMNT02:2775814"
"2020-12-20T20:39:07.984Z","ESPORTSTMNT03:1631516"
"2022-07-18T23:40:25.936Z","ESPORTSTMNT01:3010338"
"2021-06-27T04:18:07.000Z","ESPORTSTMNT03:1996113"
"2021-03-30T22:06:15.285Z","ESPORTSTMNT03:1812714"
"2020-08-08T10:47:04.141Z","ESPORTSTMNT02:1413844"
"2021-04-04T02:02:56.650Z","ESPORTSTMNT03:1824227"
"2021-07-03T08:09:09.564Z","ESPORTSTMNT01:2143667"
"2022-02-17T05:08:20.016Z","ESPORTSTMNT03:2565045"
"2022-02-10T22:00:47.392Z","ESPORTSTMNT03:2561422"
"2021-06-26T23:18:57.417Z","ESPORTSTMNT03:2006149"
"2023-03-22T16:56:51.459Z","ESPORTSTMNT04:2672222"
"2022-03-05T00:11:29.060Z","ESPORTSTMNT01:2770220"
"2020-02-24T00:22:03.381Z","ESPORTSTMNT02:1284999"
"2021-01-30T16:12:22.417Z","ESPORTSTMNT02:1681946"
"2019-07-14T06:54:44.455Z","ESPORTSTMNT03:1115116"
"2022-02-07T17:03:24.787Z","ESPORTSTMNT02:2556868"
"2023-01-26T06:14:58.328Z","ESPORTSTMNT03:3089609"
"2020-03-21T06:17:37.718Z","ESPORTSTMNT01:1313818"
"2023-03-19T00:00:17.014Z","ESPORTSTMNT01:3329152"
"2019-07-11T23:59:57.924Z","ESPORTSTMNT03:1123727"
"2022-02-23T20:30:58.080Z","ESPORTSTMNT06:2191056"
"2023-06-16T08:57:45.733Z","ESPORTSTMNT01:3376253"
"2022-07-11T20:12:28.835Z","ESPORTSTMNT02:2881597"
"2021-03-06T17:25:38.302Z","ESPORTSTMNT01:1884729"
"2021-07-12T20:09:29.104Z","ESPORTSTMNT01:2148681"
"2023-06-19T20:11:51.041Z","ESPORTSTMNT01:3382159"
"2021-02-21T01:40:36.156Z","ESPORTSTMNT03:1755098"
"2023-02-12T04:03:45.250Z","ESPORTSTMNT01:3309951"
"2021-03-23T20:25:06.436Z","ESPORTSTMNT02:1735865"
"2022-05-01T06:55:23.428Z","ESPORTSTMNT05:2680309"
"2021-10-06T13:01:50.767Z","ESPORTSTMNT04:1970490"
"2023-07-03T20:31:27.840Z","ESPORTSTMNT04:2686611"
"2022-03-21T21:56:37.744Z","ESPORTSTMNT02:2673169"
"2022-02-26T09:30:22.723Z","ESPORTSTMNT03:2590076"
"2020-09-26T10:18:15.885Z","ESPORTSTMNT03:1531064"
"2023-02-20T17:10:32.555Z","ESPORTSTMNT04:2667200"
"2020-08-06T08:11:46.347Z","ESPORTSTMNT02:1403191"
"2022-07-29T10:06:58.029Z","ESPORTSTMNT03:2894206"
"2022-08-03T22:56:32.411Z","ESPORTSTMNT01:3080898"
"2023-03-12T11:05:42.486Z","ESPORTSTMNT03:3126447"
"2022-07-18T20:31:18.956Z","ESPORTSTMNT02:2913717"
"2022-06-12T11:09:23.794Z","ESPORTSTMNT05:2760434"
"2023-06-29T11:16:41.106Z","LPL_B:326466"
"2021-02-07T02:09:46.733Z","ESPORTSTMNT02:1686396"
"2022-02-04T16:51:57.319Z","ESPORTSTMNT05:2530789"
"2021-03-27T16:08:25.787Z","ESPORTSTMNT03:1811599"
"2021-08-06T13:44:52.635Z","ESPORTSTMNT03:2074420"
"2023-01-25T22:44:46.806Z","ESPORTSTMNT03:3091504"
"2021-07-27T20:03:38.186Z","ESPORTSTMNT03:2070881"
"2021-06-30T17:55:03.879Z","ESPORTSTMNT06:1830982"
"2023-02-24T03:15:00.453Z","ESPORTSTMNT02:3160871"
"2023-07-15T01:16:28.516Z","ESPORTSTMNT03:3188410"
"2022-03-08T12:31:23.155Z","ESPORTSTMNT01:2772135"
"2021-06-21T10:28:09.711Z","ESPORTSTMNT03:2002278"
"2022-06-04T01:06:04.615Z","ESPORTSTMNT01:2916286"
"2023-06-17T09:14:10.063Z","LPL_A:334282"
"2022-01-26T19:04:44.388Z","ESPORTSTMNT04:2140199"
"2023-03-13T21:16:13.442Z","ESPORTSTMNT01:3321663"
"2020-03-28T20:17:08.520Z","ESPORTSTMNT05:1440187"
"2022-07-07T19:38:33.763Z","ESPORTSTMNT01:2966107"
"2023-08-20T22:02Z","ESPORTSTMNT01:3416274"
"2022-04-14T19:04:01.012Z","ESPORTSTMNT04:2240141"
"2022-02-10T18:10:33.999Z","ESPORTSTMNT05:2531043"
"2020-04-23T16:56:27.194Z","ESPORTSTMNT06:1180957"
"2022-10-08T01:40:51.308Z","ESPORTSTMNT02:3045232"
"2022-06-27T16:05:08.746Z","ESPORTSTMNT03:2787955"
"2022-10-03T22:50:39.683Z","ESPORTSTMNT02:3043333"
"2021-01-29T08:05:20.559Z","ESPORTSTMNT05:1820279"
"2019-06-01T00:17:16.389Z","ESPORTSTMNT03:1092135"
"2023-07-19T22:52:55.154Z","ESPORTSTMNT03:3194274"
"2022-03-26T22:46:41.455Z","ESPORTSTMNT03:2653620"
"2023-02-15T17:08:01.291Z","ESPORTSTMNT04:2666010"
"2021-04-08T22:12:56.702Z","ESPORTSTMNT03:1825461"
"2021-03-01T18:05:16.419Z","ESPORTSTMNT04:1530622"
"2022-05-29T05:44:13.024Z","ESPORTSTMNT04:2290316"
"2022-07-16T19:08:22.620Z","ESPORTSTMNT05:2952701"
"2019-07-22T00:37:15.698Z","ESPORTSTMNT03:1119160"
"2021-07-04T20:15:25.449Z","ESPORTSTMNT01:2134120"
"2023-01-28T00:11:38.918Z","ESPORTSTMNT02:3139949"
"2022-05-19T22:14:19.766Z","ESPORTSTMNT03:2704072"
"2021-07-30T15:58:21.115Z","ESPORTSTMNT06:1880177"
"2019-06-23T13:04:24.587Z","ESPORTSTMNT02:1082155"
"2022-07-07T16:19:07.767Z","ESPORTSTMNT01:2966012"
"2019-08-03T23:06:01.137Z","ESPORTSTMNT01:1165805"
"2020-08-06T23:03:25.676Z","ESPORTSTMNT02:1413388"
"2023-03-16T21:03:44.557Z","ESPORTSTMNT01:3325451"
"2021-03-01T08:14:01.284Z","ESPORTSTMNT01:1891131"
"2022-03-09T19:48:11.045Z","ESPORTSTMNT01:2772766"
"2023-07-13T22:23:58.878Z","ESPORTSTMNT03:3185990"
"2023-03-05T19:09:15.818Z","ESPORTSTMNT05:3217559"
"2021-02-23T17:06:49.926Z","ESPORTSTMNT03:1756372"
"2022-08-06T12:35:57.206Z","ESPORTSTMNT06:2532228"
"2021-01-24T19:49:57.604Z","ESPORTSTMNT04:1490787"
"2021-05-31T18:01:08.293Z","ESPORTSTMNT01:2030222"
"2023-07-08T12:48:38.388Z","ESPORTSTMNT03:3177724"
"2023-07-01T13:04:12.587Z","ESPORTSTMNT02:3217108"
"2022-05-15T07:48:05.640Z","ESPORTSTMNT06:2340478"
"2023-08-22T17:37Z","ESPORTSTMNT05:3241500"
"2023-05-06T13:40:30.124Z","ESPORTSTMNT04:2674687"
"2021-08-15T15:42:00.203Z","ESPORTSTMNT06:1881076"
"2023-08-06T23:00:29.294Z","ESPORTSTMNT01:3412203"
"2022-03-09T21:19:47.995Z","ESPORTSTMNT01:2782864"
"2022-06-06T19:02:37.727Z","ESPORTSTMNT02:2774882"
"2023-01-16T09:09:51.164Z","ESPORTSTMNT06:2763092"
"2023-06-06T15:01:09.340Z","ESPORTSTMNT06:2815737"
"2023-05-03T12:09:18.666Z","ESPORTSTMNT04:2675477"
"2020-03-12T16:04:04.281Z","ESPORTSTMNT04:1140074"
"2022-03-09T00:00:02.163Z","ESPORTSTMNT01:2772462"
"2022-06-30T17:13:16.162Z","ESPORTSTMNT03:2799822"
"2021-04-10T01:01:50.325Z","ESPORTSTMNT03:1825848"
"2021-08-21T09:14:24.936Z","ESPORTSTMNT03:2103925"
"2021-09-09T18:52:18.596Z","ESPORTSTMNT04:1880352"
"2023-03-13T18:00:33.646Z","ESPORTSTMNT06:2774603"
"2021-07-16T00:48:18.567Z","ESPORTSTMNT02:2062104"
"2023-06-06T14:14:00.022Z","ESPORTSTMNT03:3165467"
"2022-03-18T19:51:35.134Z","ESPORTSTMNT04:2220550"
"2020-06-27T21:09:38.527Z","ESPORTSTMNT02:1385035"
"2022-02-24T22:02:35.546Z","ESPORTSTMNT01:2740860"
"2021-06-24T23:47:40.379Z","ESPORTSTMNT03:2005145"
"2022-04-05T15:09:53.279Z","ESPORTSTMNT06:2260499"
"2022-07-06T22:56:22.045Z","ESPORTSTMNT01:2983288"
"2020-08-23T22:55:10.463Z","ESPORTSTMNT03:1432296"
"2020-04-05T11:10:16.686Z","ESPORTSTMNT05:1440470"
"2023-02-07T04:02:13.875Z","ESPORTSTMNT03:3102279"
"2020-08-13T08:08:02.812Z","ESPORTSTMNT02:1414834"
"2021-08-13T18:53:59.422Z","ESPORTSTMNT06:1881002"
"2023-07-17T11:17:17.592Z","LPL_B:330033"
"2020-07-11T13:31:40.317Z","ESPORTSTMNT06:1300810"
"2023-02-01T20:14:31.265Z","ESPORTSTMNT06:2769660"
"2021-06-20T16:54:38.151Z","ESPORTSTMNT03:1991792"
"2021-12-08T09:49:50.138Z","ESPORTSTMNT01:2572358"
"2023-02-15T19:24:00.389Z","ESPORTSTMNT04:2664990"
"2019-06-16T13:04:56.793Z","ESPORTSTMNT04:970985"
"2021-12-23T12:24:56.994Z","ESPORTSTMNT02:2440659"
"2022-02-08T00:02:46.878Z","ESPORTSTMNT02:2557107"
"2021-01-27T20:13:43.469Z","ESPORTSTMNT05:1830132"
"2021-08-17T15:32:52.458Z","ESPORTSTMNT06:1861081"
"2022-07-18T19:22:46.096Z","ESPORTSTMNT02:2913700"
"2023-07-06T17:04:26.136Z","ESPORTSTMNT03:3177024"
"2022-01-23T20:18:20.039Z","ESPORTSTMNT01:2706227"
"2020-03-28T08:14:47.262Z","ESPORTSTMNT02:1321182"
"2022-09-06T15:44:13.153Z","ESPORTSTMNT05:3060685"
"2023-01-29T23:55:44.125Z","ESPORTSTMNT02:3142154"
"2021-06-10T18:09:00.982Z","ESPORTSTMNT05:1971213"
"2021-07-27T17:10:42.709Z","ESPORTSTMNT06:1880097"
"2019-08-23T06:15:00.915Z","ESPORTSTMNT03:1140936"
"2023-06-06T20:20:53.030Z","ESPORTSTMNT03:3167472"
"2022-02-22T19:58:19.611Z","ESPORTSTMNT03:2568514"
"2022-07-07T11:48:36.844Z","ESPORTSTMNT04:2411213"
"2023-06-13T22:56:44.051Z","ESPORTSTMNT01:3371877"
"2022-02-09T21:25:33.886Z","ESPORTSTMNT05:2521000"
"2022-04-02T10:51:35.859Z","ESPORTSTMNT02:2674677"
"2021-04-20T14:31:38.123Z","ESPORTSTMNT04:1670329"
"2022-02-27T12:33:36.040Z","ESPORTSTMNT03:2590258"
"2023-07-23T19:13:22.291Z","ESPORTSTMNT03:3197205"
"2023-07-03T21:53:56.335Z","ESPORTSTMNT02:3218481"
"2022-06-11T03:39:37.539Z","ESPORTSTMNT02:2788051"
"2021-01-31T17:27:12.361Z","ESPORTSTMNT05:1820780"
"2021-02-04T21:20:02.126Z","ESPORTSTMNT05:1831400"
"2021-07-10T21:07:24.522Z","ESPORTSTMNT01:2147990"
"2023-06-21T19:37:37.474Z","ESPORTSTMNT01:3385051"
"2021-02-21T17:54:10.927Z","ESPORTSTMNT03:1755398"
"2022-04-04T22:04:35.154Z","ESPORTSTMNT03:2636454"
"2022-08-08T12:18:11.643Z","ESPORTSTMNT04:2450503"
"2020-07-10T08:06:44.928Z","ESPORTSTMNT03:1404039"
"2020-03-01T20:07:34.165Z","ESPORTSTMNT03:1331501"
"2023-07-27T19:10:34.004Z","ESPORTSTMNT04:2691371"
"2020-08-30T16:50:45.148Z","ESPORTSTMNT06:1310759"
"2022-07-31T19:36:55.034Z","ESPORTSTMNT03:2885373"
"2020-09-07T10:10:29.326Z","ESPORTSTMNT03:1433782"
"2021-02-26T12:24:12.161Z","ESPORTSTMNT03:1757588"
"2021-07-01T20:06:40.307Z","ESPORTSTMNT01:2142497"
"2022-06-23T20:24:15.787Z","ESPORTSTMNT03:2795306"
"2022-01-14T09:04:18.297Z","ESPORTSTMNT01:2691515"
"2022-02-27T11:07:47.369Z","ESPORTSTMNT03:2580310"
"2023-06-29T21:51:43.555Z","ESPORTSTMNT04:2687431"
"2020-12-20T18:58:59.308Z","ESPORTSTMNT03:1631500"
"2023-07-12T16:52:57.381Z","ESPORTSTMNT06:2818639"
"2022-01-20T05:07:21.596Z","ESPORTSTMNT01:2694375"
"2022-02-15T20:16:18.554Z","ESPORTSTMNT03:2544170"
"2020-04-01T14:40:14.415Z","ESPORTSTMNT02:1332381"
"2022-01-26T17:08:18.194Z","ESPORTSTMNT04:2140186"
"2021-03-29T17:45:08.336Z","ESPORTSTMNT06:1690254"
"2023-07-11T18:28:39.414Z","ESPORTSTMNT03:3183190"
"2019-09-08T16:16:30.561Z","ESPORTSTMNT06:1041086"
"2023-06-30T21:08:08.783Z","ESPORTSTMNT02:3214865"
"2019-08-09T13:35:52.719Z","ESPORTSTMNT02:1101685"
"2022-02-27T21:29:39.171Z","ESPORTSTMNT01:2732459"
"2022-02-23T19:01:42.514Z","ESPORTSTMNT06:2211046"
"2021-03-20T16:39:59.297Z","ESPORTSTMNT05:1860815"
"2022-06-09T00:22:36.988Z","ESPORTSTMNT02:2786781"
"2020-08-01T01:57:12.698Z","ESPORTSTMNT02:1401574"
"2022-07-15T15:59:47.276Z","ESPORTSTMNT05:2942241"
"2020-07-03T08:12:59.392Z","ESPORTSTMNT03:1401425"
"2021-06-26T14:08:08.130Z","ESPORTSTMNT06:1840933"
"2022-03-10T16:05:52.167Z","ESPORTSTMNT05:2560076"
"2023-01-17T09:53:43.117Z","ESPORTSTMNT06:2763132"
"2020-07-24T07:04:02.434Z","ESPORTSTMNT01:1424241"
"2020-08-02T11:09:48.633Z","ESPORTSTMNT05:1540149"
"2020-07-25T12:34:04.703Z","ESPORTSTMNT01:1434862"
"2022-06-10T02:37:22.997Z","ESPORTSTMNT02:2777102"
"2023-08-03T21:07:10.388Z","ESPORTSTMNT01:3409279"
"2021-07-30T20:09:00.415Z","ESPORTSTMNT06:1880223"
"2022-03-17T12:56:08.682Z","ESPORTSTMNT02:2662130"
"2021-08-12T11:51:53.242Z","ESPORTSTMNT06:1880910"
"2020-09-05T08:27:36.724Z","ESPORTSTMNT03:1433615"
"2020-04-03T20:11:49.346Z","ESPORTSTMNT02:1333230"
"2022-06-08T21:09:25.162Z","ESPORTSTMNT02:2776391"
"2021-02-27T19:45:33.017Z","ESPORTSTMNT04:1520522"
"2023-02-23T19:15:58.998Z","ESPORTSTMNT05:3218376"
"2022-02-25T05:07:55.197Z","ESPORTSTMNT03:2549870"
"2023-03-09T20:11:33.218Z","ESPORTSTMNT06:2775315"
"2022-03-18T11:50:23.711Z","ESPORTSTMNT03:2651119"
"2022-06-24T23:02:31.170Z","ESPORTSTMNT03:2796182"
"2023-03-02T11:46:12.085Z","ESPORTSTMNT03:3113908"
"2023-01-31T15:17:55.196Z","ESPORTSTMNT03:3096394"
"2023-03-16T21:08:02.309Z","ESPORTSTMNT01:3326454"
"2021-07-18T12:13:11.683Z","ESPORTSTMNT05:2060463"
"2022-02-20T18:58:59.445Z","ESPORTSTMNT03:2567441"
"2022-03-01T09:08:30.277Z","ESPORTSTMNT01:2733276"
"2022-07-20T19:27:16.374Z","ESPORTSTMNT02:2914287"
"2023-06-20T18:13:44.660Z","ESPORTSTMNT04:2683760"
"2022-04-22T19:33:00.595Z","ESPORTSTMNT04:2240334"
"2021-07-01T17:10:48.640Z","ESPORTSTMNT04:1810250"
"2020-07-31T18:06:50.872Z","ESPORTSTMNT02:1411410"
"2022-02-01T18:03:55.255Z","ESPORTSTMNT05:2530514"
"2019-06-16T22:58:26.300Z","ESPORTSTMNT01:1144925"
"2021-07-04T23:58:05.042Z","ESPORTSTMNT01:2144560"
"2023-06-20T10:08:50.603Z","ESPORTSTMNT01:3382332"
"2023-02-16T19:06:51.541Z","ESPORTSTMNT01:3315589"
"2020-06-27T14:01:14.437Z","ESPORTSTMNT05:1510602"
"2023-01-23T23:54:02.014Z","ESPORTSTMNT03:3091004"
"2023-02-14T18:11:50.159Z","ESPORTSTMNT01:3313816"
"2023-04-10T09:51:38.330Z","ESPORTSTMNT02:3190155"
"2023-07-14T19:39:10.790Z","ESPORTSTMNT03:3188282"
"2022-04-05T02:30:36.467Z","ESPORTSTMNT03:2656210"
"2020-02-11T04:18:50.474Z","ESPORTSTMNT01:1295440"
"2020-06-18T09:19:26.509Z","ESPORTSTMNT01:1415168"
"2021-03-10T17:05:31.300Z","ESPORTSTMNT01:1896201"
"2023-04-06T11:14:02.884Z","ESPORTSTMNT02:3186744"
"2023-08-15T23:02:42.538Z","ESPORTSTMNT02:3228235"
"2021-07-19T19:04:32.132Z","ESPORTSTMNT05:2070511"
"2023-03-12T11:41:02.993Z","ESPORTSTMNT03:3128386"
"2020-07-11T11:44:29.084Z","ESPORTSTMNT03:1404479"
"2021-02-18T00:07:09.489Z","ESPORTSTMNT03:1753217"
"2022-07-06T11:18:53.794Z","ESPORTSTMNT01:2965575"
"2022-03-31T11:59:38.936Z","ESPORTSTMNT03:2635118"
"2021-08-14T09:14:03.923Z","ESPORTSTMNT03:2102412"
"2022-03-25T22:14:25.910Z","ESPORTSTMNT03:2633389"
"2022-02-28T18:59:55.900Z","ESPORTSTMNT04:2170359"
"2020-05-03T08:21:55.955Z","ESPORTSTMNT01:1360856"
"2022-08-12T06:10:42.556Z","ESPORTSTMNT04:2450969"
"2023-03-08T20:13:16.382Z","ESPORTSTMNT06:2775252"
"2023-01-30T21:56:48.301Z","ESPORTSTMNT02:3142222"
"2019-07-27T06:47:31.443Z","ESPORTSTMNT01:1162336"
"2022-07-28T14:13:05.698Z","ESPORTSTMNT06:2531187"
"2022-01-29T01:34:42.910Z","ESPORTSTMNT02:2571901"
"2022-02-06T20:39:42.635Z","ESPORTSTMNT02:2576404"
"2021-01-18T17:07:40.968Z","ESPORTSTMNT01:1692256"
"2022-03-04T01:57:45.797Z","ESPORTSTMNT01:2735321"
"2023-01-31T22:08:42.634Z","ESPORTSTMNT03:3095635"
"2022-06-11T21:51:54.315Z","ESPORTSTMNT01:2917207"
"2023-07-03T00:13:35.104Z","ESPORTSTMNT02:3216907"
"2021-08-15T09:13:10.190Z","ESPORTSTMNT03:2092575"
"2020-06-26T19:29:52.078Z","ESPORTSTMNT02:1384656"
"2023-02-22T19:03:27.775Z","ESPORTSTMNT05:3217337"
"2023-02-19T00:55:28.234Z","ESPORTSTMNT02:3154016"
"2021-02-27T10:37:25.047Z","ESPORTSTMNT03:1767493"
"2023-03-21T18:06:35.464Z","ESPORTSTMNT04:2669238"
"2021-08-28T08:38:43.797Z","ESPORTSTMNT01:2201262"
"2023-07-26T18:50:18.441Z","ESPORTSTMNT01:3402167"
"2023-03-18T09:58:10.448Z","ESPORTSTMNT01:3324928"
"2019-08-04T17:35:39.799Z","ESPORTSTMNT01:1156438"
"2019-09-14T16:54:14.117Z","ESPORTSTMNT06:1041153"
"2023-02-22T08:56:08.395Z","ESPORTSTMNT02:3157736"
"2023-06-06T03:25:48.703Z","ESPORTSTMNT03:3166273"
"2023-03-02T22:04:44.621Z","ESPORTSTMNT02:3170420"
"2020-03-06T21:15:18.987Z","ESPORTSTMNT06:1160600"
"2022-03-12T12:15:50.394Z","ESPORTSTMNT01:2800052"
"2023-07-14T20:44:05.546Z","ESPORTSTMNT06:2820891"
"2022-06-15T20:56:22.786Z","ESPORTSTMNT02:2820569"
"2021-07-25T01:12:59.510Z","ESPORTSTMNT02:2076237"
"2022-07-13T03:36:11.102Z","ESPORTSTMNT01:2984735"
"2022-02-23T00:58:59.618Z","ESPORTSTMNT03:2568648"
"2023-07-13T20:04:41.853Z","ESPORTSTMNT06:2820762"
"2022-08-11T18:45:37.599Z","ESPORTSTMNT06:2542318"
"2023-04-23T17:10:37.626Z","ESPORTSTMNT05:3223379"
"2022-03-03T23:05:19.962Z","ESPORTSTMNT01:2745268"
"2022-03-31T17:07:08.505Z","ESPORTSTMNT05:2610097"
"2022-08-04T08:07:33.236Z","ESPORTSTMNT06:2532051"
"2023-07-09T12:15:29.127Z","ESPORTSTMNT03:3180149"
"2023-02-07T08:18:32.311Z","ESPORTSTMNT01:3305357"
"2023-07-31T00:24:25.119Z","ESPORTSTMNT01:3406231"
"2023-03-02T02:00:02.496Z","ESPORTSTMNT02:3171138"
"2022-07-30T22:09:08.845Z","ESPORTSTMNT03:2885004"
"2023-06-30T21:54:54.085Z","ESPORTSTMNT02:3213927"
"2020-06-28T13:30:28.266Z","ESPORTSTMNT02:1395133"
"2023-07-14T12:10:40.605Z","ESPORTSTMNT02:3220454"
"2020-02-23T13:12:32.851Z","ESPORTSTMNT05:1400938"
"2020-02-20T17:14:43.067Z","ESPORTSTMNT05:1400560"
"2020-07-17T17:52:43.505Z","ESPORTSTMNT04:1250170"
"2023-02-06T10:51:17.339Z","ESPORTSTMNT01:3303014"
"2020-07-31T09:08:38.499Z","ESPORTSTMNT01:1436333"
"2022-06-24T08:07:48.740Z","ESPORTSTMNT03:2795619"
"2023-02-08T18:15:41.558Z","ESPORTSTMNT01:3308027"
"2022-08-06T16:24:01.590Z","ESPORTSTMNT04:2450239"
"2023-06-14T17:13:49.244Z","ESPORTSTMNT01:3372328"
"2020-09-06T00:25:03.950Z","ESPORTSTMNT03:1443553"
"2023-07-01T12:22:13.998Z","LPL_B:326640"
"2021-07-22T14:59:00.081Z","ESPORTSTMNT05:2060632"
"2022-03-20T20:18:45.060Z","ESPORTSTMNT01:2800573"
"2023-03-14T23:58:47.532Z","ESPORTSTMNT01:3323970"
"2023-02-09T18:03:38.212Z","ESPORTSTMNT04:2663683"
"2023-07-18T19:53:36.533Z","ESPORTSTMNT03:3190919"
"2023-07-07T16:04:53.548Z","ESPORTSTMNT06:2818325"
"2021-07-22T22:55:28.116Z","ESPORTSTMNT02:2075461"
"2022-02-28T18:04:53.310Z","ESPORTSTMNT01:2732918"
"2021-07-25T15:18:42.556Z","ESPORTSTMNT05:2060921"
"2022-02-18T01:42:16.360Z","ESPORTSTMNT03:2565766"
"2021-03-18T09:58:03.506Z","ESPORTSTMNT02:1733887"
"2023-07-30T12:57:08.863Z","ESPORTSTMNT03:3198279"
