"gametime","platformgameid","teamid","buildingtype"
"976322","ESPORTSTMNT04:2689705","200","turret"
"1553487","ESPORTSTMNT02:1934803","100","inhibitor"
"923704","ESPORTSTMNT02:1281241","200","turret"
"2077800","ESPORTSTMNT05:3221192","200","inhibitor"
"945903","ESPORTSTMNT06:2775662","100","turret"
"925654","ESPORTSTMNT01:2136897","200","turret"
"1766433","ESPORTSTMNT03:2653081","100","inhibitor"
"2139167","ESPORTSTMNT01:1894774","100","inhibitor"
"1271544","ESPORTSTMNT04:1130264","200","turret"
"1748987","ESPORTSTMNT04:2451162","200","inhibitor"
"1106019","ESPORTSTMNT04:2672234","200","turret"
"1482511","ESPORTSTMNT02:2575912","200","inhibitor"
"1036375","ESPORTSTMNT03:3120860","100","turret"
"923414","ESPORTSTMNT03:2638442","100","turret"
"1159994","ESPORTSTMNT02:1095276","100","turret"
"1014339","ESPORTSTMNT06:1570670","100","turret"
"2242704","ESPORTSTMNT06:1570670","200","inhibitor"
"1755790","ESPORTSTMNT03:3166620","200","inhibitor"
"2032626","ESPORTSTMNT06:2190205","200","inhibitor"
"1970370","ESPORTSTMNT02:3220527","100","inhibitor"
"2207099","ESPORTSTMNT05:1510211","200","inhibitor"
"689670","ESPORTSTMNT06:2290554","200","turret"
"1478674","ESPORTSTMNT03:2568514","100","inhibitor"
"1134432","ESPORTSTMNT01:3301452","100","turret"
"1715199","ESPORTSTMNT01:3301452","200","inhibitor"
"924409","ESPORTSTMNT02:2789785","100","turret"
"1357602","ESPORTSTMNT01:3295110","200","inhibitor"
"721315","ESPORTSTMNT02:1697474","200","turret"
"1948605","ESPORTSTMNT04:1150374","200","inhibitor"
"2100364","ESPORTSTMNT02:2820647","100","inhibitor"
"1578841","ESPORTSTMNT05:3220425","200","inhibitor"
"1559580","ESPORTSTMNT02:2553151","200","inhibitor"
"707513","ESPORTSTMNT04:2470150","200","turret"
"1382390","ESPORTSTMNT03:1996567","200","inhibitor"
"1372706","ESPORTSTMNT03:2781708","200","turret"
"2461798","ESPORTSTMNT04:2472175","100","inhibitor"
"1430739","ESPORTSTMNT02:3219941","100","inhibitor"
"883450","ESPORTSTMNT01:3311199","100","turret"
"1551300","ESPORTSTMNT02:3209828","100","inhibitor"
"1860458","ESPORTSTMNT06:2773496","200","inhibitor"
"1287503","ESPORTSTMNT04:2685857","100","inhibitor"
"1717610","ESPORTSTMNT01:2148052","200","inhibitor"
"808615","ESPORTSTMNT04:2665698","200","turret"
"632922","ESPORTSTMNT05:1440187","100","turret"
"1153215","ESPORTSTMNT06:1680286","100","turret"
"894516","ESPORTSTMNT01:2131062","100","turret"
"897257","ESPORTSTMNT05:1400204","200","turret"
"1674286","ESPORTSTMNT03:1125284","100","inhibitor"
"1069910","ESPORTSTMNT03:2564747","100","turret"
"1838992","ESPORTSTMNT03:2895431","200","inhibitor"
"861156","ESPORTSTMNT02:2775168","100","turret"
"692515","ESPORTSTMNT02:1295837","100","turret"
"1193384","ESPORTSTMNT06:2530870","200","turret"
"1896841","ESPORTSTMNT01:1722421","200","inhibitor"
"1085022","ESPORTSTMNT01:3326454","200","turret"
"772983","ESPORTSTMNT02:1936726","100","turret"
"1109809","ESPORTSTMNT03:3200515","100","turret"
"1598602","ESPORTSTMNT04:2683423","100","inhibitor"
"1352408","ESPORTSTMNT06:2821420","100","turret"
"1376298","ESPORTSTMNT06:2821420","200","inhibitor"
"1487431","ESPORTSTMNT02:1696779","100","inhibitor"
"1693125","ESPORTSTMNT01:1301108","200","inhibitor"
"1431164","ESPORTSTMNT02:3186649","100","inhibitor"
"1630597","ESPORTSTMNT03:2580158","100","inhibitor"
"1014406","ESPORTSTMNT04:2290325","200","turret"
"861096","ESPORTSTMNT02:1722619","100","turret"
"1206330","ESPORTSTMNT04:2210200","100","turret"
"1007311","ESPORTSTMNT01:1894664","100","turret"
"1107779","ESPORTSTMNT03:1764165","200","turret"
"1546636","ESPORTSTMNT04:2694059","100","inhibitor"
"561518","ESPORTSTMNT05:2952804","100","turret"
"2229088","ESPORTSTMNT02:2971010","200","inhibitor"
"953918","ESPORTSTMNT02:2912439","100","turret"
"908948","ESPORTSTMNT03:2051029","100","turret"
"689200","ESPORTSTMNT01:1325066","100","turret"
"953341","ESPORTSTMNT01:3336144","100","turret"
"1170402","ESPORTSTMNT01:2914141","100","inhibitor"
"889582","LPL_B:327682","200","turret"
"1272312","ESPORTSTMNT06:2823458","200","turret"
"1966216","ESPORTSTMNT01:1154612","200","inhibitor"
"1087203","ESPORTSTMNT01:1894294","100","turret"
"1833762","ESPORTSTMNT06:1300373","200","inhibitor"
"2454925","ESPORTSTMNT03:3189345","100","inhibitor"
"904251","ESPORTSTMNT06:1270261","200","turret"
"1631657","ESPORTSTMNT04:2676181","100","inhibitor"
"1012545","ESPORTSTMNT06:1180363","200","turret"
"956263","ESPORTSTMNT01:3414842","200","turret"
"733601","ESPORTSTMNT02:2912550","100","turret"
"947647","ESPORTSTMNT01:3416429","100","turret"
"1814733","ESPORTSTMNT02:2663567","100","inhibitor"
"1014381","ESPORTSTMNT03:1430942","100","turret"
"914286","ESPORTSTMNT03:1757821","100","turret"
"1086390","ESPORTSTMNT01:2773420","100","turret"
"869105","ESPORTSTMNT02:3165814","200","turret"
"594711","ESPORTSTMNT04:1570221","200","turret"
"2464750","ESPORTSTMNT06:1860161","100","inhibitor"
"1848155","ESPORTSTMNT01:2965122","200","inhibitor"
"1144469","ESPORTSTMNT01:3331761","200","turret"
"926824","ESPORTSTMNT02:3166555","100","turret"
"854159","ESPORTSTMNT03:3194803","200","turret"
"978085","ESPORTSTMNT06:2460438","100","turret"
"808883","ESPORTSTMNT05:1410760","200","turret"
"1825654","ESPORTSTMNT03:1762296","200","inhibitor"
"896549","ESPORTSTMNT03:3178292","100","turret"
"1099684","ESPORTSTMNT02:2830347","200","turret"
"850865","ESPORTSTMNT03:3184902","100","turret"
"753952","ESPORTSTMNT06:2542400","200","turret"
"1052056","ESPORTSTMNT03:2563798","200","turret"
"960819","ESPORTSTMNT01:2139225","200","turret"
"1084098","ESPORTSTMNT02:2650478","100","turret"
"1019892","ESPORTSTMNT01:3338644","200","turret"
"766816","ESPORTSTMNT01:2905971","200","turret"
"897559","ESPORTSTMNT04:1800320","200","turret"
"926139","ESPORTSTMNT04:1240403","100","turret"
"1055641","ESPORTSTMNT05:1981030","200","turret"
"912760","ESPORTSTMNT02:1687513","100","turret"
"639068","ESPORTSTMNT03:1765570","200","turret"
"1005049","ESPORTSTMNT04:2665427","200","turret"
"719169","ESPORTSTMNT06:2470767","100","turret"
"1609988","ESPORTSTMNT01:3380024","100","inhibitor"
"785576","ESPORTSTMNT03:2002608","200","turret"
"553776","ESPORTSTMNT02:1394346","200","turret"
"1198908","ESPORTSTMNT02:3229784","200","turret"
"1084626","ESPORTSTMNT05:2980216","200","turret"
"1773079","ESPORTSTMNT03:1532371","100","inhibitor"
"2344229","ESPORTSTMNT06:1690260","100","inhibitor"
"889503","ESPORTSTMNT04:2664319","200","turret"
"1895197","ESPORTSTMNT03:1551764","200","inhibitor"
"912002","ESPORTSTMNT05:2530159","100","turret"
"1166245","ESPORTSTMNT03:3177449","100","turret"
"1930400","ESPORTSTMNT03:2562244","100","inhibitor"
"971624","ESPORTSTMNT02:2672743","100","turret"
"1188017","ESPORTSTMNT01:1431505","100","turret"
"899275","ESPORTSTMNT02:1081495","100","turret"
"1131872","ESPORTSTMNT03:3129944","100","turret"
"1026920","ESPORTSTMNT02:2973249","200","turret"
"683467","ESPORTSTMNT03:2051093","200","turret"
"1905518","ESPORTSTMNT06:2570464","200","inhibitor"
"645600","ESPORTSTMNT01:2733642","100","turret"
"1546960","ESPORTSTMNT01:3368879","100","inhibitor"
"1141650","ESPORTSTMNT05:3060311","200","turret"
"1963541","ESPORTSTMNT03:2654228","100","inhibitor"
"828431","ESPORTSTMNT05:2980875","200","turret"
"1407108","ESPORTSTMNT03:3187295","100","turret"
"1582783","ESPORTSTMNT04:2665143","100","turret"
"1820306","ESPORTSTMNT02:3153877","100","inhibitor"
"1042016","ESPORTSTMNT03:1352084","100","turret"
"2227678","ESPORTSTMNT03:3116100","100","inhibitor"
"969565","ESPORTSTMNT02:3189540","100","turret"
"2275968","ESPORTSTMNT02:3189540","200","inhibitor"
"621505","ESPORTSTMNT02:1095026","100","turret"
"1695882","ESPORTSTMNT04:1610258","200","inhibitor"
"1352923","ESPORTSTMNT05:1520634","200","inhibitor"
"646313","LPL_A:335526","200","turret"
"1965338","ESPORTSTMNT01:1881957","100","inhibitor"
"1602356","ESPORTSTMNT01:2810446","200","inhibitor"
"1383053","ESPORTSTMNT06:1570959","200","inhibitor"
"1619039","ESPORTSTMNT01:2030660","100","inhibitor"
"734625","ESPORTSTMNT03:2783841","100","turret"
"957252","ESPORTSTMNT01:3382319","100","turret"
"1560987","ESPORTSTMNT01:2734521","200","inhibitor"
"1533350","ESPORTSTMNT02:1294231","100","turret"
"1205822","ESPORTSTMNT01:2697196","200","turret"
"537520","ESPORTSTMNT06:1881248","200","turret"
"935673","ESPORTSTMNT01:3307965","200","turret"
"1757394","ESPORTSTMNT02:2663850","100","inhibitor"
"906249","ESPORTSTMNT05:3222671","200","turret"
"1095308","ESPORTSTMNT06:2762099","200","turret"
"1372078","ESPORTSTMNT02:2067543","200","inhibitor"
"2185254","ESPORTSTMNT03:3178635","200","inhibitor"
"1020065","ESPORTSTMNT02:3227576","200","turret"
"1660239","ESPORTSTMNT01:3312396","200","inhibitor"
"1582154","ESPORTSTMNT04:2664678","200","inhibitor"
"1997353","ESPORTSTMNT02:3166469","200","inhibitor"
"2007261","ESPORTSTMNT03:1760186","200","inhibitor"
"860616","ESPORTSTMNT02:3227954","100","turret"
"679927","ESPORTSTMNT03:2565350","200","turret"
"892212","ESPORTSTMNT04:2330012","200","turret"
"1865526","ESPORTSTMNT01:2148537","200","inhibitor"
"922279","ESPORTSTMNT01:1895524","100","turret"
"1718388","ESPORTSTMNT02:2820214","200","inhibitor"
"857676","LPL_B:329482","200","turret"
"992850","ESPORTSTMNT03:3197128","200","turret"
"1094827","ESPORTSTMNT02:2840421","100","turret"
"1930834","ESPORTSTMNT01:3399650","100","inhibitor"
"1304626","ESPORTSTMNT05:3090060","200","inhibitor"
"1821706","ESPORTSTMNT02:1403220","200","inhibitor"
"1898412","ESPORTSTMNT04:2110657","200","inhibitor"
"884671","ESPORTSTMNT06:2542241","100","turret"
"1448929","ESPORTSTMNT04:2674919","200","inhibitor"
"1597677","ESPORTSTMNT02:3154270","200","inhibitor"
"820833","ESPORTSTMNT03:1990296","200","turret"
"1633529","ESPORTSTMNT05:2760383","100","inhibitor"
"889033","ESPORTSTMNT04:1961139","100","turret"
"1804685","ESPORTSTMNT04:980198","200","inhibitor"
"933586","ESPORTSTMNT06:2531669","200","turret"
"1468184","ESPORTSTMNT01:3387218","200","inhibitor"
"2161012","ESPORTSTMNT04:1970989","200","inhibitor"
"1065650","ESPORTSTMNT04:2430766","200","turret"
"918338","ESPORTSTMNT04:2670424","200","turret"
"1370135","ESPORTSTMNT05:2530235","100","turret"
"2459614","ESPORTSTMNT01:1152844","100","inhibitor"
"956316","ESPORTSTMNT03:1991149","100","turret"
"948474","ESPORTSTMNT04:2220410","100","turret"
"1825602","ESPORTSTMNT02:3211720","100","inhibitor"
"2590850","ESPORTSTMNT04:2270117","100","inhibitor"
"1869723","ESPORTSTMNT03:1762038","100","inhibitor"
"1690802","ESPORTSTMNT02:2151817","200","inhibitor"
"933486","ESPORTSTMNT06:1210128","100","turret"
"1392988","ESPORTSTMNT01:2904400","200","turret"
"2017958","ESPORTSTMNT03:2798724","200","inhibitor"
"744494","ESPORTSTMNT05:3090456","200","turret"
"862406","ESPORTSTMNT06:2541064","100","turret"
"641903","ESPORTSTMNT01:2913804","200","turret"
"1129374","ESPORTSTMNT03:1754530","100","turret"
"1841251","ESPORTSTMNT01:1120595","200","inhibitor"
"1332245","ESPORTSTMNT06:2580472","100","turret"
"1305473","ESPORTSTMNT04:2670421","100","turret"
"1964998","ESPORTSTMNT03:1764840","200","inhibitor"
"1721279","ESPORTSTMNT05:3222294","200","inhibitor"
"954075","ESPORTSTMNT01:3083725","200","turret"
"625662","ESPORTSTMNT03:2565045","100","turret"
"1617483","ESPORTSTMNT05:3220498","100","inhibitor"
"808619","ESPORTSTMNT04:1560223","200","turret"
"811733","ESPORTSTMNT04:970776","100","turret"
"1005813","ESPORTSTMNT02:2556972","100","turret"
"1524166","ESPORTSTMNT05:1970748","100","turret"
"781450","ESPORTSTMNT02:1140540","100","turret"
"2355828","ESPORTSTMNT02:1140540","200","inhibitor"
"1768025","ESPORTSTMNT04:1890118","100","inhibitor"
"1052031","ESPORTSTMNT02:3043345","200","turret"
"879253","ESPORTSTMNT03:3087532","200","turret"
"910424","ESPORTSTMNT01:2250346","100","turret"
"1155654","ESPORTSTMNT03:1824137","200","turret"
"1077969","ESPORTSTMNT03:3160799","200","turret"
"1019062","ESPORTSTMNT05:2070651","200","turret"
"1855231","ESPORTSTMNT01:3393431","200","inhibitor"
"969487","ESPORTSTMNT04:1670400","200","turret"
"1563715","ESPORTSTMNT06:1860080","200","inhibitor"
"895848","ESPORTSTMNT04:1610063","200","turret"
"2228550","ESPORTSTMNT03:3141704","200","inhibitor"
"712771","ESPORTSTMNT06:2768430","200","turret"
"809036","ESPORTSTMNT03:2547358","100","turret"
"895379","ESPORTSTMNT04:2664563","100","turret"
"1529593","ESPORTSTMNT03:3102226","200","inhibitor"
"1006472","ESPORTSTMNT06:2761192","100","turret"
"1378125","ESPORTSTMNT04:2691247","100","inhibitor"
"943410","ESPORTSTMNT03:3188542","100","turret"
"1007416","ESPORTSTMNT02:1924598","100","turret"
"1172728","ESPORTSTMNT05:3223018","100","turret"
"1040696","ESPORTSTMNT03:1682203","200","turret"
"1041684","ESPORTSTMNT03:2655439","200","turret"
"898379","ESPORTSTMNT02:3229077","100","turret"
"1892200","ESPORTSTMNT03:2003841","100","inhibitor"
"1517417","ESPORTSTMNT01:1720372","200","inhibitor"
"1816933","ESPORTSTMNT06:1720421","200","inhibitor"
"908706","ESPORTSTMNT03:3130003","200","turret"
"911535","LPL_B:328853","100","turret"
"862079","ESPORTSTMNT02:1722592","100","turret"
"845557","ESPORTSTMNT03:3085422","200","turret"
"1089083","ESPORTSTMNT05:1821490","100","turret"
"1108007","ESPORTSTMNT01:1304671","100","turret"
"1379654","ESPORTSTMNT02:3163045","100","turret"
"1262819","ESPORTSTMNT03:3188860","100","inhibitor"
"1315044","ESPORTSTMNT01:1304391","100","turret"
"1702010","ESPORTSTMNT02:1693420","200","inhibitor"
"2326627","ESPORTSTMNT01:3340686","200","inhibitor"
"1882210","ESPORTSTMNT03:2580298","100","inhibitor"
"1525997","ESPORTSTMNT04:1961065","100","inhibitor"
"567518","ESPORTSTMNT06:1580755","100","turret"
"1887524","ESPORTSTMNT03:1756864","200","inhibitor"
"1262417","ESPORTSTMNT02:1084133","200","turret"
"896919","ESPORTSTMNT02:3210077","100","turret"
"730226","ESPORTSTMNT03:2075363","100","turret"
"922014","ESPORTSTMNT01:1881259","100","turret"
"1225834","ESPORTSTMNT03:2782893","100","turret"
"902659","ESPORTSTMNT03:3199497","200","turret"
"2312353","ESPORTSTMNT06:1070359","100","inhibitor"
"1712768","ESPORTSTMNT02:1413790","200","inhibitor"
"1105745","ESPORTSTMNT01:3322521","100","turret"
"1483774","ESPORTSTMNT04:1610075","200","inhibitor"
"765333","ESPORTSTMNT03:3087830","200","turret"
"1616891","ESPORTSTMNT03:2542216","100","inhibitor"
"945872","ESPORTSTMNT01:1694041","100","turret"
"1277350","ESPORTSTMNT06:2815467","200","turret"
"860606","ESPORTSTMNT01:2697431","200","turret"
"1346461","LPL_B:326681","200","inhibitor"
"800227","ESPORTSTMNT02:1270592","200","turret"
"716123","ESPORTSTMNT02:2555412","200","turret"
"1100811","ESPORTSTMNT01:3406795","200","turret"
"1050936","ESPORTSTMNT06:1040799","100","turret"
"926652","ESPORTSTMNT03:1401429","100","turret"
"925729","ESPORTSTMNT03:2795238","100","turret"
"1044533","ESPORTSTMNT02:2553419","200","turret"
"1148201","ESPORTSTMNT06:1270655","100","turret"
"1928233","ESPORTSTMNT02:1295808","100","inhibitor"
"807798","ESPORTSTMNT01:2732984","100","turret"
"1161080","ESPORTSTMNT06:1061950","200","turret"
"1545423","ESPORTSTMNT01:3341983","100","turret"
"1745979","ESPORTSTMNT03:2638443","100","inhibitor"
"1345546","ESPORTSTMNT01:2905132","200","inhibitor"
"1046723","ESPORTSTMNT03:1994946","100","turret"
"1008177","ESPORTSTMNT02:1694795","100","turret"
"891649","ESPORTSTMNT02:2140346","100","turret"
"1712043","ESPORTSTMNT03:1321435","200","inhibitor"
"917179","ESPORTSTMNT05:1860341","100","turret"
"1151078","ESPORTSTMNT05:2760487","200","turret"
"773263","ESPORTSTMNT02:3167760","200","turret"
"738086","ESPORTSTMNT03:3169215","100","turret"
"856603","ESPORTSTMNT04:2450213","100","turret"
"1638283","ESPORTSTMNT04:2210452","100","inhibitor"
"1192220","ESPORTSTMNT06:2774953","100","turret"
"1134152","ESPORTSTMNT06:2500151","100","turret"
"1459228","ESPORTSTMNT04:1961428","100","turret"
"1927758","ESPORTSTMNT06:2470074","100","inhibitor"
"1020314","ESPORTSTMNT03:3165947","100","turret"
"813189","ESPORTSTMNT03:2104089","200","turret"
"1853204","ESPORTSTMNT01:3307082","200","inhibitor"
"1846129","ESPORTSTMNT06:2773399","200","inhibitor"
"1293085","ESPORTSTMNT03:1755849","100","turret"
"2238083","ESPORTSTMNT04:1130294","100","inhibitor"
"1402403","ESPORTSTMNT05:3223031","200","inhibitor"
"2022646","ESPORTSTMNT01:1313913","200","inhibitor"
"1514403","ESPORTSTMNT05:1440413","100","inhibitor"
"832307","ESPORTSTMNT01:1121449","200","turret"
"1335370","ESPORTSTMNT03:1404095","100","turret"
"981414","ESPORTSTMNT03:2788739","100","turret"
"1641518","ESPORTSTMNT02:2784813","200","inhibitor"
"911934","ESPORTSTMNT05:2530364","100","turret"
"1525852","ESPORTSTMNT06:1320892","100","inhibitor"
"768216","ESPORTSTMNT01:3305255","200","turret"
"1444639","ESPORTSTMNT01:3301809","100","inhibitor"
"800944","ESPORTSTMNT02:1695842","200","turret"
"666702","ESPORTSTMNT02:2575865","200","turret"
"1825645","ESPORTSTMNT01:2694273","200","inhibitor"
"1929398","ESPORTSTMNT03:2094001","100","inhibitor"
"1768134","ESPORTSTMNT02:2670754","200","inhibitor"
"1208690","ESPORTSTMNT01:3415408","200","turret"
"1909478","ESPORTSTMNT01:2146655","100","inhibitor"
"1595870","ESPORTSTMNT03:1091182","200","turret"
"1538587","ESPORTSTMNT03:2549959","200","turret"
"895773","ESPORTSTMNT02:1295294","200","turret"
"958535","ESPORTSTMNT03:2794047","100","turret"
"2162423","ESPORTSTMNT02:2063292","200","inhibitor"
"997921","ESPORTSTMNT03:2547804","100","turret"
"2247548","ESPORTSTMNT02:3221842","200","inhibitor"
"895629","ESPORTSTMNT01:3366502","100","turret"
"1661260","ESPORTSTMNT05:3221278","100","inhibitor"
"903563","ESPORTSTMNT01:3330815","200","turret"
"1749449","ESPORTSTMNT02:1383977","200","inhibitor"
"826062","ESPORTSTMNT01:3393065","200","turret"
"1849252","ESPORTSTMNT05:1520564","100","inhibitor"
"869244","ESPORTSTMNT06:2290518","200","turret"
"1641515","ESPORTSTMNT01:1131932","200","inhibitor"
"875364","ESPORTSTMNT04:1480816","100","turret"
"685894","ESPORTSTMNT03:2071172","200","turret"
"1583091","ESPORTSTMNT06:1570902","200","inhibitor"
"578091","ESPORTSTMNT02:1101565","100","turret"
"1071262","ESPORTSTMNT04:2451521","200","turret"
"2229577","ESPORTSTMNT03:3121319","100","inhibitor"
"1493511","ESPORTSTMNT06:2818965","100","turret"
"613353","ESPORTSTMNT02:1281294","200","turret"
"1744793","ESPORTSTMNT01:1840341","200","inhibitor"
"975525","ESPORTSTMNT06:1300316","100","turret"
"964384","ESPORTSTMNT06:2775794","200","turret"
"883922","ESPORTSTMNT03:2886003","100","turret"
"1188820","ESPORTSTMNT03:2102667","100","turret"
"2173739","ESPORTSTMNT01:2903286","200","inhibitor"
"1068845","ESPORTSTMNT04:2686269","100","turret"
"790000","ESPORTSTMNT01:1294784","100","turret"
"2235704","ESPORTSTMNT04:2688450","200","inhibitor"
"727700","ESPORTSTMNT06:1680501","200","turret"
"1817929","ESPORTSTMNT02:1697994","100","inhibitor"
"1275569","ESPORTSTMNT02:2578310","100","turret"
"1805977","ESPORTSTMNT05:2070587","200","inhibitor"
"1144572","ESPORTSTMNT03:3195524","200","turret"
"1534239","ESPORTSTMNT03:2799421","100","inhibitor"
"1019526","ESPORTSTMNT06:1180357","100","turret"
"1428896","ESPORTSTMNT01:3341171","100","inhibitor"
"1640930","ESPORTSTMNT02:2573398","200","inhibitor"
"1733469","ESPORTSTMNT02:1284241","200","inhibitor"
"1376426","ESPORTSTMNT06:1571158","100","turret"
"758743","ESPORTSTMNT03:3196226","200","turret"
"1368354","ESPORTSTMNT04:2687428","200","inhibitor"
"999372","ESPORTSTMNT03:2636108","200","turret"
"931995","ESPORTSTMNT05:2060688","200","turret"
"630674","ESPORTSTMNT02:3080871","200","turret"
"1923645","ESPORTSTMNT06:1310659","100","inhibitor"
"1189420","ESPORTSTMNT06:2822329","200","turret"
"1374902","ESPORTSTMNT05:2951227","100","inhibitor"
"570124","ESPORTSTMNT01:1432453","200","turret"
"818278","ESPORTSTMNT01:3343164","100","turret"
"863599","ESPORTSTMNT06:2769596","100","turret"
"2236812","ESPORTSTMNT02:1686346","100","inhibitor"
"2720210","ESPORTSTMNT04:2672642","100","inhibitor"
"910909","ESPORTSTMNT03:1767673","100","turret"
"1832106","ESPORTSTMNT05:1410716","200","inhibitor"
"952258","ESPORTSTMNT03:2561920","100","turret"
"1113704","ESPORTSTMNT02:2779376","200","inhibitor"
"1491461","ESPORTSTMNT03:3117937","200","inhibitor"
"1047506","ESPORTSTMNT03:1401931","100","turret"
