"eventtime","platformgameid","gametime","winningteam","blue_level","red_level","blue_cs","red_cs"
"2021-06-17T20:12:35.316Z","ESPORTSTMNT03:2000349","210809","200","16","16","64.0","59.0"
"2020-07-10T06:17:40.731Z","ESPORTSTMNT03:1404035","210342","100","15","16","62.0","61.0"
"2022-08-12T16:16:45.600Z","ESPORTSTMNT04:2471115","210029","100","15","16","60.0","55.0"
"2022-07-20T00:21:04.670Z","ESPORTSTMNT05:2980184","210010","100","17","16","56.0","56.0"
"2022-02-08T21:13:21.363Z","ESPORTSTMNT02:2577499","210094","100","15","15","50.0","52.0"
"2021-03-04T20:20:40.235Z","ESPORTSTMNT01:1883468","210836","100","13","15","49.0","49.0"
"2021-07-16T16:12:04.706Z","ESPORTSTMNT05:2060324","210860","100","17","16","72.0","59.0"
"2023-02-05T20:15:04.675Z","ESPORTSTMNT01:3302706","210004","100","17","14","63.0","48.0"
"2020-04-17T11:27:13.554Z","ESPORTSTMNT06:1180719","210673","100","13","16","55.0","61.0"
"2022-07-06T18:05:38.992Z","ESPORTSTMNT01:2983164","210024","100","14","17","58.0","73.0"
"2022-08-12T18:15:17.033Z","ESPORTSTMNT04:2451054","210018","100","13","15","56.0","64.0"
"2022-01-16T12:53:48.035Z","ESPORTSTMNT01:2702340","210009","100","17","14","67.0","55.0"
"2023-02-25T00:04:12.440Z","ESPORTSTMNT02:3165239","210025","200","14","13","53.0","58.0"
"2023-02-25T00:04:13.415Z","ESPORTSTMNT02:3165239","211000","200","14","13","53.0","58.0"
"2020-06-13T07:54:59.994Z","ESPORTSTMNT01:1403891","210368","200","14","17","51.0","71.0"
"2021-06-19T06:36:32.128Z","ESPORTSTMNT03:1991096","210793","200","15","16","52.0","61.0"
"2022-07-08T09:21:55.378Z","ESPORTSTMNT03:2830472","210031","100","17","15","66.0","56.0"
"2022-07-15T21:06:18.164Z","ESPORTSTMNT05:2942334","210008","200","15","14","54.0","50.0"
"2023-01-19T20:25:22.022Z","ESPORTSTMNT06:2767019","210008","200","16","16","62.0","55.0"
"2023-02-22T10:46:54.466Z","ESPORTSTMNT02:3159649","210017","200","17","17","62.0","63.0"
"2023-03-19T17:17:44.842Z","ESPORTSTMNT03:3131781","210022","200","15","15","56.0","60.0"
"2021-07-03T17:45:08.241Z","ESPORTSTMNT01:2133592","210898","200","16","15","55.0","47.0"
"2022-07-14T20:07:52.731Z","ESPORTSTMNT05:2941963","210007","200","17","15","65.0","51.0"
"2021-02-28T01:13:59.726Z","ESPORTSTMNT01:1880814","210011","200","16","16","60.0","55.0"
"2020-08-15T21:08:30.410Z","ESPORTSTMNT03:1430953","210885","200","13","16","51.0","60.0"
"2023-06-03T12:17:11.192Z","LPL_A:330218","210016","200","15","16","61.0","57.0"
"2023-04-08T18:17:53.380Z","ESPORTSTMNT05:3221222","210031","100","16","15","61.0","58.0"
"2019-07-28T14:14:22.838Z","ESPORTSTMNT04:980548","210150","100","14","15","58.0","59.0"
"2023-07-05T10:20:52.116Z","ESPORTSTMNT02:3217742","210004","200","17","16","62.0","54.0"
"2022-02-10T00:03:27.268Z","ESPORTSTMNT03:2561069","210244","200","15","17","60.0","58.0"
"2019-08-30T19:14:49.288Z","ESPORTSTMNT06:1051008","210894","200","13","16","55.0","56.0"
"2023-07-23T10:10:02.309Z","LPL_A:342365","210013","100","18","18","71.0","68.0"
"2020-07-31T12:00:22.187Z","ESPORTSTMNT01:1436377","210969","100","16","15","68.0","60.0"
"2023-02-17T00:28:30.191Z","ESPORTSTMNT01:3316551","210011","200","15","16","43.0","54.0"
"2022-03-15T17:56:03.484Z","ESPORTSTMNT05:2580454","210024","100","16","13","56.0","38.0"
"2023-05-06T12:47:53.406Z","ESPORTSTMNT04:2674680","210032","100","16","16","68.0","62.0"
"2022-02-18T02:04:54.704Z","ESPORTSTMNT03:2546045","210314","200","13","13","44.0","43.0"
"2020-03-01T10:00:04.096Z","ESPORTSTMNT03:1331318","210742","100","14","15","50.0","53.0"
"2021-03-03T21:12:53.695Z","ESPORTSTMNT01:1882891","210877","100","15","16","67.0","68.0"
"2022-03-02T08:09:16.124Z","ESPORTSTMNT01:2733966","210027","100","17","16","57.0","71.0"
"2022-02-02T20:19:49.589Z","ESPORTSTMNT02:2574293","210926","100","14","17","57.0","64.0"
"2023-03-03T12:10:58.839Z","ESPORTSTMNT03:3115323","210022","100","15","14","60.0","59.0"
"2023-03-10T03:20:53.303Z","ESPORTSTMNT06:2775352","210001","100","15","14","63.0","55.0"
"2023-06-27T02:42:21.782Z","ESPORTSTMNT02:3211744","210013","100","16","16","62.0","69.0"
"2019-07-13T12:57:22.329Z","ESPORTSTMNT03:1114618","210747","200","15","16","67.0","55.0"
"2019-06-08T20:11:12.188Z","ESPORTSTMNT01:1141907","210957","100","15","17","64.0","66.0"
"2021-04-01T11:27:03.498Z","ESPORTSTMNT03:1813278","210886","200","18","17","73.0","66.0"
"2023-07-05T16:15:31.800Z","ESPORTSTMNT06:2818191","210021","100","15","18","63.0","59.0"
"2021-03-15T18:15:34.562Z","ESPORTSTMNT02:1722521","210851","100","14","12","58.0","36.0"
"2019-10-04T10:15:02.695Z","ESPORTSTMNT06:1070523","210811","100","12","11","49.0","36.0"
"2023-04-04T15:58:07.655Z","ESPORTSTMNT05:3220086","210019","200","17","18","67.0","60.0"
"2023-03-11T03:05:32.934Z","ESPORTSTMNT06:2773424","210026","100","16","13","62.0","49.0"
"2023-03-11T03:05:33.908Z","ESPORTSTMNT06:2773424","211000","100","16","13","62.0","49.0"
"2022-03-13T00:00:46.818Z","ESPORTSTMNT02:2670281","210019","200","14","14","57.0","53.0"
"2023-06-07T19:16:31.693Z","ESPORTSTMNT06:2815840","210026","200","14","16","58.0","49.0"
"2021-08-17T17:34:05.187Z","ESPORTSTMNT06:1861092","210911","100","13","15","52.0","40.0"
"2021-02-03T19:52:19.133Z","ESPORTSTMNT02:1694163","210963","200","15","17","52.0","67.0"
"2023-08-05T19:50:19.950Z","ESPORTSTMNT01:3409876","210013","100","17","16","66.0","62.0"
"2023-03-20T18:10:10.612Z","ESPORTSTMNT06:2773955","210027","200","16","16","64.0","61.0"
"2021-06-30T23:51:09.119Z","ESPORTSTMNT01:2131887","210846","200","15","14","58.0","53.0"
"2019-07-21T21:02:30.097Z","ESPORTSTMNT03:1119108","210871","100","15","17","53.0","64.0"
"2023-06-28T09:05:13.069Z","ESPORTSTMNT02:3215087","210011","200","16","17","62.0","71.0"
"2022-02-11T02:10:58.436Z","ESPORTSTMNT02:2558408","210530","200","13","13","63.0","55.0"
"2021-01-24T11:07:47.837Z","ESPORTSTMNT06:1560061","210780","200","16","15","53.0","59.0"
"2023-03-27T20:10:25.588Z","ESPORTSTMNT01:3333488","210009","200","15","16","54.0","55.0"
"2023-03-21T17:07:45.590Z","ESPORTSTMNT01:3327897","210012","200","14","15","45.0","50.0"
"2020-08-01T11:05:34.995Z","ESPORTSTMNT05:1530138","210691","200","16","16","64.0","63.0"
"2021-09-14T16:55:33.643Z","ESPORTSTMNT04:1880440","210835","200","16","14","62.0","54.0"
"2020-08-25T16:55:57.161Z","ESPORTSTMNT06:1320590","210841","100","16","17","54.0","66.0"
"2023-02-18T01:07:10.052Z","ESPORTSTMNT02:3152568","210004","200","16","16","59.0","57.0"
"2023-03-11T10:44:01.139Z","ESPORTSTMNT03:3126091","210015","100","17","13","68.0","49.0"
"2020-05-31T10:11:35.360Z","ESPORTSTMNT03:1392714","210003","100","14","16","59.0","60.0"
"2023-06-11T09:46:51.440Z","ESPORTSTMNT03:3170256","210003","100","17","17","62.0","64.0"
"2023-07-21T18:55:46.793Z","ESPORTSTMNT03:3192853","210002","100","15","14","59.0","49.0"
"2023-07-21T18:55:47.791Z","ESPORTSTMNT03:3192853","211000","100","15","14","59.0","50.0"
"2022-07-18T20:15:07.296Z","ESPORTSTMNT05:2943217","210025","100","14","15","61.0","59.0"
"2022-08-12T06:12:03.192Z","ESPORTSTMNT04:2471023","210026","100","16","15","63.0","55.0"
"2022-04-05T20:00:32.787Z","ESPORTSTMNT06:2290562","210003","100","15","17","59.0","61.0"
"2022-01-29T02:35:11.331Z","ESPORTSTMNT01:2708038","210724","100","16","16","60.0","53.0"
"2022-01-24T12:41:45.159Z","ESPORTSTMNT02:2570390","210974","200","14","17","58.0","69.0"
"2021-06-15T19:56:24.962Z","ESPORTSTMNT03:1951613","210909","200","15","16","56.0","63.0"
"2019-06-21T16:10:40.691Z","ESPORTSTMNT05:1180210","210832","200","13","16","40.0","64.0"
"2020-03-28T16:17:36.372Z","ESPORTSTMNT05:1440156","210774","100","16","15","58.0","51.0"
"2022-07-12T10:22:08.653Z","ESPORTSTMNT05:2951227","210031","200","15","15","61.0","52.0"
"2021-03-15T21:54:01.675Z","ESPORTSTMNT02:1722649","210796","100","14","17","57.0","60.0"
"2023-07-17T23:29:09.331Z","ESPORTSTMNT03:3190620","210003","100","14","16","53.0","63.0"
"2023-07-17T23:29:10.328Z","ESPORTSTMNT03:3190620","211000","100","14","16","53.0","63.0"
"2022-07-28T06:12:56.475Z","ESPORTSTMNT06:2541104","210006","200","14","16","59.0","67.0"
"2022-01-17T21:09:41.049Z","ESPORTSTMNT01:2693035","210047","200","14","15","58.0","66.0"
"2021-03-30T15:34:55.337Z","ESPORTSTMNT06:1680343","210830","200","16","15","55.0","54.0"
"2023-01-28T17:26:26.520Z","ESPORTSTMNT03:3092442","210007","200","16","16","59.0","61.0"
"2022-08-09T17:54:23.646Z","ESPORTSTMNT06:2542284","210008","100","16","14","62.0","64.0"
"2020-10-15T12:24:41.527Z","ESPORTSTMNT03:1552301","210358","200","15","16","52.0","71.0"
"2020-04-08T16:11:15.371Z","ESPORTSTMNT06:1180330","210806","200","14","14","63.0","52.0"
"2022-07-14T11:58:42.649Z","ESPORTSTMNT05:2951991","210026","100","16","16","56.0","68.0"
"2021-08-01T12:41:45.462Z","ESPORTSTMNT02:2067650","210856","200","17","16","69.0","64.0"
"2023-08-05T20:02:07.145Z","ESPORTSTMNT03:3198553","210005","100","15","16","58.0","59.0"
"2021-07-04T10:10:46.116Z","ESPORTSTMNT03:1997577","210988","200","15","15","59.0","56.0"
"2020-04-01T06:25:35.996Z","ESPORTSTMNT02:1322260","210971","100","15","14","65.0","46.0"
"2023-02-24T10:40:37.026Z","ESPORTSTMNT02:3160991","210030","100","16","17","56.0","58.0"
"2023-03-09T22:29:45.211Z","ESPORTSTMNT03:3124379","210025","200","16","17","57.0","65.0"
"2022-05-31T00:58:19.364Z","ESPORTSTMNT02:2781221","210015","100","17","15","59.0","44.0"
"2023-05-02T13:07:30.831Z","ESPORTSTMNT04:2674421","210006","200","17","14","71.0","53.0"
"2023-07-20T11:11:27.544Z","ESPORTSTMNT03:3192487","210029","200","14","15","50.0","50.0"
"2020-02-29T01:44:02.252Z","ESPORTSTMNT03:1320920","210032","100","14","14","49.0","42.0"
"2022-02-28T20:03:28.972Z","ESPORTSTMNT01:2732984","210014","100","17","15","62.0","59.0"
"2020-06-18T17:04:12.961Z","ESPORTSTMNT05:1520078","210798","100","16","15","65.0","46.0"
"2023-02-04T08:12:54.644Z","ESPORTSTMNT03:3099838","210021","200","17","14","65.0","54.0"
"2022-02-14T09:13:27.639Z","ESPORTSTMNT03:2543154","210021","100","16","16","57.0","63.0"
"2022-03-12T00:22:07.646Z","ESPORTSTMNT04:2210356","210002","200","16","14","62.0","52.0"
"2023-04-02T13:31:33.451Z","ESPORTSTMNT01:3339136","210030","200","18","14","71.0","58.0"
"2019-08-11T20:10:04.250Z","ESPORTSTMNT02:1102421","210910","100","15","15","59.0","55.0"
"2023-06-28T10:34:18.824Z","ESPORTSTMNT02:3215103","210020","200","15","18","62.0","65.0"
"2022-02-13T21:52:34.369Z","ESPORTSTMNT03:2542861","210027","200","16","13","62.0","57.0"
"2022-03-11T01:27:10.758Z","ESPORTSTMNT02:2650757","210023","200","14","13","58.0","55.0"
"2020-07-03T09:05:25.760Z","ESPORTSTMNT02:1386265","210976","200","16","14","57.0","54.0"
"2021-08-22T13:18:34.826Z","ESPORTSTMNT03:2093992","210810","200","17","15","66.0","59.0"
"2020-05-02T19:38:11.477Z","ESPORTSTMNT06:1200082","210845","200","15","16","52.0","67.0"
"2023-07-21T19:09:31.947Z","ESPORTSTMNT06:2823327","210016","200","14","15","52.0","56.0"
"2023-03-05T21:23:31.753Z","ESPORTSTMNT05:3218547","210002","200","15","13","56.0","41.0"
"2022-08-05T17:52:13.597Z","ESPORTSTMNT04:2470129","210001","100","15","13","55.0","46.0"
"2020-02-23T12:50:11.762Z","ESPORTSTMNT02:1294724","210759","200","15","14","67.0","52.0"
"2020-03-27T06:42:11.904Z","ESPORTSTMNT02:1330884","210768","100","14","16","64.0","60.0"
"2021-03-18T14:14:52.727Z","ESPORTSTMNT05:1860602","210782","200","17","17","59.0","59.0"
"2021-02-02T21:06:52.851Z","ESPORTSTMNT05:1821050","210833","100","18","17","62.0","62.0"
"2021-08-06T10:57:03.881Z","ESPORTSTMNT03:2074331","210019","200","15","16","59.0","55.0"
"2022-08-01T19:05:13.164Z","ESPORTSTMNT06:2541784","210007","200","16","15","56.0","57.0"
"2023-03-14T11:27:27.920Z","ESPORTSTMNT01:3322803","210011","200","16","14","60.0","60.0"
"2022-03-07T18:56:44.362Z","ESPORTSTMNT01:2771849","210008","200","14","14","58.0","46.0"
"2023-06-21T18:31:58.431Z","ESPORTSTMNT01:3384893","210032","100","16","16","53.0","63.0"
"2023-03-01T19:25:58.050Z","ESPORTSTMNT02:3169138","210021","200","16","17","58.0","58.0"
"2022-02-24T17:08:52.176Z","ESPORTSTMNT03:2569481","210090","200","15","15","64.0","61.0"
"2023-06-24T22:59:51.541Z","ESPORTSTMNT02:3210338","210006","100","15","13","62.0","52.0"
"2023-08-21T17:01:25.683Z","ESPORTSTMNT05:3240457","210016","200","17","17","63.0","61.0"
"2021-01-21T08:09:00.216Z","ESPORTSTMNT01:1693483","210991","100","16","14","61.0","61.0"
"2023-08-18T10:16:29.927Z","ESPORTSTMNT01:3413908","210002","200","14","14","60.0","61.0"
"2022-02-16T11:41:10.378Z","ESPORTSTMNT03:2564430","210958","200","18","16","67.0","60.0"
"2023-02-11T02:07:05.394Z","ESPORTSTMNT01:3309516","210019","100","14","16","51.0","56.0"
"2021-03-21T12:49:55.349Z","ESPORTSTMNT02:1735257","210995","100","17","17","68.0","54.0"
"2022-03-08T10:26:07.670Z","ESPORTSTMNT01:2772101","210004","100","17","16","65.0","69.0"
"2022-08-12T01:48:33.488Z","ESPORTSTMNT01:3093746","210015","100","14","14","44.0","42.0"
"2022-02-23T18:08:22.902Z","ESPORTSTMNT03:2549357","210110","200","16","17","58.0","62.0"
"2023-03-06T07:28:12.963Z","ESPORTSTMNT03:3119596","210000","100","16","14","51.0","59.0"
"2023-06-03T11:22:00.977Z","LPL_A:331163","210000","200","18","18","62.0","70.0"
"2023-08-11T19:37:01.306Z","ESPORTSTMNT02:3226692","210004","200","14","16","63.0","54.0"
"2022-05-18T23:56:17.999Z","ESPORTSTMNT03:2713824","210020","100","16","13","66.0","55.0"
"2023-08-22T19:29:22.629Z","ESPORTSTMNT05:3239462","210002","200","16","17","49.0","69.0"
"2022-08-24T17:56:10.622Z","ESPORTSTMNT05:3060312","210004","100","15","16","62.0","47.0"
"2022-02-08T18:39:39.848Z","ESPORTSTMNT05:2520940","210234","200","15","16","61.0","51.0"
"2020-04-09T19:58:59.149Z","ESPORTSTMNT06:1180422","210802","100","13","16","57.0","60.0"
"2023-02-05T22:01:34.356Z","ESPORTSTMNT01:3300884","210020","200","16","14","50.0","44.0"
"2021-02-25T17:03:09.397Z","ESPORTSTMNT04:1520252","210750","200","13","13","57.0","44.0"
"2020-07-04T02:07:34.478Z","ESPORTSTMNT03:1411514","210887","200","15","16","46.0","62.0"
"2020-02-22T18:24:32.935Z","ESPORTSTMNT05:1400896","210921","100","16","14","56.0","63.0"
"2021-06-24T20:11:08.166Z","ESPORTSTMNT06:1840866","210905","100","15","18","62.0","60.0"
"2023-07-24T17:56:57.137Z","ESPORTSTMNT06:2823406","210001","100","18","15","70.0","58.0"
"2022-02-09T20:12:02.347Z","ESPORTSTMNT05:2520989","210180","200","17","15","64.0","66.0"
"2019-06-23T08:19:35.080Z","ESPORTSTMNT02:1092208","210746","200","14","14","54.0","45.0"
"2021-03-15T00:02:00.232Z","ESPORTSTMNT02:1722254","210930","100","14","17","46.0","67.0"
"2021-06-10T17:07:40.252Z","ESPORTSTMNT02:1936479","210868","200","17","17","70.0","66.0"
"2022-06-20T16:10:26.782Z","ESPORTSTMNT03:2782722","210004","100","16","17","67.0","63.0"
"2022-06-26T00:59:10.446Z","ESPORTSTMNT03:2796937","210015","200","16","16","57.0","64.0"
"2020-07-25T06:51:00.461Z","ESPORTSTMNT01:1434754","210842","200","16","14","59.0","56.0"
"2021-03-08T20:56:43.084Z","ESPORTSTMNT01:1885821","210902","100","17","16","51.0","54.0"
"2022-06-15T19:34:17.030Z","ESPORTSTMNT05:2750574","210026","100","16","15","59.0","63.0"
"2023-07-07T12:12:33.994Z","LPL_B:328247","210002","200","15","15","58.0","63.0"
"2023-06-03T10:10:36.969Z","LPL_A:330204","210013","100","15","15","66.0","58.0"
"2022-04-07T15:11:46.774Z","ESPORTSTMNT06:2290579","210030","200","15","17","60.0","59.0"
"2023-06-15T06:05:19.984Z","ESPORTSTMNT01:3374611","210023","200","17","18","61.0","68.0"
"2021-02-15T01:04:58.829Z","ESPORTSTMNT03:1751266","210953","100","17","14","56.0","52.0"
"2023-06-28T16:22:19.902Z","ESPORTSTMNT04:2686305","210013","100","16","16","58.0","58.0"
"2021-07-07T18:39:46.093Z","ESPORTSTMNT01:2146153","210014","200","16","17","62.0","65.0"
"2023-07-21T11:31:02.573Z","ESPORTSTMNT02:3220965","210019","100","18","15","71.0","54.0"
"2023-07-25T17:28:20.957Z","ESPORTSTMNT03:3195570","210030","100","15","18","58.0","54.0"
"2021-01-20T19:11:12.802Z","ESPORTSTMNT02:1650866","210962","100","15","17","57.0","66.0"
"2022-09-03T17:01:53.930Z","ESPORTSTMNT04:2472249","210029","100","16","13","64.0","56.0"
"2022-09-03T17:01:54.900Z","ESPORTSTMNT04:2472249","211000","100","16","13","65.0","56.0"
"2022-01-22T13:08:05.048Z","ESPORTSTMNT01:2695586","210955","200","16","16","58.0","63.0"
"2023-02-09T17:07:35.237Z","ESPORTSTMNT01:3306612","210019","100","17","15","74.0","49.0"
"2020-08-22T10:11:10.248Z","ESPORTSTMNT03:1432033","210122","100","13","17","51.0","59.0"
"2023-06-28T19:28:41.157Z","ESPORTSTMNT04:2686333","210004","100","17","15","65.0","53.0"
"2023-06-17T22:09:07.866Z","ESPORTSTMNT01:3381037","210020","100","17","17","64.0","60.0"
"2023-07-14T17:09:08.273Z","ESPORTSTMNT03:3186299","210023","100","16","16","56.0","49.0"
"2022-06-09T19:19:39.668Z","ESPORTSTMNT05:2760346","210009","100","16","15","62.0","49.0"
"2021-02-17T19:13:48.749Z","ESPORTSTMNT06:1580575","210880","200","16","15","60.0","60.0"
"2022-02-25T01:02:47.061Z","ESPORTSTMNT03:2569639","210191","100","17","16","66.0","66.0"
"2021-10-23T15:05:49.405Z","ESPORTSTMNT04:1961284","210014","200","17","14","63.0","49.0"
"2023-06-13T19:26:17.911Z","ESPORTSTMNT01:3370745","210010","200","16","16","60.0","61.0"
"2019-06-08T06:19:06.998Z","ESPORTSTMNT01:1141707","210874","200","14","16","51.0","65.0"
"2023-02-15T09:01:17.598Z","ESPORTSTMNT02:3150633","210000","100","13","14","51.0","51.0"
"2022-06-21T02:15:53.844Z","ESPORTSTMNT02:2840816","210025","100","15","14","54.0","44.0"
"2019-06-16T13:18:18.342Z","ESPORTSTMNT01:1144778","210732","200","15","17","55.0","59.0"
"2022-05-17T22:59:45.877Z","ESPORTSTMNT03:2703703","210017","200","13","13","49.0","65.0"
"2020-06-28T11:04:53.548Z","ESPORTSTMNT02:1395082","210888","200","17","15","62.0","54.0"
"2020-10-17T10:16:25.601Z","ESPORTSTMNT03:1552420","210294","200","17","15","67.0","63.0"
"2021-04-03T20:30:21.428Z","ESPORTSTMNT03:1824121","210945","100","17","15","63.0","58.0"
"2023-07-14T00:34:54.188Z","ESPORTSTMNT03:3187069","210019","200","16","17","68.0","61.0"
"2021-01-19T20:01:42.975Z","ESPORTSTMNT01:1682914","210080","200","16","13","63.0","54.0"
"2022-06-18T16:25:54.933Z","ESPORTSTMNT03:2791281","210032","200","16","17","59.0","62.0"
"2022-06-18T16:25:55.901Z","ESPORTSTMNT03:2791281","211000","200","16","17","60.0","62.0"
"2022-07-27T21:44:05.783Z","ESPORTSTMNT03:2883396","210027","100","14","14","56.0","57.0"
"2021-03-06T18:20:54.771Z","ESPORTSTMNT01:1884759","210899","200","16","17","60.0","56.0"
"2023-03-18T22:57:46.519Z","ESPORTSTMNT01:3329143","210009","200","15","16","52.0","59.0"
"2020-07-30T17:04:12.220Z","ESPORTSTMNT05:1540057","210748","200","16","15","61.0","58.0"
"2021-01-21T23:17:10.384Z","ESPORTSTMNT04:1480527","210816","200","17","16","59.0","64.0"
"2023-03-11T08:13:21.333Z","ESPORTSTMNT03:3127032","210025","100","15","16","63.0","65.0"
"2021-03-31T22:00:01.820Z","ESPORTSTMNT03:1823098","210942","200","15","16","57.0","55.0"
"2023-06-23T20:42:09.747Z","ESPORTSTMNT04:2686024","210013","100","16","16","55.0","54.0"
"2020-04-08T21:06:08.159Z","ESPORTSTMNT06:1180366","210762","200","16","17","61.0","62.0"
"2022-07-21T18:07:53.129Z","ESPORTSTMNT02:2914512","210023","100","14","15","55.0","52.0"
"2022-06-02T01:17:06.619Z","ESPORTSTMNT01:2905959","210029","100","15","15","51.0","47.0"
"2022-01-12T20:20:05.504Z","ESPORTSTMNT04:2110193","210143","200","13","15","52.0","43.0"
"2023-03-23T23:53:38.047Z","ESPORTSTMNT01:3330538","210017","200","15","15","48.0","62.0"
"2022-09-01T09:08:21.730Z","ESPORTSTMNT04:2472168","210027","100","17","15","69.0","50.0"
"2022-01-14T11:11:22.273Z","ESPORTSTMNT01:2691518","210987","100","15","18","56.0","67.0"
"2023-06-29T21:10:34.750Z","ESPORTSTMNT02:3213593","210001","200","17","17","68.0","67.0"
"2021-03-22T11:24:40.124Z","ESPORTSTMNT02:1735493","210951","100","17","15","59.0","63.0"
"2022-06-20T21:16:07.916Z","ESPORTSTMNT03:2792899","210005","100","15","16","53.0","59.0"
"2023-01-29T18:18:33.757Z","ESPORTSTMNT03:3092796","210025","100","13","15","48.0","53.0"
"2023-02-21T13:18:56.686Z","ESPORTSTMNT02:3158156","210005","200","17","14","63.0","56.0"
"2022-02-19T02:03:07.842Z","ESPORTSTMNT03:2566448","210290","200","13","16","37.0","60.0"
"2022-01-21T00:01:23.379Z","ESPORTSTMNT01:2704778","210223","200","15","17","48.0","55.0"
"2021-08-07T13:30:04.785Z","ESPORTSTMNT03:2054860","210331","200","16","17","65.0","57.0"
"2021-08-17T10:15:38.340Z","ESPORTSTMNT03:2093050","210813","100","16","15","57.0","63.0"
"2020-04-24T07:52:11.449Z","ESPORTSTMNT03:1343000","210588","100","16","14","55.0","59.0"
"2023-02-26T00:44:01.347Z","ESPORTSTMNT02:3163795","210000","200","15","15","60.0","59.0"
"2021-03-04T18:19:13.979Z","ESPORTSTMNT04:1560185","210958","100","15","15","63.0","60.0"
"2021-07-13T19:21:50.047Z","ESPORTSTMNT05:2060133","210822","100","16","16","58.0","59.0"
"2022-03-17T15:12:20.416Z","ESPORTSTMNT06:2260078","210000","100","14","16","45.0","65.0"
"2023-03-10T17:18:37.305Z","ESPORTSTMNT06:2773375","210016","100","14","15","57.0","56.0"
"2020-09-06T12:47:52.803Z","ESPORTSTMNT03:1433733","210130","100","15","14","53.0","49.0"
"2020-09-11T19:03:51.257Z","ESPORTSTMNT04:1280201","210991","100","15","16","55.0","57.0"
"2021-01-29T21:05:35.780Z","ESPORTSTMNT05:1830515","210830","100","17","15","68.0","60.0"
